profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,39,-2.1871315263016724,-2.095725326087531,-2.1137075480513685,35,4,464120eeaa17a8e0c588de90a89fb7c20ed26a3f43e84ad71a9cccc515cc7ef9
v2_primary,40,-2.17729186038028,-2.1016456226664264,-2.1137075480513685,35,5,943269d494e247715212c2b38b7f7593814484ad95e0b65cfff6e385e7b78f26
v2_primary,41,-2.19570188691755,-2.1075932003381683,-2.1137075480513685,35,6,fb93a48e442dcd517c5a22874e40cf448cce34eb7dc7010fbd206f8f48a6ca93
v2_primary,42,-2.1939383990726333,-2.1004320101475153,-2.1137075480513685,35,7,9c01aa6324004df7545d2df02477cc477484a052a5e8050b1520c0878d9d2646
v2_primary,43,-2.1853781649007975,-2.103602500412408,-2.1137075480513685,35,8,8a50c355762d8e87f04a711778e54dbb3b09eb7ba95135da797d9e8572e518b1
v2_primary,44,-2.1933199532159526,-2.120352442808977,-2.120352442808977,44,0,333cd785fefa73d7a63b6de1045c5d4beeabbe1af45a01c9bea03936c0b284f1
v2_primary,45,-2.18700352711689,-2.106893946805338,-2.120352442808977,44,1,df8c8f9c15cf553b0813ff9053152e22f1d00b9758b9e44001c72c955745c19b
v2_primary,46,-2.1971067797445833,-2.1102557980169463,-2.120352442808977,44,2,a5831583163b678d846b4263a2358c201b93d4ce47e19dae7dc065d37c3790bb
v2_primary,47,-2.195773645031541,-2.1134694082530463,-2.120352442808977,44,3,830788727cbaa29566e5c1d64d4d827230a15354887efd7b0f3825e2a2891ad6
v2_primary,48,-2.2050938194478444,-2.11154035132701,-2.120352442808977,44,4,2882d408272e05c8ccbb04d0ff5dfc933e660bb4b00dac9a18c8b3f424952dcf
v2_primary,49,-2.1956167289498993,-2.1112275104823075,-2.120352442808977,44,5,9db30667d45e35ab1e68f60f48c8dca1f4da6609ac17681b732b3ef148f9341d
v2_primary,50,-2.1986135864004592,-2.09519132103507,-2.120352442808977,44,6,74e204d68b83b9a215f28a01a3eaf66262d8a2d388fc76a751fa83edb4f7f6eb
v2_primary,51,-2.1956188628097477,-2.102915491644792,-2.120352442808977,44,7,2f36a34972f5ff1ea483b38a462bb3b9bacf2c660b28fdb74e1e297e5ad7de6d
v2_primary,52,-2.199041189835698,-2.122323368478009,-2.122323368478009,52,0,7c8e84d641a6fa89e42e85fc79efe315c01958889ab276282f9dd367d7b64163
v2_primary,53,-2.209869303554391,-2.110522279589195,-2.122323368478009,52,1,dbd3f1dfc281801158f4b2f19d0a1f0a9f82129668abe5b429fc7f2213a358b8
v2_primary,54,-2.213977966677571,-2.107284245528574,-2.122323368478009,52,2,f0fa558e6dd7fd3c28c23edf21ef9c1a6cabbfcd8f73c047ea09043694b52a20
v2_primary,55,-2.2027030098768354,-2.10990030371298,-2.122323368478009,52,3,2518ca821992cfb4deeb1bba34f1cc7ba31c686231dacf238a3a79f27f4e0f72
v2_primary,56,-2.2073323580751167,-2.1195616722106934,-2.122323368478009,52,4,59bb5713804fce92ed32fe0cbfb382a06fa0d42640fdc8f87cd51c0faff94f1d
v2_primary,57,-2.214164996270751,-2.0932885370855256,-2.122323368478009,52,5,15d001a332c9e296b78658a1ea9315dd4ef90f6ab38219ba57501eebf63c4988
v2_primary,58,-2.2055553560055587,-2.1015298544891237,-2.122323368478009,52,6,69c6386039c2225ab14f2ac5038918bc5379ae558923f4471608dcf1d147e2d1
v2_primary,59,-2.214961540474423,-2.116623723600793,-2.122323368478009,52,7,d5247da9abd016d421e229436419e3b7f8d90f30ef9b14c5cdd2763226c38eda
v2_primary,60,-2.1961150202230852,-2.0947755631499403,-2.122323368478009,52,8,db72a929114e998fab309c32f1f2217f3d1b36788f8c2e9a4464c87f0bd1a8a7
legacy_diagnostic,1,0.07931873859348498,0.040801361203193665,0.040801361203193665,1,0,22f01054fcf94cc8e1835dc04309b8692de9350194be25506ca99832d56b9d0d
legacy_diagnostic,2,0.016183933947564587,-0.021548274904489517,-0.021548274904489517,2,0,a6bcb8f70680a4c9e6b34ace71241e5981dcab5497a2d9c49cb272920f4374c1
legacy_diagnostic,3,-0.05422622586211538,-0.10511647164821625,-0.10511647164821625,3,0,13572600c1df7e025f795ff0517fa99e50df6db0c07ce1c9aa74674f3d7bef6a
legacy_diagnostic,4,-0.15888851290369232,-0.249919593334198,-0.249919593334198,4,0,66fe21ef7c22794113538becf03fb22f9500bd7a5b457a49124e3d3171af1439
legacy_diagnostic,5,-0.35576082085339217,-0.5474668741226196,-0.5474668741226196,5,0,0934243d6dd0b146f0bfeff18aa830c6b59c9b2e10f3bdda7ad3adf8e9ad1aa0
legacy_diagnostic,6,-0.7201028960003445,-0.962523877620697,-0.962523877620697,6,0,043dfc2b08b882f3ef5a2d94988d8f0a6bca580aa9c604abc46d79bd6af55351
legacy_diagnostic,7,-1.0625753543638885,-1.1652157306671143,-1.1652157306671143,7,0,92eef766bd1523b45a0beb5ffcbc3595be13ffe1685a259fef937bf2a181210e
legacy_diagnostic,8,-1.2191161134026267,-1.2765605449676514,-1.2765605449676514,8,0,81245d46486009adbad7911b82df001b797d68fefccaca157965e18b916ad753
legacy_diagnostic,9,-1.3311880320510305,-1.3894636631011963,-1.3894636631011963,9,0,fcc94716f5e64eba4b37c05fc1f26f1e14f8b7627bce95c6684c22f94f682e19
legacy_diagnostic,10,-1.4254102537493019,-1.4673691987991333,-1.4673691987991333,10,0,329c030f59fadbb359bce13ab7a62b68f063759f2832550242eb1fe97806baa9
legacy_diagnostic,11,-1.4900497678016829,-1.5130205154418945,-1.5130205154418945,11,0,6d9a857f36eef6122f9eb47a6ea28bbdcba1e0770b58ef3714dd28fbc0207e76
legacy_diagnostic,12,-1.5298798866829055,-1.5342767238616943,-1.5342767238616943,12,0,6060e4b5a75b29aada7d2a20cb1f499de45b62e534d19608a3ec3ef7acdb7ef6
legacy_diagnostic,13,-1.5576886970666164,-1.5499204397201538,-1.5499204397201538,13,0,0e073be74a249ae2a6790a0ab4542eeb9f7b1018f734ee67ef3b82dfa78729b2
legacy_diagnostic,14,-1.5820712051585737,-1.5554697513580322,-1.5554697513580322,14,0,6828823745deaee02d2a01348fbc06125d44322ebfd15051bd03d12e1d3b63fa
legacy_diagnostic,15,-1.5994847767994247,-1.5685462951660156,-1.5685462951660156,15,0,100a3261999c36f4e07736a1dfa61a90aadbde2010f4ec270cf7c5549c8acd49
legacy_diagnostic,16,-1.6209928380929048,-1.580025553703308,-1.580025553703308,16,0,ecba1d676bac7b0d3fee132cb791cdbe16f010576e625e327d31787dc3d0707c
legacy_diagnostic,17,-1.6374544092309296,-1.586138367652893,-1.586138367652893,17,0,4cf5de2c20dcc310c768ad7e8a9806633af1c4a9c211235b8ba360b0bba534ec
legacy_diagnostic,18,-1.6511915901364713,-1.596879243850708,-1.596879243850708,18,0,46907aa9d845b69d88685e5757a31a5e3fecb8a68234247f248a3b237208f312
legacy_diagnostic,19,-1.6643704490665239,-1.602853536605835,-1.602853536605835,19,0,c93d122dc118deff4b49ac0b6c8ddb7a5c603cc16a3dd93ef9bba7ea554be344
legacy_diagnostic,20,-1.6734382637624177,-1.6125283241271973,-1.6125283241271973,20,0,8593d18989d1165ab13908459867f02c88702c53614c5cde633200137fec34b4
