record_type,profile,selected,best_epoch,probabilistic_validation_loss,epochs_ran,time_role,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
profile_selection,v2_primary,True,48,-2.1419655150315893,58,model_selection,all,1016,,,,,
profile_selection,legacy_diagnostic,False,20,-1.635075569152832,20,model_selection,all,1016,,,,,
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,all,7909,0.10660523396178737,0.06907206519114525,-1.8845988580820539,0.9071802868743064,0.34032613168222503
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,yN,7909,0.08024588437439298,0.05392875748558493,-2.039819508802274,0.8951827032494626,0.26132152276178394
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,yF,7909,0.14733654955447595,0.10057894236098833,-1.4353709503648435,0.8811480591730939,0.46475414199433596
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,yT,7909,0.1607922153653138,0.10458573078382692,-1.4166213423974565,0.9088380326210647,0.5149914583193396
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,sigma_N,7909,0.06058078784957031,0.02668805362934378,-2.3796411220788323,0.9492982677961815,0.1939181121505909
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,sigma_F,7909,0.04635559630557071,0.02877182188189607,-2.5835088116583953,0.9094702237956758,0.1508008933034162
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,sigma_T,7909,0.07922255933276748,0.04785547390314523,-2.1845613875843086,0.9213554178783664,0.24002855305485393
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,delta_yN,7909,0.07875704036452995,0.053765056377145126,-2.058245774752754,0.9026425591098748,0.2599818988973203
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,delta_yF,7909,0.14511038588366118,0.10039544910407275,-1.4502861050923987,0.8865849032747503,0.45992096445023567
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,training,delta_yT,7909,0.16104608662580394,0.1050793011943042,-1.4133347200072208,0.910102414970287,0.517217640208149
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,all,1016,0.10643834385141572,0.07042114482255536,-1.7739093677056847,0.903105861767279,0.34313874148738455
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,yN,1016,0.08888977904368932,0.05997210224782388,-1.919479850708969,0.8917322834645669,0.26753201822596273
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,yF,1016,0.1262720778775679,0.0906477875596895,-1.5693932480699435,0.9124015748031497,0.47033581771249844
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,yT,1016,0.15269651184287833,0.10059902987142247,-1.4270857563168984,0.9084645669291339,0.5141076515978715
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,sigma_N,1016,0.08959470772855949,0.041962188059889424,-1.791639433132382,0.9133858267716536,0.19978863423264873
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,sigma_F,1016,0.0632947604550378,0.03897468687042477,-2.135555237296998,0.8543307086614174,0.15361171632301152
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,sigma_T,1016,0.07068567626998595,0.04670394874933198,-2.190394003560224,0.9320866141732284,0.23941046046459769
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,delta_yN,1016,0.08799415558168316,0.06095493496872309,-1.9355933722548597,0.8877952755905512,0.2654876708984375
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,delta_yF,1016,0.1267906031310193,0.09323464791605791,-1.571565042330524,0.9114173228346457,0.4620222106693298
selected_profile_metric,v2_primary,True,48,-2.1419655150315893,58,model_selection,delta_yT,1016,0.15172682273232016,0.10074097715963529,-1.4244783656803641,0.9163385826771654,0.5159524932621032
