target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,116097,0.07630844416531644,0.18318770808991802,balanced,1.6488422559589964
delta_yF,0.1,116097,0.07220979645838392,0.17276986392003496,balanced,1.5575631272779267
delta_yF,0.2,116097,0.06823825012579213,0.16270007737369213,balanced,1.469232005177635
delta_yF,0.35,116097,0.06262332914584016,0.14840240262252047,balanced,1.3440634504059918
delta_yF,0.5,116097,0.057568822511668886,0.13534466998763625,balanced,1.2305090762450814
delta_yF,0.65,116097,0.05329866285550898,0.12391946655509588,balanced,1.1327265632811903
delta_yF,0.8,116097,0.05015982141301465,0.11461604073317265,balanced,1.0565989046007367
delta_yF,0.9,116097,0.0489109272219477,0.10986410533251247,balanced,1.0213762968305526
delta_yF,1.0,116097,0.04838970274143092,0.1064594056630382,balanced,1.0
delta_yN,0.0,116097,0.05068852121762608,0.13744380703626907,balanced,1.6878515172245772
delta_yN,0.1,116097,0.04750319163719216,0.12856689682799533,balanced,1.5802492564711461
delta_yN,0.2,116097,0.0444434745764128,0.12003538284904107,balanced,1.4768604011556525
delta_yN,0.35,116097,0.040146690379170964,0.10806391738226499,balanced,1.3317308709340026
delta_yN,0.5,116097,0.03637099047547575,0.09740649260907194,balanced,1.2033192817251548
delta_yN,0.65,116097,0.033382205450470236,0.08853890246682992,balanced,1.0989082261710537
delta_yN,0.8,116097,0.03170005586209595,0.0820435654403458,balanced,1.030508350614423
delta_yN,0.9,116097,0.03138169214721531,0.0793283387937893,balanced,1.0080466388514067
delta_yN,1.0,116097,0.03163472514633607,0.07807190593085611,balanced,1.0040315384832301
delta_yT,0.0,116097,0.2587389347026439,0.42239344775711674,balanced,1.7053979112154876
delta_yT,0.1,116097,0.24314305135367678,0.3942502138440751,balanced,1.5968162066181217
delta_yT,0.2,116097,0.22806227453104275,0.367133596515013,balanced,1.4920301827805247
delta_yT,0.35,116097,0.20673760272235145,0.3289368051807925,balanced,1.3441764697655327
delta_yT,0.5,116097,0.18765819567336642,0.2947365877754746,balanced,1.2118359658208635
delta_yT,0.65,116097,0.17221122197639016,0.26607853116315144,balanced,1.102601093483695
delta_yT,0.8,116097,0.1636230682457426,0.24491590251618114,balanced,1.0305903910749086
delta_yT,0.9,116097,0.1628536956208023,0.23599900179536354,balanced,1.0089964931800726
delta_yT,1.0,116097,0.16497116754567134,0.23182772863611054,balanced,1.006501147907013
sigma_F,0.0,116097,0.019086534769934268,0.057025212960078085,balanced,1.0109385557634023
sigma_F,0.1,116097,0.019340895549449504,0.056735211783904824,balanced,1.0150035393371724
sigma_F,0.2,116097,0.019617427719690106,0.056483625146319986,balanced,1.0199935245869192
sigma_F,0.35,116097,0.020077282716407786,0.056179381615813234,balanced,1.0293141233693017
sigma_F,0.5,116097,0.02059235054646721,0.05596414292427699,balanced,1.0408785758414114
sigma_F,0.65,116097,0.021161402259711724,0.05583893856926283,balanced,1.0546639120020735
sigma_F,0.8,116097,0.021777175670621055,0.05580437443683976,balanced,1.0704853168246435
sigma_F,0.9,116097,0.022211611101994683,0.055831788737244335,balanced,1.0821116239107518
sigma_F,1.0,116097,0.022664798099064354,0.05589951219308512,balanced,1.0945903208222578
sigma_N,0.0,116097,0.023048422532226304,0.08736206888842987,balanced,1.0042601898956782
sigma_N,0.1,116097,0.023243760799656628,0.08718857886646308,balanced,1.0074963555392495
sigma_N,0.2,116097,0.023480240729433905,0.0870381055197698,balanced,1.0117578800486275
sigma_N,0.35,116097,0.023909708811355644,0.08685580281907682,balanced,1.0200222637099388
sigma_N,0.5,116097,0.024427196274660317,0.08672587672012963,balanced,1.0304984137165811
sigma_N,0.65,116097,0.025018609524927328,0.08664856220078451,balanced,1.0428819475706728
sigma_N,0.8,116097,0.02567090222119589,0.08662399951352835,balanced,1.056890654562212
sigma_N,0.9,116097,0.026133152547648177,0.0866369577064857,balanced,1.0669932585103845
sigma_N,1.0,116097,0.026616749601704955,0.08667337246861583,balanced,1.0776943398264875
sigma_T,0.0,116097,0.05252129443615088,0.1037149311676473,balanced,1.0488494007509668
sigma_T,0.1,116097,0.05259925026556289,0.10206831845978881,balanced,1.0408778207565454
sigma_T,0.2,116097,0.052763704997022376,0.10056708368528333,balanced,1.0344990318101983
sigma_T,0.35,116097,0.05317161691029965,0.09860216351997933,balanced,1.027984164298997
