split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,1065877,0.11115949746439623,0.05778625001768746,-2.7019166798202,0.9484138934938606,0.31082809664848465
train,yN,1065877,0.0650171089668824,0.017892481319057532,-3.809181199084667,0.9796693239463841,0.1285296634239315
train,yF,1065877,0.10350056841081955,0.04442676008631478,-2.800867839338942,0.9575945442110112,0.25647906332768183
train,yT,1065877,0.2358457955405792,0.15426124975805644,-1.0708761806994689,0.9070136610509468,0.7633718749215728
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,-3.7296090237302004,0.9840375578045122,0.1305165706502663
train,sigma_F,1065877,0.0526721944225515,0.017786391700334907,-3.0715599027948897,0.9662052938566082,0.13617908662881792
train,sigma_T,1065877,0.0801111191988427,0.04654102113960585,-2.1403988771741367,0.8883745497838869,0.242415641928319
train,delta_yN,1065877,0.06484307087809096,0.01855096521110817,-3.8186399060239005,0.980861769228532,0.12960145295063943
train,delta_yF,1065877,0.1050024267888703,0.04666631030558053,-2.792565796348538,0.9536306722070182,0.24246313200801786
train,delta_yT,1065877,0.2318285257917765,0.1622114686800587,-1.0835513931870564,0.918337669355845,0.7678963839971154
validation,all,116097,0.11949275628204473,0.06384332190613003,-2.551069400532519,0.9464126262234741,0.35780267394460336
validation,yN,116097,0.07870059610557825,0.030846490072793522,-3.3464988158390048,0.9665452164999957,0.20501917493689695
validation,yF,116097,0.10332593569957492,0.045561872120107774,-2.9589802491060815,0.9722128909446411,0.3127942577106985
validation,yT,116097,0.23566222215522997,0.15726958708835945,-1.0009534158565951,0.9004539307647915,0.7736428930766474
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,-3.0837332282280783,0.9688450175284461,0.2025629712548403
validation,sigma_F,116097,0.057025204245074276,0.01908649869202013,-3.2207829585238392,0.9734187791243529,0.16736600417438263
validation,sigma_T,116097,0.09699987980001437,0.05378141711815554,-1.9970584489778078,0.8865345357761183,0.27671095311194516
validation,delta_yN,116097,0.07807189751072685,0.031634728881862355,-3.3581508255093597,0.9688708579894398,0.20769200855296757
validation,delta_yF,116097,0.1064594246424293,0.048389704133782116,-2.9819336515798076,0.9692153974693575,0.29560847417825065
validation,delta_yT,116097,0.23182757081537267,0.16497117792875043,-1.0115330111720964,0.9116170099141235,0.778827328504801
test,all,86069,0.12586312480345832,0.06823586932575773,-2.3352750227019965,0.9454907625793775,0.4010569456835167
test,yN,86069,0.0977848605893927,0.042289003824868845,-2.8750106630603547,0.9501330327992658,0.2574559839222042
test,yF,86069,0.11324522157383655,0.05422183126566084,-2.718354486954031,0.9688505733771742,0.37382707193719433
test,yT,86069,0.2237223213379293,0.15008470279122876,-1.0227437965554307,0.9130581277811988,0.800172506373018
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,-2.668353311652846,0.9517480161265961,0.2522866955866515
test,sigma_F,86069,0.06324966798985414,0.022740030884541906,-3.051350888293023,0.9723942418292301,0.19922466380236964
test,sigma_T,86069,0.09033741194160037,0.05054500158426258,-2.0140332071281075,0.9088405813939978,0.30443604082850084
test,delta_yN,86069,0.09629224430637327,0.043133801955989724,-2.9017720235492552,0.9556053863760471,0.2608002075167656
test,delta_yF,86069,0.11680787859535809,0.05772789899781751,-2.7378470053823096,0.9650164402979006,0.35425191127869865
test,delta_yT,86069,0.22147931795674966,0.15900343482647733,-1.02800982174261,0.9237704632329875,0.8070574299062476
