evaluation_cohort,scenario_id,degradation_seed,aggregation_level,horizon_months,estimand,comparison_id,challenger,reference,attempted_pairs,shared_success_rows,shared_success_locations,mask_sha256,seed_pseudoreplication,metric,m0_estimate,p1_estimate,delta_m0_minus_p1,status,delta_seed_sd,registered_seed_slots,crossover_status
fresh_primary,mcar_10,1729,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,964,89,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,f2,0.5402053046033751,0.38689205383648234,0.15331325076689278,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,964,89,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,pr_auc,0.2716109087144107,0.3431711904664935,-0.07156028175208284,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,931,88,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,brier,0.29634740902541196,0.12094129451860446,0.1754061145068075,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,931,88,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,f2,0.4821664464993395,0.45918367346938777,0.02298277302995172,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,931,88,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,pr_auc,0.18707941941229814,0.42122558131814947,-0.23414616190585133,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,931,88,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,brier,0.29478832019432877,0.12442796259018829,0.17036035760414048,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,931,88,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,f2,0.5059534204821303,0.4089399645714076,0.09701345591072275,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,931,88,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,pr_auc,0.17436302414123186,0.39016391531589306,-0.2158008911746612,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,brier,0.29536710868240157,0.12109811268876762,0.17426899599363394,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,f2,0.4755244755244755,0.47717842323651455,-0.0016539477120390278,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,pr_auc,0.1837254304829459,0.42339125194603716,-0.23966582146309126,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,brier,0.2926874583842921,0.13446585560515234,0.15822160277913977,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,f2,0.48970069556339724,0.4480338848517069,0.041666810711690316,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,1729,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,c0e1e33e42936f8f2c5b6486b442cd0df24be830e5785e68a5dfcc6601819e2e,False,pr_auc,0.24105750418695557,0.3539562557899828,-0.11289875160302723,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,brier,0.29354009567686395,0.1258711093744198,0.16766898630244415,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,f2,0.48717948717948717,0.4309252217997465,0.05625426537974065,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,pr_auc,0.16385883534672024,0.3517673543367988,-0.18790851899007854,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,brier,0.28887502529679826,0.15082163861364087,0.1380533866831574,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,f2,0.5464905062463747,0.38056749281234736,0.16592301343402738,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,pr_auc,0.20858792424733977,0.31753485516426533,-0.10894693091692556,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,brier,0.2965235090520836,0.1256433073847005,0.17088020166738307,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,f2,0.4794973544973545,0.4424778761061947,0.037019478391159766,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,pr_auc,0.17777346801565025,0.3967070229488794,-0.21893355493322914,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,brier,0.29411612272847165,0.13307884694477395,0.1610372757836977,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,f2,0.5011075806168954,0.38848267299354344,0.11262490762335198,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,pr_auc,0.17575961241881066,0.3358425597294103,-0.16008294731059963,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,brier,0.2956914735283305,0.123869024081027,0.17182244944730346,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,f2,0.479020979020979,0.4307909604519774,0.04823001856900161,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,pr_auc,0.1672619761428053,0.40084329891978177,-0.23358132277697646,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,brier,0.29303770708237376,0.1280734787356713,0.16496422834670246,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,f2,0.4970706448298524,0.42246400096249576,0.07460664386735666,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,314159,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,7aff0ddfb8d39f58082374fad4e0101e051465b3f27cdd029e5623d16db472e3,False,pr_auc,0.18929965066865934,0.3992691463015294,-0.20996949563287004,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,964,89,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,brier,0.29380187336466335,0.12525923962847985,0.1685426337361835,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,964,89,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,f2,0.46885035324341684,0.4694835680751174,-0.0006332148317005348,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,964,89,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,pr_auc,0.16311557188471468,0.36983340059982095,-0.20671782871510627,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,964,89,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,brier,0.2891244099714306,0.15004658528528791,0.13907782468614266,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,964,89,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,f2,0.5246890126402033,0.44223957646515244,0.08244943617505085,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,964,89,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,pr_auc,0.18910109735190095,0.3352378550484369,-0.14613675769653595,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,931,88,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,brier,0.29722362645308736,0.12306459245284787,0.1741590340002395,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,931,88,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,f2,0.47777040477770405,0.5112359550561798,-0.03346555027847575,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,931,88,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,pr_auc,0.17212552278830184,0.3899649993090063,-0.21783947652070446,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,931,88,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,brier,0.29547026914411595,0.12441332983623835,0.1710569393078776,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,931,88,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,f2,0.49649015463741086,0.4984885215627203,-0.001998366925309414,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,931,88,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,pr_auc,0.22820343549151212,0.37462513443006307,-0.14642169893855095,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,883,86,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,brier,0.2959283253453357,0.12362626643163191,0.1723020589137038,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,883,86,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,f2,0.47585724282715186,0.4838709677419355,-0.008013724914783638,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,883,86,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,pr_auc,0.1635908385715138,0.36518055077555345,-0.20158971220403965,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,883,86,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,brier,0.29370673300427164,0.13525899912291245,0.1584477338813592,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,883,86,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,f2,0.48831085647740546,0.4802259578437046,0.008084898633700877,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260612,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,883,86,4fab0d12d53ec712ef5b4c081a9e7031d3feac4ed83e0aa1fbaf97075edf1ce3,False,pr_auc,0.1517588944285069,0.3195924281601773,-0.1678335337316704,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,brier,0.29352002175964936,0.1271043212868449,0.16641570047280446,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,f2,0.4827365728900256,0.403530895334174,0.07920567755585156,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,pr_auc,0.15760406509192232,0.33748814847947384,-0.17988408338755152,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,brier,0.28889315436784063,0.15876276475458778,0.13013038961325285,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,f2,0.5433941545734584,0.2958298088723082,0.2475643457011502,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,pr_auc,0.18473522503107598,0.26292975314359623,-0.07819452811252026,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,brier,0.29680662611638065,0.1231820446203522,0.17362458149602844,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,f2,0.4750830564784053,0.4861111111111111,-0.011028054632705786,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,pr_auc,0.1720894604705428,0.37412776333930203,-0.20203830286875923,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,brier,0.2936155780143718,0.12523122829156624,0.16838434972280558,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,f2,0.49929626835842106,0.44292736403226635,0.05636890432615471,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,pr_auc,0.17603868536888095,0.36608230789532153,-0.19004362252644058,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,brier,0.29604904768094303,0.1220118868039548,0.17403716087698823,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,f2,0.4723582925122463,0.49148099606815204,-0.01912270355590573,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,pr_auc,0.15287226743021098,0.38701145102540135,-0.23413918359519037,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,brier,0.2942349679436004,0.13155833173221215,0.16267663621138823,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,f2,0.4877492324456621,0.47469487866197696,0.013054353783685135,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260613,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,f53fd15a51582913ddb02fb1e3a35c44bc6e6e14ae3ae5ae556e05a55ccd82a2,False,pr_auc,0.15883887029974098,0.34260135329847835,-0.18376248299873738,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,brier,0.29371140769315046,0.13164977959344737,0.1620616280997031,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,f2,0.4746632456703015,0.4794520547945205,-0.004788809124219029,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,965,89,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,pr_auc,0.16060794493352779,0.3149775876755677,-0.15436964274203993,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,brier,0.28921168050116236,0.1578615771268091,0.13135010337435327,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,f2,0.5109926288491219,0.4112428612185242,0.09974976763059767,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,965,89,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,pr_auc,0.18737550375359383,0.26851773423037906,-0.08114223047678523,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,brier,0.2964290760680831,0.12942885562625706,0.16700022044182605,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,f2,0.47319655857048315,0.3604806408544726,0.11271591771601053,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,2,observation_weighted,M0_vs_P1,M0,P1,2286,932,88,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,pr_auc,0.16598587753320962,0.30705789833296815,-0.14107202079975853,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,brier,0.2927235046651308,0.12997476151884949,0.16274874314628132,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,f2,0.49245121640496947,0.32654255964304113,0.16590865676192834,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,2,site_weighted,M0_vs_P1,M0,P1,2286,932,88,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,pr_auc,0.16958832292121295,0.30696977048738616,-0.1373814475661732,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,brier,0.2955089338350121,0.13326266361004582,0.16224627022496627,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,f2,0.4776847977684798,0.4986244841815681,-0.0209396864130883,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,3,observation_weighted,M0_vs_P1,M0,P1,2286,884,86,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,pr_auc,0.1544928085047291,0.2892620105715934,-0.1347692020668643,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,brier,0.2928086862741565,0.1452815802935898,0.1475271059805667,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,f2,0.49157914993018537,0.5052373953187652,-0.013658245388579848,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_10,20260614,seed,3,site_weighted,M0_vs_P1,M0,P1,2286,884,86,8f3b77a59cc47af263e0c1ead33680d320c91089328ebed9bad727865b9993d5,False,pr_auc,0.1637632109098885,0.21292549998419108,-0.04916228907430259,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_25,1729,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,951,89,c43178e3de461609ed031e15b7bfc3be0d8afcd43770a90204b37f81aee5dae5,False,brier,0.2924683358897407,0.13461810170517818,0.1578502341845625,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_25,1729,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,951,89,c43178e3de461609ed031e15b7bfc3be0d8afcd43770a90204b37f81aee5dae5,False,f2,0.4839764551994768,0.33557046979865773,0.14840598540081906,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_25,1729,seed,1,observation_weighted,M0_vs_P1,M0,P1,2286,951,89,c43178e3de461609ed031e15b7bfc3be0d8afcd43770a90204b37f81aee5dae5,False,pr_auc,0.1698464814258721,0.3290453578390589,-0.1591988764131868,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_25,1729,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,951,89,c43178e3de461609ed031e15b7bfc3be0d8afcd43770a90204b37f81aee5dae5,False,brier,0.2874209405323067,0.16510964526133554,0.12231129527097118,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_25,1729,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,951,89,c43178e3de461609ed031e15b7bfc3be0d8afcd43770a90204b37f81aee5dae5,False,f2,0.5423449235421572,0.21785147350804784,0.3244934500341094,estimated,,1,not_assessed_on_single_seed_row
fresh_primary,mcar_25,1729,seed,1,site_weighted,M0_vs_P1,M0,P1,2286,951,89,c43178e3de461609ed031e15b7bfc3be0d8afcd43770a90204b37f81aee5dae5,False,pr_auc,0.20583810940800518,0.2814455720963372,-0.07560746268833202,estimated,,1,not_assessed_on_single_seed_row
