split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,1065877,0.1113995143066644,0.057723763451780846,-2.7074987207568113,0.945525088208531,0.30261778307022313
train,yN,1065877,0.0639335702049706,0.017296943984019333,-3.8668665108461298,0.9813674560948402,0.13126646936940378
train,yF,1065877,0.10401746554354677,0.04439383288270598,-2.7971426879827495,0.9505280628064965,0.22806966704198625
train,yT,1065877,0.23570214629394037,0.15364127443970022,-1.0448571951205219,0.8951933478253119,0.7342805503666047
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,-3.758935244302388,0.9844850766082766,0.1377891206248291
train,sigma_F,1065877,0.0526721944225515,0.017786391700334907,-3.0933177741175366,0.9697432255316514,0.1404217159041004
train,sigma_T,1065877,0.08282473789940249,0.04674964515208083,-2.0919449206428853,0.8881822198996695,0.2522274102215425
train,delta_yN,1065877,0.06507830465294924,0.018741892061072317,-3.8648963137358257,0.9816611109912307,0.13071548455271573
train,delta_yF,1065877,0.10501954255011546,0.04783674328474253,-2.7910932443423233,0.9538079909783211,0.23361548488686162
train,delta_yT,1065877,0.2317330000113502,0.16132754560230128,-1.0584345957209433,0.9047573031409816,0.7351741446639642
validation,all,116097,0.11985666352797016,0.06391629535533727,-2.5814926912815075,0.9453139281041811,0.3549372117033377
validation,yN,116097,0.07756258849223126,0.030425200398925666,-3.4417373019915796,0.9702920833441002,0.20709039629015516
validation,yF,116097,0.10389754830741989,0.04585890670892093,-3.0723663403416834,0.9680784171856293,0.30013086115300375
validation,yT,116097,0.23561243681001554,0.15647737628946592,-1.0085939741693637,0.8932702826085084,0.7521372945372121
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,-3.1151789892902393,0.9699217034031887,0.21255363986729495
validation,sigma_F,116097,0.057025204245074276,0.01908649869202013,-3.1567272851749237,0.9755721508738383,0.17470597155820283
validation,sigma_T,116097,0.09966069277574695,0.05406746381760317,-1.9705137155564825,0.8881624848187292,0.289662084178027
validation,delta_yN,116097,0.07865763376829163,0.032310917660727086,-3.438644205855341,0.9701025866301455,0.20525905501652847
validation,delta_yF,116097,0.10635607909189236,0.04953227243215061,-3.0101768107046936,0.969585777410269,0.3012040861109011
validation,delta_yT,116097,0.2325757126966575,0.16443960107888297,-1.0194955984492629,0.9028398666632212,0.7516915166187138
test,all,86069,0.1261726809801102,0.06840929320105578,-2.3883735987262544,0.9438447963584772,0.39522751952963237
test,yN,86069,0.09599310461288713,0.04197632411600266,-3.008869298079024,0.9553381589190069,0.25940990444673945
test,yF,86069,0.11360350137666743,0.05437346464263321,-2.823948650960441,0.9653998536058279,0.3647308370662033
test,yT,86069,0.22352035474587,0.1494296326024691,-1.023566862221847,0.9030545260198213,0.7634579048280395
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,-2.8466439084859676,0.9528053073696685,0.26373800853378265
test,sigma_F,86069,0.06324966798985414,0.022740030884541906,-3.0028817151854827,0.9729867896687542,0.20772729181866892
test,sigma_T,86069,0.09314452059161211,0.05092970022342857,-1.9755196258828933,0.9101767186791992,0.3138027101632912
test,delta_yN,86069,0.09704826585226946,0.04420434989283658,-3.0167447200852666,0.9564186873322567,0.256883482777975
test,delta_yF,86069,0.11688798818025889,0.05873771570815529,-2.7667327711728973,0.9665036191892551,0.36415123452809955
test,delta_yT,86069,0.22225752653154204,0.15891530293846257,-1.0304548364624722,0.9119195064425054,0.7631463016038917
