epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-2.1360798930178153,-2.476230814690908,0.12352737960096599,0.06532274466041194,0.798098540393658,balanced,6.253403545000765,-2.476230814690908,0.798098540393658
2,-2.6772790021807884,-2.612141774739987,0.12242885936245165,0.06507842921775601,0.7931410243315121,balanced,6.561513868000475,-2.612141774739987,0.7931410243315121
3,-2.804979006518798,-2.6897068524897265,0.12231012152335946,0.06474526761366112,0.7906549713847753,balanced,5.952072077001503,-2.6897068524897265,0.7906549713847753
4,-2.840504853660791,-2.72132950920824,0.12259566328318258,0.06508566638339615,0.7937039535862185,balanced,6.093449120002333,-2.6897068524897265,0.7906549713847753
5,-2.7774099012153393,-2.6567061510273104,0.12293384737576818,0.06538094592008876,0.7966292248137914,balanced,6.166154810998705,-2.6897068524897265,0.7906549713847753
6,-2.9309740120359873,-2.8167286148906863,0.12149335905167986,0.06494758869580544,0.7894101221515314,balanced,6.417637400998501,-2.8167286148906863,0.7894101221515314
7,-2.9822783612460944,-2.8415892509126217,0.12154179477803109,0.06528912591703379,0.7917315600126731,balanced,6.156620703004592,-2.8167286148906863,0.7894101221515314
8,-2.952776121260451,-2.8804433271279244,0.12134052232305417,0.06476797517528338,0.7877945866191624,balanced,5.585366596998938,-2.8804433271279244,0.7877945866191624
9,-3.0296105048042357,-2.909161085709604,0.12120660475639289,0.06498276587563384,0.7887451225085333,balanced,6.21621919899917,-2.8804433271279244,0.7877945866191624
10,-3.009480385322961,-2.946990992650865,0.12124805353785655,0.06494686565104744,0.7886453334082553,balanced,6.185091138002463,-2.8804433271279244,0.7877945866191624
11,-3.070482398547902,-2.967540980133919,0.12037534781777115,0.06462710671938027,0.7839079722809033,balanced,6.080678179998358,-2.967540980133919,0.7839079722809033
12,-3.0679274374914667,-2.9625824906880913,0.12036266002999725,0.06485634577474515,0.785326050430817,balanced,6.216778383997735,-2.967540980133919,0.7839079722809033
13,-3.0623101389957914,-2.992875294463491,0.12051802476384184,0.06433069823293024,0.7824656927925109,balanced,6.273530213002232,-2.992875294463491,0.7824656927925109
14,-3.1089864596037313,-2.949124142671975,0.1204288877314063,0.06561009443640252,0.7903232767663388,balanced,6.1628050670042285,-2.992875294463491,0.7824656927925109
15,-3.1170322162320416,-2.9934800853614,0.12041702223430573,0.06452582249419075,0.783393200835313,balanced,6.161167332000332,-2.992875294463491,0.7824656927925109
16,-3.1365081698314823,-3.04440586533369,0.12026354341488313,0.06457090633072003,0.7832041985437787,balanced,6.2733631520022755,-2.992875294463491,0.7824656927925109
17,-3.137181885133571,-2.8218014657200143,0.12060512724340147,0.06469376052279542,0.7850438039162251,balanced,6.2761093320004875,-2.992875294463491,0.7824656927925109
18,-3.144803637281912,-2.9637292663832366,0.120574535637135,0.06498033841289458,0.7867709329435962,balanced,6.109030750994862,-2.992875294463491,0.7824656927925109
19,-3.172615265370859,-3.0889996465698606,0.11985666352797016,0.06391629535533727,0.7777815768181322,balanced,6.116993809999258,-3.0889996465698606,0.7777815768181322
20,-3.186149781361983,-3.0619589748572076,0.11992413725219303,0.06421918121790081,0.7799162850063555,balanced,5.757632185006514,-3.0889996465698606,0.7777815768181322
