policy_version,policy_name,target_event,split,rollout_horizon_months,score_column,threshold,rows,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,f1,macro_f1,fbeta,balanced_accuracy,mcc,gmean_pr,pr_distance,pr_auc,roc_auc,brier
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,1,rollout_probability_bloom_calibrated,0.15384615384615385,11852,1473,0.12428282146473169,2595,0.2189503881201485,8998,1381,259,1214,0.4678227360308285,0.8241683638832314,0.8669428654012911,0.5968534906588004,0.7566667127362041,0.7152114999410863,0.8455556146422613,0.5513447784993566,0.6209385629367086,0.5604724833078008,0.6621253336440173,0.9295548017312885,0.061902872831083935
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.2926829268292683,11852,1473,0.12428282146473169,1641,0.1384576442794465,9737,642,474,999,0.6087751371115173,0.6782077393075356,0.9381443298969072,0.6416184971098265,0.793708714314991,0.6630824372759856,0.8081760346022214,0.5887345986445371,0.6425542852452524,0.5065640654287265,0.6621253336440173,0.9295548017312885,0.061902872831083935
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,1,rollout_probability_bloom_calibrated,0.3489795918367347,11852,1473,0.12428282146473169,1621,0.13677016537293285,9750,629,481,992,0.6119679210363973,0.6734555329260014,0.939396859042297,0.6412411118293472,0.7936918805143824,0.6601890057234128,0.8064261959841492,0.588415988800423,0.6419759983014817,0.5071490740220842,0.6621253336440173,0.9295548017312885,0.061902872831083935
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,1,rollout_probability_bloom_calibrated,0.15384615384615385,11852,1473,0.12428282146473169,2595,0.2189503881201485,8998,1381,259,1214,0.4678227360308285,0.8241683638832314,0.8669428654012911,0.5968534906588004,0.7566667127362041,0.7152114999410863,0.8455556146422613,0.5513447784993566,0.6209385629367086,0.5604724833078008,0.6621253336440173,0.9295548017312885,0.061902872831083935
pipe_grud_rollout_alert_policy_2b_v0,fixed,bloom_h,test,1,probability_bloom_mean,0.3,11852,1473,0.12428282146473169,1327,0.11196422544718192,9948,431,577,896,0.6752072343632253,0.6082824168363883,0.9584738414105405,0.64,0.7958897818599311,0.6205845684997923,0.7833781291234644,0.5929648367016697,0.640871818996495,0.5088546016000307,0.6736905831849537,0.9296769869338362,0.07105082827495536
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.2926829268292683,11852,1473,0.12428282146473169,1641,0.1384576442794465,9737,642,474,999,0.6087751371115173,0.6782077393075356,0.9381443298969072,0.6416184971098265,0.793708714314991,0.6630824372759856,0.8081760346022214,0.5887345986445371,0.6425542852452524,0.5065640654287265,0.6621253336440173,0.9295548017312885,0.061902872831083935
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,1,rollout_probability_bloom_calibrated,0.3489795918367347,11852,1473,0.12428282146473169,1621,0.13677016537293285,9750,629,481,992,0.6119679210363973,0.6734555329260014,0.939396859042297,0.6412411118293472,0.7936918805143824,0.6601890057234128,0.8064261959841492,0.588415988800423,0.6419759983014817,0.5071490740220842,0.6621253336440173,0.9295548017312885,0.061902872831083935
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,2,rollout_probability_bloom_calibrated,0.16494845360824742,11891,1544,0.1298461020940207,3147,0.2646539399545875,8523,1824,221,1323,0.4204003813155386,0.8568652849740933,0.8237170194259206,0.5640588360690685,0.7284701492691474,0.7095355572240696,0.8402911522000069,0.5185708250374435,0.6001887141051192,0.5970119468023405,0.6261838643286985,0.9155948559092745,0.06980026999573069
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,2,rollout_probability_bloom_calibrated,0.2631578947368421,11891,1544,0.1298461020940207,2057,0.17298797409805736,9392,955,442,1102,0.5357316480311133,0.7137305699481865,0.9077027157630231,0.6120522077200777,0.7714143403200755,0.6692578646908782,0.8107166428556047,0.5522594248798615,0.6183591630181667,0.5454312873516666,0.6261838643286985,0.9155948559092745,0.06980026999573069
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,2,rollout_probability_bloom_calibrated,0.2835820895522388,11891,1544,0.1298461020940207,1918,0.1612984610209402,9492,855,481,1063,0.5542231491136601,0.6884715025906736,0.9173673528559002,0.6140958983246678,0.7741739334143024,0.6566592537682234,0.802919427723287,0.5536697355553739,0.6177109714428072,0.5438446519772487,0.6261838643286985,0.9155948559092745,0.06980026999573069
