split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10383458043265556,0.05497196993905288,-2.9420416412672683,0.9471459058454195,0.30266615680561937
train,yN,602390,0.04707120715179242,0.009688860083994185,-4.339365578220193,0.986185029631966,0.07677750565695053
train,yF,602390,0.08952887844317164,0.03276654986517191,-3.2090827337827443,0.9615000249008118,0.23619960635525983
train,yT,602390,0.2458143776771692,0.16517332776114174,-0.9107751901945402,0.8879231062932652,0.7943286541949373
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.245425737165958,0.9903484453593188,0.09401550938894349
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.3275287388104813,0.9835804047211939,0.16858418226127286
train,sigma_T,602390,0.07586439425603685,0.04411728746908159,-2.105116183290871,0.8663025614635037,0.24308167919876483
train,delta_yN,602390,0.04982407177622556,0.013656908003077029,-4.197658785346629,0.9864888195355168,0.07866253419140029
train,delta_yF,602390,0.08839878080999361,0.035881960186386556,-3.2151143739164865,0.9648798950845797,0.2376838719417961
train,delta_yT,602390,0.24095747409526744,0.17221225228497472,-0.9283074506775063,0.8971048656186191,0.7946618680612494
validation,all,54637,0.11406031972204612,0.06143931066692465,-2.754874579947429,0.9520308785458776,0.4062314889439984
validation,yN,54637,0.06452821995474048,0.024206029520504845,-3.807815372742058,0.9702582499039113,0.15632229890573238
validation,yF,54637,0.08722019906662098,0.03511665262838128,-3.319463439167254,0.9932829401321449,0.45237498989692054
validation,yT,54637,0.2459668248657647,0.16568511639489308,-0.8996896964925897,0.8945037245822428,0.8332502372548022
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.656820754729796,0.9778538353130662,0.1832343550664142
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.300091760627242,0.9949850833684133,0.2994347517222064
validation,sigma_T,54637,0.0986767163791374,0.05123978335583745,-1.9304592059188657,0.8689898786536596,0.2922606239980033
validation,delta_yN,54637,0.06740830374942393,0.028647793441809604,-3.675749347772715,0.9712099859069862,0.16019596580417259
validation,delta_yF,54637,0.09312318466090039,0.04165166740041156,-3.2911223061016632,0.994362794443326,0.4460085742061714
validation,delta_yT,54637,0.2433456464863877,0.17349239170419298,-0.9126593359746772,0.9028314146091476,0.8330016036415627
test,all,40606,0.11579782237107869,0.06245748482370677,-2.5914569669290524,0.9556031675669168,0.4507900339851722
test,yN,40606,0.0806374882466546,0.03343449637425191,-3.467946721668673,0.9556962025316456,0.1898664094858884
test,yF,40606,0.0963642754178937,0.04231183807385917,-3.037342164162162,0.9937940205880904,0.5555747443218275
test,yT,40606,0.22690936321628744,0.15247785080385193,-0.9660657427906667,0.9131409151356943,0.837475683338823
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.3826567585912297,0.9677141309166133,0.2228029224136654
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.090457907429013,0.9934984977589518,0.3619728052680119
test,sigma_T,40606,0.07983995577909928,0.04390112294391218,-2.0209391741002714,0.9039797074323992,0.30969748661176727
test,delta_yN,40606,0.08488408618966957,0.03815451994357024,-3.3664855821751636,0.9560656060680688,0.1955582647319381
test,delta_yF,40606,0.09963172349404774,0.04765838333839725,-3.0144475863519244,0.9952962616362114,0.544469924218043
test,delta_yT,40606,0.22425698049111467,0.15967224508895314,-0.9767710650923663,0.9212431660345761,0.8396920654765845
