split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,40606,0.11579782237107869,0.06245748482370677,40606,0.15473810443367164,0.07531701847694604,-0.03894028206259295,-0.012859533653239268,0.25165283111817277,0.1707387508598136
test,delta_yF,40606,0.09963172349404774,0.04765838333839725,40606,0.16777462421827066,0.07038734669140273,-0.06814290072422292,-0.022728963353005477,0.4061573735702169,0.3229126316219225
test,delta_yN,40606,0.08488408618966957,0.03815451994357024,40606,0.14831957360711379,0.057629119215715514,-0.06343548741744422,-0.019474599272145274,0.42769464524945,0.33792984409927496
test,delta_yT,40606,0.22425698049111467,0.15967224508895314,40606,0.40105226373797886,0.2411846125598784,-0.1767952832468642,-0.08151236747092525,0.440828538403091,0.3379666994746124
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,40606,0.05466339010592568,0.01801817549234225,8.492208693200443e-09,-2.46084817627501e-08,-1.5535459247486118e-07,1.3657588013397215e-06
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,40606,0.0949931537164456,0.02648876644938315,-2.3809638885485818e-08,-1.0486678574117558e-08,2.506458408208822e-07,3.958915411994115e-07
test,sigma_T,40606,0.07983995577909928,0.04390112294391218,40606,0.07983995880527321,0.04390111030396885,-3.0261739364378926e-09,1.2639943328118797e-08,3.790299972246506e-08,-2.8791853419197216e-07
test,yF,40606,0.0963642754178937,0.04231183807385917,40606,0.10395423135036153,0.041857986446218735,-0.007589955932467821,0.0004538516276404378,0.07301247706682625,-0.010842653127225061
test,yN,40606,0.0806374882466546,0.03343449637425191,40606,0.09003857954387051,0.033984027573094606,-0.009401091297215905,-0.0005495311988426982,0.104411812634553,0.016170278748177745
test,yT,40606,0.22690936321628744,0.15247785080385193,40606,0.2520071648178048,0.14440202156051013,-0.02509780160151734,0.008075829243341798,0.09959161922901064,-0.05592601236512266
train,all,602390,0.10383458043265556,0.05497196993905288,602390,0.14220075557814615,0.06731407917521219,-0.038366175145490594,-0.012342109236159311,0.2698028923229352,0.1833510817853419
train,delta_yF,602390,0.08839878080999361,0.035881960186386556,602390,0.15764638440830023,0.05510271786001793,-0.06924760359830662,-0.01922075767363137,0.43925906615756594,0.3488168718366938
train,delta_yN,602390,0.04982407177622556,0.013656908003077029,602390,0.08759266788685605,0.01604976658364713,-0.037768596110630485,-0.002392858580570102,0.43118444753180024,0.1490899302553191
train,delta_yT,602390,0.24095747409526744,0.17221225228497472,602390,0.4382016904888491,0.2689258788048871,-0.19724421639358167,-0.09671362651991239,0.4501219887434481,0.3596293036196814
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,602390,0.048275056161355814,0.01404598835809779,-1.430981828864919e-08,-2.7113246505588995e-08,2.9642261297055105e-07,1.9303195912132215e-06
