split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,378557,0.09934894508615513,0.053420152839678735,-3.0283766958057576,0.9503207061434753,0.293198838369582
train,yN,378557,0.039970957123771425,0.008687773459313961,-4.392454006891476,0.9878644431353799,0.06296191775049986
train,yF,378557,0.08533593886128064,0.029275673676175482,-3.286279619772496,0.9708313411190389,0.23108256321407183
train,yT,378557,0.2470410237910606,0.1624435613122596,-0.9100958687970351,0.8881225284435369,0.7974460150470446
train,sigma_N,378557,0.04122226286682951,0.005243056400966277,-4.365433252174205,0.9924634863441966,0.07486546918889037
train,sigma_F,378557,0.045884957322062866,0.012699038479860513,-3.4594255336838593,0.9849824465007911,0.15708769509264528
train,sigma_T,378557,0.07196341188734515,0.042937229599788934,-2.128355163437656,0.8718528517501988,0.24901299996379653
train,delta_yN,378557,0.039984637670358904,0.009980503453832428,-4.34607922149908,0.9888365556574042,0.06485947469853193
train,delta_yF,378557,0.08272050321217864,0.032572584893355634,-3.43098641900532,0.9688263590423635,0.21202488058569555
train,delta_yT,378557,0.2400168130405085,0.17694195428155574,-0.9362811769906947,0.8991063432983672,0.7894485297850621
validation,all,22087,0.11770625952566283,0.06371697964323353,-2.7490826514622855,0.945397745280029,0.38898474079780965
validation,yN,22087,0.06608060633093323,0.02481809858231556,-3.834900021169834,0.9555847331009191,0.12558664990382493
validation,yF,22087,0.08796350705833399,0.0347057734661851,-3.147081285398014,0.9952460723502513,0.4340210938489296
validation,yT,22087,0.2605450932547589,0.1728294221608016,-0.8444472548809113,0.8805179517363155,0.8377454250520668
validation,sigma_N,22087,0.08526779586403486,0.01969647179767351,-3.6236828422192326,0.9749173722098973,0.14598564413580783
validation,sigma_F,22087,0.04892513176679256,0.014611799342271648,-3.3696097393263007,0.9947027663331371,0.28306491575639625
validation,sigma_T,22087,0.09735746827883504,0.05141038817364552,-1.9187714284880528,0.8632679856929415,0.30544367051142923
validation,delta_yN,22087,0.06602529866489087,0.02700507474063278,-3.7989805871560476,0.9582559876850636,0.13182598374291155
validation,delta_yF,22087,0.09174950783676876,0.04040364689752915,-3.333557247732334,0.9955177253588083,0.41060113105906915
validation,delta_yT,22087,0.2554419266756171,0.1879721416280469,-0.8707134567898396,0.8905691130529271,0.826588153169851
test,all,17420,0.11330616422039413,0.062091512328919324,-2.4928486621718973,0.9531955606582471,0.45437499356674343
test,yN,17420,0.08313263031304231,0.036306989589870726,-3.275349313273906,0.9311710677382319,0.16747594717312625
test,yF,17420,0.09516075859145857,0.041579069958488646,-2.7537884717693832,0.9961538461538462,0.5902751690484627
test,yT,17420,0.22082849328173684,0.14630055301635603,-0.9887953748385476,0.9211825487944891,0.8492232593137826
test,sigma_N,17420,0.09624982392778761,0.027819940608623518,-3.199580417024282,0.9601607347876004,0.19618588654510463
test,sigma_F,17420,0.05149793990389392,0.0174741983687426,-3.021740785723576,0.9931687715269805,0.37867773605679533
test,sigma_T,17420,0.07651730907793822,0.042616839140619395,-2.011913992425194,0.9145809414466131,0.3403568797762988
test,delta_yN,17420,0.08288365066486647,0.03919814246119643,-3.2580552916849794,0.9363949483352468,0.17687187151027464
test,delta_yF,17420,0.09647426709534407,0.04685593680590904,-2.917294160862604,0.9960964408725603,0.5582079610375669
test,delta_yT,17420,0.21701060512747908,0.1606719410104675,-1.0091201519446038,0.9298507462686567,0.8321002316392796
