epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.6308904028373536,-1.673746611710631,0.14550074605045238,0.07506518620070632,0.9447458691599191,balanced,2.197084407998773,-1.673746611710631,0.9447458691599191
2,-2.2448858745304245,-1.9255871451224327,0.12355949996235999,0.06612798863593387,0.8176027985506514,balanced,1.964564590001828,-1.9255871451224327,0.8176027985506514
3,-2.5204612433583025,-2.357802182647832,0.12051190225744625,0.06522456375049493,0.8021162748598687,balanced,1.97278777500469,-2.357802182647832,0.8021162748598687
4,-2.934328877324437,-2.834841251913017,0.11947248400124602,0.06417013182269488,0.7920345788143109,balanced,2.2823414689992205,-2.834841251913017,0.7920345788143109
5,-3.1396723009546883,-3.013578732248915,0.12003229746726765,0.06433595996119074,0.7948785146256396,balanced,2.296489765998558,-2.834841251913017,0.7920345788143109
6,-3.2425481083443124,-3.0488335474925514,0.12040593647700464,0.06452158216285103,0.7972586461803683,balanced,2.232294863999414,-2.834841251913017,0.7920345788143109
7,-3.288680075274633,-3.114343809661575,0.12010972604499698,0.0644220477775496,0.7956780210349749,balanced,2.328801105999446,-2.834841251913017,0.7920345788143109
8,-3.3300799245461277,-3.16012776730777,0.11977178863737621,0.06460846068744762,0.7958039648618341,balanced,2.360935190998134,-2.834841251913017,0.7920345788143109
9,-3.367438058721242,-3.2149585633829063,0.11953445815034251,0.06428545760410832,0.7929730592708262,balanced,2.347967075998895,-2.834841251913017,0.7920345788143109
10,-3.1804797444582276,-3.11870173550982,0.11920045790888291,0.06535821750725672,0.7988119921449434,balanced,2.2653149100005976,-2.834841251913017,0.7920345788143109
11,-3.4075560510951624,-3.235656750754319,0.11875183204882205,0.06449382315927792,0.7918282923922746,balanced,2.3044546189994435,-3.235656750754319,0.7918282923922746
12,-3.2758900718352497,-3.1966414509943504,0.11840543855055152,0.06397617457009341,0.7873992578840331,balanced,2.3765156469962676,-3.1966414509943504,0.7873992578840331
13,-3.415132857958782,-3.226026631666729,0.11860850373864557,0.06452333245780406,0.7915630086967778,balanced,2.615808060996642,-3.1966414509943504,0.7873992578840331
14,-3.4704477147730266,-3.2543351062530355,0.11859676228383255,0.06438056883259728,0.7906075534398775,balanced,2.561590293000336,-3.1966414509943504,0.7873992578840331
15,-3.4056367767374,-3.29575922688649,0.11804216798536288,0.06390225723881533,0.7857704696928625,balanced,2.3073258209988126,-3.29575922688649,0.7857704696928625
16,-3.345705792063842,-3.182045572690385,0.11802525748312159,0.06371988718576947,0.7845438761734352,balanced,2.304147210998053,-3.182045572690385,0.7845438761734352
17,-3.484018991183683,-3.3017815443077714,0.11786039311570769,0.06390105273941735,0.7851855832176303,balanced,2.310302962003334,-3.182045572690385,0.7845438761734352
18,-3.4095598701843026,-3.038117243828357,0.11866521882883314,0.06591976430158082,0.8007241496389752,balanced,2.319654153994634,-3.182045572690385,0.7845438761734352
19,-3.460158001192925,-3.2654342880372944,0.11770625952566283,0.06371697964323353,0.7835123499024113,balanced,2.3447674630006077,-3.2654342880372944,0.7835123499024113
20,-3.516079059385783,-3.2950066373007885,0.11858520120374788,0.06524495474525782,0.7961300937679346,balanced,2.3311662940031965,-3.2654342880372944,0.7835123499024113
