source_id,source_name,adapter,role,license,provenance_status,path,relative_to_source,file_name,suffix,size_bytes,modified_time_utc,sha256
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Phytoplankton_DiatomCount_20091125.csv,2007/NLA2007_Phytoplankton_DiatomCount_20091125.csv,NLA2007_Phytoplankton_DiatomCount_20091125.csv,csv,4374152,2013-07-11T21:22:10+00:00,71947fb2be5b3821828ab8a61c6fa001adf403dc276670e0b3c03adc41e82418
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Phytoplankton_DiatomCount_Info_20091125.txt,2007/NLA2007_Phytoplankton_DiatomCount_Info_20091125.txt,NLA2007_Phytoplankton_DiatomCount_Info_20091125.txt,txt,2322,2010-03-11T20:41:58+00:00,6a3a8616966a1e1f853c594a3f2f3f9bb5c66ed3a4e328dd28856493558b2b10
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Phytoplankton_SampleInfo_20091023.csv,2007/NLA2007_Phytoplankton_SampleInfo_20091023.csv,NLA2007_Phytoplankton_SampleInfo_20091023.csv,csv,223085,2013-07-11T21:24:10+00:00,4f70146c1cece4ffb499f73778577ffe6982602300dbfb864abeb72c46c621cf
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Phytoplankton_SampleInfo_Info_20091023.txt,2007/NLA2007_Phytoplankton_SampleInfo_Info_20091023.txt,NLA2007_Phytoplankton_SampleInfo_Info_20091023.txt,txt,1512,2010-03-11T20:47:28+00:00,5a82a45036f6feb69eb9ac1a443a01faa3ff34a850b75db69d1f31daec560559
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,2007/NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,csv,11701659,2013-07-11T21:22:32+00:00,83e944b11e9b3dd589f7b1a912457dd7d0368eee2f2c241ae43ce49cfdedf603
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Phytoplankton_SoftAlgaeCount_Info_20091023.txt,2007/NLA2007_Phytoplankton_SoftAlgaeCount_Info_20091023.txt,NLA2007_Phytoplankton_SoftAlgaeCount_Info_20091023.txt,txt,2798,2010-03-11T20:42:20+00:00,ad55a712c3477775e4126610dbe886ba11d065d7cf89a075930cabd81ce4b47a
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Plankton_OEModel_AnalysisData_20091019.csv,2007/NLA2007_Plankton_OEModel_AnalysisData_20091019.csv,NLA2007_Plankton_OEModel_AnalysisData_20091019.csv,csv,1877816,2013-07-11T21:15:46+00:00,7d411048785a69dde32f2fe137efd876ea524a70a9da2a89a6e08c2c229e15c0
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Plankton_OEModel_AnalysisData_Info_20091019.txt,2007/NLA2007_Plankton_OEModel_AnalysisData_Info_20091019.txt,NLA2007_Plankton_OEModel_AnalysisData_Info_20091019.txt,txt,373,2010-03-11T20:57:14+00:00,1a04d736a77b3edc25a88c6c03f852d0076f793e952f9f6e40a10e13af393bba
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Plankton_OEModel_ConditionEstimates_20091125.csv,2007/NLA2007_Plankton_OEModel_ConditionEstimates_20091125.csv,NLA2007_Plankton_OEModel_ConditionEstimates_20091125.csv,csv,442068,2010-01-04T23:28:58+00:00,71a17e5ce9b0f5fd3249862e3c50a8ad256ef90492069165ecfd43c720dcb159
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Plankton_OEModel_ConditionEstimates_info_20091125.txt,2007/NLA2007_Plankton_OEModel_ConditionEstimates_info_20091125.txt,NLA2007_Plankton_OEModel_ConditionEstimates_info_20091125.txt,txt,3557,2010-03-11T21:14:50+00:00,4d553ddca8a104691112213aa8aa2f5fc406c92c2edfd6e289f955f2dfec69e4
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Plankton_OEModel_ValidSitesUsed_20091021.csv,2007/NLA2007_Plankton_OEModel_ValidSitesUsed_20091021.csv,NLA2007_Plankton_OEModel_ValidSitesUsed_20091021.csv,csv,131414,2013-07-11T21:16:08+00:00,9184f1c34b849a81236b9be1b521c560cc9952a5851b074888f1c535405de889
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Plankton_OEModel_ValidSitesUsed_Info_20091021.txt,2007/NLA2007_Plankton_OEModel_ValidSitesUsed_Info_20091021.txt,NLA2007_Plankton_OEModel_ValidSitesUsed_Info_20091021.txt,txt,1311,2010-03-11T20:57:44+00:00,8dcd6316ff511e38ddf78726ef5e437e6dc55e5cccfcd3c4964c744f8dd96f04
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Profile_20091008.csv,2007/NLA2007_Profile_20091008.csv,NLA2007_Profile_20091008.csv,csv,887960,2013-07-11T21:18:02+00:00,affdcfd4966c4758d3b10f44e2cd099eeb32e1a946b5744b83c99f48c8779956
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Profile_Info_20091008.txt,2007/NLA2007_Profile_Info_20091008.txt,NLA2007_Profile_Info_20091008.txt,txt,650,2010-03-11T21:19:44+00:00,ba8c29b2b3e2195a54076af08ad6ae98265fdaf057431a43ac89ef45532ee01e
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Recreational_ConditionEstimates_20091123.csv,2007/NLA2007_Recreational_ConditionEstimates_20091123.csv,NLA2007_Recreational_ConditionEstimates_20091123.csv,csv,517158,2010-01-04T23:30:50+00:00,ed9eeab516ad654f494214a834c0e23460506ba108aed135b2943908a543a180
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Recreational_ConditionEstimates_Info_20091123.txt,2007/NLA2007_Recreational_ConditionEstimates_Info_20091123.txt,NLA2007_Recreational_ConditionEstimates_Info_20091123.txt,txt,3724,2010-03-11T20:46:00+00:00,f636ae9f521644bf665e8dcd09b40dbe162fe721930277c9028fea8564b541dd
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_SampledLakeInformation_20091113.csv,2007/NLA2007_SampledLakeInformation_20091113.csv,NLA2007_SampledLakeInformation_20091113.csv,csv,979508,2013-07-11T21:12:26+00:00,32c56fbd3ef2a26e164a78c59690ab14f513274a9b0542d0f503ef5c986294a2
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_SampledLakeInformation_Info_20091113.txt,2007/NLA2007_SampledLakeInformation_Info_20091113.txt,NLA2007_SampledLakeInformation_Info_20091113.txt,txt,8483,2010-03-22T16:44:18+00:00,4ac1992afc0d1c19fd827d7528f794411ed8c7bf4d3890ccbf5ee609877ac920
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Secchi_20091008.csv,2007/NLA2007_Secchi_20091008.csv,NLA2007_Secchi_20091008.csv,csv,59786,2013-07-11T21:18:46+00:00,00794e9c3acd493c8e2cc47df1dc77aa2e3bd26602b1933c736d620cd1dad104
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Secchi_Info_20091008.txt,2007/NLA2007_Secchi_Info_20091008.txt,NLA2007_Secchi_Info_20091008.txt,txt,562,2010-03-11T20:37:34+00:00,0ebd62c75610248fdf604b5ccd84f75611a7152ca3c40adf82999b56ec802a62
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Trophic_ConditionEstimate_20091123.csv,2007/NLA2007_Trophic_ConditionEstimate_20091123.csv,NLA2007_Trophic_ConditionEstimate_20091123.csv,csv,522124,2013-07-11T21:22:58+00:00,3627a4998ef7a00f13a222532505decd4aeea605a917c0ed7476fab3b1e6ab5d
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Trophic_ConditionEstimate_Info_20091123.txt,2007/NLA2007_Trophic_ConditionEstimate_Info_20091123.txt,NLA2007_Trophic_ConditionEstimate_Info_20091123.txt,txt,3722,2010-03-11T20:20:26+00:00,ec9bfbb128a02b0a03bd16d3f693ee48d5d0f896222b7ed5f24d715c42d3ad8e
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_VisualAssessment_20091015.csv,2007/NLA2007_VisualAssessment_20091015.csv,NLA2007_VisualAssessment_20091015.csv,csv,813089,2013-07-11T21:11:40+00:00,2f609fb9ff16251b7213ca66dd3171b00c3768d2753eee9091ffe8e55ab7ea33
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_VisualAssessment_Info_20091015.txt,2007/NLA2007_VisualAssessment_Info_20091015.txt,NLA2007_VisualAssessment_Info_20091015.txt,txt,6968,2010-03-11T20:30:50+00:00,3dee7a9f5917d1ca9bad2629c3353147291c476f8daae34818a989d400279530
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_WaterQuality_20091123.csv,2007/NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,csv,873820,2013-07-11T21:06:56+00:00,f9bdab06cee7a8b0cd6d34af167ac19b530469a4ee2c9c10ec4101bd6b63f435
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_WaterQuality_Info_20091123.txt,2007/NLA2007_WaterQuality_Info_20091123.txt,NLA2007_WaterQuality_Info_20091123.txt,txt,9428,2010-03-11T20:24:32+00:00,f8e10f73cac7e0442d52e1369a7a6a0af401ea66dafb01bc346f6772ed269093
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Zooplankton_Count_20091022.csv,2007/NLA2007_Zooplankton_Count_20091022.csv,NLA2007_Zooplankton_Count_20091022.csv,csv,6740954,2013-07-11T21:09:06+00:00,1d409fb34126e6e60f1a5444c36ddb63b60a3f5974d073ef2e6c28c3e64c5497
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Zooplankton_Count_Info_20091022.txt,2007/NLA2007_Zooplankton_Count_Info_20091022.txt,NLA2007_Zooplankton_Count_Info_20091022.txt,txt,3534,2010-03-11T20:29:32+00:00,4a3a581ea4cf7c23eac062b13b8a577bccec040ef8e4ae6e2072e62c2eb63932
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Zooplankton_SampleInformation_20091020.csv,2007/NLA2007_Zooplankton_SampleInformation_20091020.csv,NLA2007_Zooplankton_SampleInformation_20091020.csv,csv,207393,2013-07-11T21:17:30+00:00,c121e6b2ef4671a1112c54fcd84c6cc19d6a4c1c48dbdff561cb39348d86cb5b
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2007/NLA2007_Zooplankton_SampleInformation_Info_20091020.txt,2007/NLA2007_Zooplankton_SampleInformation_Info_20091020.txt,NLA2007_Zooplankton_SampleInformation_Info_20091020.txt,txt,929,2010-03-11T20:28:16+00:00,38356ac4389720a610fec2ad6240d419643202746b5a48588d7fc1cd5665a88d
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2012/nla12_keyvariables_data.csv,2012/nla12_keyvariables_data.csv,nla12_keyvariables_data.csv,csv,335963,2026-05-18T17:51:19.865810+00:00,4372dc6123336aa326207d34fc732e9f86f7a0da2de6c711afb62ff28b9fcfc1
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2012/nla12_keyvariables_data_meta.txt,2012/nla12_keyvariables_data_meta.txt,nla12_keyvariables_data_meta.txt,txt,4010,2026-05-18T17:51:41.475111+00:00,8918b46af5100aecb968eae6ac35538a25fe77ecb767972721f483d21acfe144
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2012/nla_2012_condition_categories.csv,2012/nla_2012_condition_categories.csv,nla_2012_condition_categories.csv,csv,406686,2026-05-18T17:51:20.918181+00:00,4fca07a5d82a71886478440cc7cc1acce7b968a01920cbd055adc935de859961
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2012/nla_2012_condition_categories_meta.csv,2012/nla_2012_condition_categories_meta.csv,nla_2012_condition_categories_meta.csv,csv,8149,2026-05-18T17:51:35.825627+00:00,23bba0e3ed8ee5abaf1ffc1c897650dc56f94c19215b562d42334ce2af445aff
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2017/nla2017_all_sites-visits_data_for_population_estimates_220705_0.csv,2017/nla2017_all_sites-visits_data_for_population_estimates_220705_0.csv,nla2017_all_sites-visits_data_for_population_estimates_220705_0.csv,csv,912562,2026-05-18T17:52:36.500285+00:00,ae495a20b212f4506f6e2fe257f372170fe650914326d3a7421ce2deba1eb9a2
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2017/nla2017_condition_estimates_20220217_ForWebsite.csv,2017/nla2017_condition_estimates_20220217_ForWebsite.csv,nla2017_condition_estimates_20220217_ForWebsite.csv,csv,492459,2026-05-18T17:52:38.928449+00:00,12ad1fadd8a5cf0fcc092c2b7485c3fffc2dfa3ffd47a30f531625dd53feb7f7
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2017/nla2017_condition_estimates_metadata_220705.txt,2017/nla2017_condition_estimates_metadata_220705.txt,nla2017_condition_estimates_metadata_220705.txt,txt,12540,2026-05-18T17:53:05.693337+00:00,64b884ea7d80e302d1928a5a427b25076b3f455ecded39eb44ca52272156eaaa
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2017/nla2017_landMets.csv,2017/nla2017_landMets.csv,nla2017_landMets.csv,csv,1368557,2026-05-18T17:52:40.500383+00:00,9584d314986ce3449beda5cc89a70e34f35d06b4114c3e1f37d7679ac099de3f
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2017/nla2017_landMets.txt,2017/nla2017_landMets.txt,nla2017_landMets.txt,txt,21787,2026-05-18T17:53:12.213746+00:00,7a493b0ed89be981a92aa4ddf8a783fa40ca75a502e6ba73fe3cf1830e8a45e1
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2017/nla2017_metadata_for_population_estimates_220705.txt,2017/nla2017_metadata_for_population_estimates_220705.txt,nla2017_metadata_for_population_estimates_220705.txt,txt,12508,2026-05-18T17:52:54.843382+00:00,09549b531b5bb286b20ac35fe8e876d4954d0ffb86e1c63fe1b1b05ada3477cf
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2022/nla2007-2022_data_forpopestimates_indexvisits_probsites_0.csv,2022/nla2007-2022_data_forpopestimates_indexvisits_probsites_0.csv,nla2007-2022_data_forpopestimates_indexvisits_probsites_0.csv,csv,2854532,2026-05-18T17:54:28.797050+00:00,820b5395a5b67a4bd381f0f916f210cc2f398b16fbab4e1d4a8f1ad48170a183
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2022/nla2007-2022_metadata_forpopestimates_allvisits_allsitetypes_0.txt,2022/nla2007-2022_metadata_forpopestimates_allvisits_allsitetypes_0.txt,nla2007-2022_metadata_forpopestimates_allvisits_allsitetypes_0.txt,txt,12519,2026-05-18T17:54:37.377197+00:00,1f31e72a2c2de5dddf048bd020960c7aa839a6c826eda8b48b6969568c7ef101
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2022/nla2022_condition_estimates_metadata_0.txt,2022/nla2022_condition_estimates_metadata_0.txt,nla2022_condition_estimates_metadata_0.txt,txt,5404,2026-05-18T17:54:44.348413+00:00,5878049d4f8c48add93be2092a9a54aa7f32328a274af9e773d8aca859066757
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2022/nla2022_sample_grid.csv,2022/nla2022_sample_grid.csv,nla2022_sample_grid.csv,csv,215475,2026-05-18T17:54:31.250825+00:00,cb6d193bcd65cbd63e071cd93d7facdc1b69faa1032597564378989fc4bdd2f0
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2022/nla2022_sample_grid.txt,2022/nla2022_sample_grid.txt,nla2022_sample_grid.txt,txt,2177,2026-05-18T17:54:50.871638+00:00,7e627dd95df06270d872ce87eed4915fcdef4fbb6bcd0f3d2bd5712ba903da2f
nla,EPA National Lakes Assessment survey data,nla_survey,national_lake_survey_auxiliary_multivariable_source,epa_public_data_with_recommended_citation,documented_manual_download_initial_adapter,data/raw/nla/2022/nla22_condition_combined_2024-08-13_0.csv,2022/nla22_condition_combined_2024-08-13_0.csv,nla22_condition_combined_2024-08-13_0.csv,csv,844228,2026-05-18T17:54:29.821075+00:00,2cede1770b208cdac163225cfb31dab8f0e2ff6c71e41746eeebb0b22a6d1873
wqp,Water Quality Portal WQX3 lake/reservoir/impoundment export,wqp_streaming,large_public_lentic_physchem_source,public_download_multi_provider_with_terms_and_disclaimer,documented_terms_reviewed_conservative_private_mirror,data/raw/wqp/wqp_activity.csv,wqp_activity.csv,wqp_activity.csv,csv,5742974190,2026-05-18T14:02:03.548361+00:00,c34e206954c50be2577510d03f60f838e73ecdb47c07be46c1e70fba418546ff
wqp,Water Quality Portal WQX3 lake/reservoir/impoundment export,wqp_streaming,large_public_lentic_physchem_source,public_download_multi_provider_with_terms_and_disclaimer,documented_terms_reviewed_conservative_private_mirror,data/raw/wqp/wqp_activity_state.json,wqp_activity_state.json,wqp_activity_state.json,json,2878,2026-05-18T13:59:45.148683+00:00,f08b01be9643835e18193649cd3082f471b310fb0a49032d134e69803022bff3
wqp,Water Quality Portal WQX3 lake/reservoir/impoundment export,wqp_streaming,large_public_lentic_physchem_source,public_download_multi_provider_with_terms_and_disclaimer,documented_terms_reviewed_conservative_private_mirror,data/raw/wqp/wqp_results.csv,wqp_results.csv,wqp_results.csv,csv,54762768723,2026-05-18T13:59:44.201177+00:00,58829372d440f6a3f15bc55b88346af2429747f96e2c9572194d2f9eb7dde904
wqp,Water Quality Portal WQX3 lake/reservoir/impoundment export,wqp_streaming,large_public_lentic_physchem_source,public_download_multi_provider_with_terms_and_disclaimer,documented_terms_reviewed_conservative_private_mirror,data/raw/wqp/wqp_results_state.json,wqp_results_state.json,wqp_results_state.json,json,32634,2026-05-18T13:59:44.827677+00:00,c400de80383083f58e3f132574218633e9df137291da6842aefdc33e3c841cd0
wqp,Water Quality Portal WQX3 lake/reservoir/impoundment export,wqp_streaming,large_public_lentic_physchem_source,public_download_multi_provider_with_terms_and_disclaimer,documented_terms_reviewed_conservative_private_mirror,data/raw/wqp/wqp_stations.csv,wqp_stations.csv,wqp_stations.csv,csv,169595123,2026-05-18T13:59:49.517769+00:00,c6af182de050628a12a029ece427771c06f69e4b0b56298e7ae76cb5357b60a9
wqp,Water Quality Portal WQX3 lake/reservoir/impoundment export,wqp_streaming,large_public_lentic_physchem_source,public_download_multi_provider_with_terms_and_disclaimer,documented_terms_reviewed_conservative_private_mirror,data/raw/wqp/wqp_stations_state.json,wqp_stations_state.json,wqp_stations_state.json,json,1776,2026-05-18T13:59:44.664674+00:00,c3bbc059f5948aa68478445dab625be7ac1cb0886cab58441f37e9f813cfdc1b
