split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,40606,0.11565849604969881,0.0623939997608636,40606,0.15473810443367164,0.07531701847694604,-0.03907960838397283,-0.012923018716082438,0.2525532319721822,0.17158165547987106
test,delta_yF,40606,0.09784924487394524,0.04487523992431638,40606,0.16777462421827066,0.07038734669140273,-0.06992537934432543,-0.025512106767086352,0.4167816180196251,0.36245302552656755
test,delta_yN,40606,0.08216527190415766,0.037792382261197986,40606,0.14831957360711379,0.057629119215715514,-0.06615430170295612,-0.019836736954517528,0.44602543072429107,0.3442137798473941
test,delta_yT,40606,0.22536999987581519,0.16167232864966846,40606,0.40105226373797886,0.2411846125598784,-0.17568226386216368,-0.07951228391020992,0.43805329067271614,0.32967395003472527
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,40606,0.05466339010592568,0.01801817549234225,8.492208693200443e-09,-2.46084817627501e-08,-1.5535459247486118e-07,1.3657588013397215e-06
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,40606,0.0949931537164456,0.02648876644938315,-2.3809638885485818e-08,-1.0486678574117558e-08,2.506458408208822e-07,3.958915411994115e-07
test,sigma_T,40606,0.07878301809231893,0.04460451813488178,40606,0.07983995880527321,0.04390111030396885,-0.0010569407129542852,0.0007034078309129319,0.013238242213177058,-0.016022552187007915
test,yF,40606,0.09933041365845076,0.04228783243895458,40606,0.10395423135036153,0.041857986446218735,-0.004623817691910767,0.00042984599273584306,0.044479360116924056,-0.010269151223700906
test,yN,40606,0.08180048716117046,0.034004513538512596,40606,0.09003857954387051,0.033984027573094606,-0.008238092382700055,2.048596541798925e-05,0.09149513935508186,-0.0006028115818211062
test,yT,40606,0.2259715003764899,0.1518022760536755,40606,0.2520071648178048,0.14440202156051013,-0.026035664441314887,0.007400254493165365,0.10331319135365877,-0.05124758236202647
train,all,602390,0.10390883985313204,0.055344019033195586,602390,0.14220075557814615,0.06731407917521219,-0.038291915725014114,-0.011970060142016604,0.2692806769509102,0.1778240197100471
train,delta_yF,602390,0.08821341432076225,0.03432951455817687,602390,0.15764638440830023,0.05510271786001793,-0.06943297008753797,-0.020773203301841056,0.44043490339561675,0.37699053891702716
train,delta_yN,602390,0.049152205007950076,0.015532940278939611,602390,0.08759266788685605,0.01604976658364713,-0.03844046287890597,-0.0005168263047075194,0.43885480150644274,0.032201484178225125
train,delta_yT,602390,0.24152262815950537,0.17378454719573475,602390,0.4382016904888491,0.2689258788048871,-0.19667906232934373,-0.09514133160915236,0.4488322765481175,0.35378273014096917
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,602390,0.048275056161355814,0.01404598835809779,-1.430981828864919e-08,-2.7113246505588995e-08,2.9642261297055105e-07,1.9303195912132215e-06
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,602390,0.04877700425888252,0.007204626472839014,-6.426176750451429e-09,-3.920042066125895e-09,1.3174603172315965e-07,5.441006665514452e-07
train,sigma_T,602390,0.07470423527077295,0.0446498597629414,602390,0.07586438328142402,0.04411728846686588,-0.001160148010651063,0.0005325712960755208,0.015292393617007552,-0.01207171416428973
train,yF,602390,0.09151081687936334,0.03266053463065863,602390,0.09687809983331058,0.032349966738765196,-0.005367282953947242,0.0003105678918934318,0.055402438354821594,-0.009600253824102888
train,yN,602390,0.04794797993289842,0.011027798712966977,602390,0.05279881525128069,0.00933788155581631,-0.00485083531838227,0.0016899171571506666,0.09187394253632628,-0.180974362016625
train,yT,602390,0.24507623942269258,0.16486039236169384,602390,0.27377269863305626,0.15869259773597327,-0.02869645921036368,0.006167794625720563,0.10481855697680868,-0.03886630324107685
validation,all,54637,0.11365390871060728,0.06150187179277279,54637,0.15367174883954032,0.07538952986084069,-0.040017840128933044,-0.013887658068067896,0.2604111714165402,0.18421202644057755
validation,delta_yF,54637,0.0887070226981742,0.03768348975305246,54637,0.15583689078548624,0.05972854160498289,-0.06712986808731204,-0.022045051851930432,0.43077006829992615,0.36908739539843893
validation,delta_yN,54637,0.0652883645540819,0.02905685379701654,54637,0.11787300925813712,0.041973516833983024,-0.05258464470405522,-0.012916663036966484,0.4461126854655672,0.30773363804742626
validation,delta_yT,54637,0.24487831288643835,0.17581643343805264,54637,0.44502543302352476,0.27486826971447476,-0.2001471201370864,-0.09905183627642211,0.44974310519126287,0.36036111545110067
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,54637,0.04591174306402961,0.014179847578434657,-1.0541324729773649e-08,-2.996665625885908e-08,2.2959975000453513e-07,2.1133271068748093e-06
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,54637,0.08036206052241976,0.01873454201554253,-1.0709685097087807e-08,1.9289701259916914e-09,1.3326792552936062e-07,-1.0296329231808183e-07
validation,sigma_T,54637,0.09728400176887421,0.051907531530500095,54637,0.09867668060707997,0.05123977349575359,-0.001392678838205763,0.0006677580347465017,0.014113555803029714,-0.013032025498743492
validation,yF,54637,0.08939900855111226,0.03513708727197923,54637,0.09412409065935806,0.03482830689805052,-0.004725082108245807,0.000308780373928709,0.050200560506302505,-0.008865787671866205
validation,yN,54637,0.06547652586565675,0.02513333666622873,54637,0.0712935839735016,0.024354690351490925,-0.005817058107844858,0.0007786463147378062,0.08159300996856803,-0.03197110304012302
validation,yT,54637,0.2455781597356883,0.16586775212183436,54637,0.27394224766232583,0.15859828025485323,-0.028364087926637527,0.007269471866981125,0.10354039279695347,-0.045835754683466526
