epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.8872267358388837,-2.0992839015184517,0.1178020989094655,0.06512365854976324,0.8152058088403633,balanced,3.9273184840058093,-2.0992839015184517,0.8152058088403633
2,-2.54277572739886,-2.629803288300835,0.11458257223691867,0.061370301936056575,0.7798373825691145,balanced,3.645174859004328,-2.629803288300835,0.7798373825691145
3,-2.9251144400440694,-2.827266610981982,0.11448260192627759,0.06146381002685645,0.7801322766151167,balanced,3.7449479419956333,-2.629803288300835,0.7798373825691145
4,-2.959846750813914,-2.8796242485284296,0.11424961317546736,0.06158994537823924,0.7802107612865647,balanced,3.6991033669983153,-2.629803288300835,0.7798373825691145
5,-2.847048008647141,-2.847836574275028,0.11545283791248778,0.06207183825222367,0.7873216996516523,balanced,3.6390408180013765,-2.629803288300835,0.7798373825691145
6,-2.9535136764474883,-2.9087796628432643,0.11481051921292942,0.06231513012137556,0.7868453600629125,balanced,3.743379637002363,-2.629803288300835,0.7798373825691145
7,-3.0955671613154934,-3.0486456634363974,0.1141976900516386,0.061552384044887866,0.7797927045640258,balanced,3.6914357470013783,-3.0486456634363974,0.7797927045640258
8,-3.150642865196373,-3.0383666592203538,0.1141974164489067,0.061636070314045895,0.7803468401520205,balanced,3.7539676200030954,-3.0486456634363974,0.7797927045640258
9,-3.2174936809752572,-3.107083304797141,0.11415471130614002,0.0613102324957078,0.778046862599222,balanced,3.6481214730010834,-3.107083304797141,0.778046862599222
10,-3.154522776848691,-3.1223142087434472,0.11487452965045636,0.061629715411846954,0.7825078084665349,balanced,3.668380208997405,-3.107083304797141,0.778046862599222
11,-3.210398770451247,-2.8699254710217366,0.11517045754861857,0.06227551155267904,0.7877537281906821,balanced,3.736904910998419,-3.107083304797141,0.778046862599222
12,-2.92944358583129,-3.099425527395222,0.1148446166742052,0.06148264896858678,0.7814351038518123,balanced,3.692927095995401,-3.107083304797141,0.778046862599222
13,-3.183384873179591,-3.1642767461088877,0.1143392567542852,0.06117736203292225,0.777766089766396,balanced,3.6643261530043674,-3.1642767461088877,0.777766089766396
14,-3.2567108730959617,-3.091263440586645,0.1140641476610084,0.0619243859836989,0.7818253981816095,balanced,3.6775346380018163,-3.1642767461088877,0.777766089766396
15,-3.0811196608400833,-2.985631220478665,0.11434636828705681,0.06280026760718596,0.7885526964115783,balanced,3.653231219999725,-3.1642767461088877,0.777766089766396
16,-3.1769732104823434,-3.1697308562507387,0.11365390871060728,0.06150187179277279,0.7776884010714411,balanced,3.7089268039999297,-3.1697308562507387,0.7776884010714411
17,-3.286173517815345,-3.1297559423428503,0.11457919000254539,0.06130095230950087,0.7793664358037591,balanced,3.6348979210015386,-3.1697308562507387,0.7776884010714411
18,-3.3202499466660815,-3.0206678069885644,0.11453545656410657,0.06294745482435866,0.7901441088691906,balanced,3.6773248850004165,-3.1697308562507387,0.7776884010714411
19,-3.3508570934699926,-3.1066901399142477,0.11369194712285413,0.06265757041591759,0.7854770145390588,balanced,3.7625092290036264,-3.1697308562507387,0.7776884010714411
20,-3.152634566836996,-3.033954295890909,0.11422452307802561,0.06125596800300273,0.7779141142662448,balanced,3.688639100997534,-3.1697308562507387,0.7776884010714411
