target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,54637,0.059728542877844626,0.15583689077503293,balanced,1.6708825718022997
delta_yF,0.1,54637,0.056384647994595895,0.14644382753296611,balanced,1.5735700927037648
delta_yF,0.2,54637,0.053154054444624774,0.1373776273025968,balanced,1.4796033162947886
delta_yF,0.35,54637,0.04861349669570514,0.12454674327120209,balanced,1.347035633395602
delta_yF,0.5,54637,0.04458021346333675,0.11291602902594532,balanced,1.2279634733723772
delta_yF,0.65,54637,0.04125942659296887,0.10289329652671442,balanced,1.1274084493907441
delta_yF,0.8,54637,0.03889489480656115,0.09498889921849056,balanced,1.0514814761575497
delta_yF,0.9,54637,0.03800383270782846,0.09117473720275829,balanced,1.0181598490086268
delta_yF,1.0,54637,0.037683489587232485,0.08870701363424349,balanced,1.0
delta_yN,0.0,54637,0.041973516240568436,0.11787301021817533,balanced,1.634617781246507
delta_yN,0.1,54637,0.039477893373532774,0.1093744239408716,balanced,1.5260157210144532
delta_yN,0.2,54637,0.03710562534780164,0.10122629001550248,balanced,1.4222485234994524
delta_yN,0.35,54637,0.03385601213535736,0.08986883565107015,balanced,1.2786047038148398
delta_yN,0.5,54637,0.031133682916281213,0.07994017486552207,balanced,1.155097498252936
delta_yN,0.65,54637,0.02923627338443984,0.0720335673049737,balanced,1.0614602654285368
delta_yN,0.8,54637,0.028674076082486653,0.06687014474070302,balanced,1.012113823888388
delta_yN,0.9,54637,0.02905685590903939,0.06528836131874949,balanced,1.006674667135771
delta_yN,1.0,54637,0.029998753341685138,0.06533608088587863,balanced,1.0234643179257217
delta_yT,0.0,54637,0.27486826987449553,0.4450254331990248,balanced,1.697869346813965
delta_yT,0.1,54637,0.258605959265456,0.41544162815794106,balanced,1.5907718233219283
delta_yT,0.2,54637,0.24284704486846853,0.3869421472368812,balanced,1.4873336589392445
delta_yT,0.35,54637,0.22049614983303867,0.3468085119987546,balanced,1.3412136034110778
delta_yT,0.5,54637,0.2005017550760445,0.31088887137840693,balanced,1.2104638032094002
delta_yT,0.65,54637,0.1844454689793189,0.28080504749369967,balanced,1.1029368647122983
delta_yT,0.8,54637,0.1753954850124279,0.25860179772503256,balanced,1.0316172461044641
delta_yT,0.9,54637,0.17414293970442848,0.24925080604600416,balanced,1.0089277961269807
delta_yT,1.0,54637,0.17581647253665741,0.244878357934899,balanced,1.0048050550744962
sigma_F,0.0,54637,0.014179847843378156,0.04591174202721033,balanced,1.0013632262675434
sigma_F,0.1,54637,0.014424413422429658,0.04582717579511377,balanced,1.0090634526295652
sigma_F,0.2,54637,0.014692574364724851,0.04578690620072559,balanced,1.0180794084326559
sigma_F,0.35,54637,0.015142795404098061,0.04580978229499796,balanced,1.0342046021742366
sigma_F,0.5,54637,0.015651829405864428,0.04593241133776075,balanced,1.053492935384718
sigma_F,0.65,54637,0.01621599577202713,0.04615399965455572,balanced,1.0758059583137387
sigma_F,0.8,54637,0.016828092629043282,0.0464731313408742,balanced,1.1008742615778693
sigma_F,0.9,54637,0.01726046789682376,0.04673911447715035,balanced,1.1190249560303995
sigma_F,1.0,54637,0.01771410878664587,0.04704685534743879,balanced,1.1383815049833448
sigma_N,0.0,54637,0.018734541780125603,0.080362056763173,balanced,1.0
sigma_N,0.1,54637,0.018920914042032437,0.0803943543300543,balanced,1.0051749781137316
sigma_N,0.2,54637,0.019133300739533184,0.08044580541816514,balanced,1.0111634170879351
sigma_N,0.35,54637,0.019496463277511557,0.08055881365032783,balanced,1.0215588614960591
sigma_N,0.5,54637,0.019908708161712706,0.08071464849596613,balanced,1.0335307088488361
sigma_N,0.65,54637,0.020365056034272248,0.08091306506968676,balanced,1.0469445430700899
sigma_N,0.8,54637,0.020862848475887177,0.08115375021795042,balanced,1.0617274660930056
sigma_N,0.9,54637,0.021215212592325963,0.08133750828726949,balanced,1.072274909284693
sigma_N,1.0,54637,0.02158288626274004,0.08153976131924122,balanced,1.0833460168385063
sigma_T,0.0,54637,0.05123977427937563,0.09867668073618413,balanced,1.0229014090551924
sigma_T,0.1,54637,0.051562149048130834,0.09794898830530341,balanced,1.0221910133509593
sigma_T,0.2,54637,0.05190752538643363,0.09728401195098123,balanced,1.0220374091699482
sigma_T,0.35,54637,0.05247631080329035,0.09640694762007544,balanced,1.0229399571436977
sigma_T,0.5,54637,0.05311339910883421,0.09567784654518147,balanced,1.0252930855511324
sigma_T,0.65,54637,0.053806685235390936,0.095100111071274,balanced,1.0289967021002706
sigma_T,0.8,54637,0.05455712961225909,0.09467651084791323,balanced,1.0340748554599193
sigma_T,0.9,54637,0.05508654399085455,0.09448079708524056,balanced,1.0382037901933119
sigma_T,1.0,54637,0.05564184248363417,0.09435495776773552,balanced,1.0429555776363988
yF,0.0,54637,0.03482830779938253,0.09412408972638725,balanced,1.0388778557341554
yF,0.1,54637,0.034827458536013774,0.09251749326020413,balanced,1.0296678089204792
yF,0.2,54637,0.03488075276743513,0.09111150891616185,balanced,1.0223835881427936
yF,0.35,54637,0.035137081769374245,0.08939901675267674,balanced,1.0162594593054997
yF,0.5,54637,0.03563472813013622,0.088186377361387,balanced,1.016461485299123
