split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10390883985313204,0.055344019033195586,-2.860649919806377,0.9451850130314248,0.3113798351570663
train,yN,602390,0.04794797993289842,0.011027798712966977,-4.283775158229582,0.9881488736532811,0.08786786911716701
train,yF,602390,0.09151081687936334,0.03266053463065863,-3.0463765913537877,0.9555122096980362,0.26315824006839794
train,yT,602390,0.24507623942269258,0.16486039236169384,-0.9080777996277718,0.888902538222746,0.7990668036781418
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.2593078487769045,0.9908863028934743,0.09827693240152839
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.2111002277889806,0.9780291837513903,0.1641886983723372
train,sigma_T,602390,0.07470423527077295,0.0446498597629414,-2.112322388394432,0.8643868590116037,0.2447775438623098
train,delta_yN,602390,0.049152205007950076,0.015532940278939611,-3.946607653218699,0.9879463470509139,0.08670700875709754
train,delta_yF,602390,0.08821341432076225,0.03432951455817687,-3.0583754138493435,0.9546357011238567,0.2535061830369186
train,delta_yT,602390,0.24152262815950537,0.17378454719573475,-0.9199061970178894,0.8982171018775212,0.8048692371196985
validation,all,54637,0.11365390871060728,0.06150187179277279,-2.6779906880757065,0.953145304464008,0.4280414062272608
validation,yN,54637,0.06547652586565675,0.02513333666622873,-3.7460489966198787,0.974394640994198,0.18161814553646397
validation,yF,54637,0.08939900855111226,0.03513708727197923,-3.141352495450799,0.9928802825923825,0.5005572928008986
validation,yT,54637,0.2455781597356883,0.16586775212183436,-0.8926498955160165,0.8970843933598112,0.8455917654710007
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.5717686381663727,0.9779819536211725,0.1991306035919276
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.300396463873926,0.9940882552116698,0.3000865173647047
validation,sigma_T,54637,0.09728400176887421,0.051907531530500095,-1.948119440223086,0.8667020517231913,0.30900078099798156
validation,delta_yN,54637,0.0652883645540819,0.02905685379701654,-3.4665361923138738,0.9751084429965042,0.17731461070354826
validation,delta_yF,54637,0.0887070226981742,0.03768348975305246,-3.138435109488962,0.9933012427475886,0.48077208549370626
validation,delta_yT,54637,0.24487831288643835,0.17581643343805264,-0.8966089610284411,0.9067664769295533,0.8583008540851151
test,all,40606,0.11565849604969881,0.0623939997608636,-2.506365427409074,0.9568782938481998,0.4754912861004409
test,yN,40606,0.08180048716117046,0.034004513538512596,-3.357827064504014,0.9600551642614392,0.21592147835415526
test,yF,40606,0.09933041365845076,0.04228783243895458,-2.875947369158999,0.9933507363443826,0.6120651168834516
test,yT,40606,0.2259715003764899,0.1518022760536755,-0.9564858717336646,0.9158991282076541,0.8544754699457515
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.3031371249616166,0.9681081613554647,0.2382679102086483
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.0862698669839435,0.9923410333448259,0.36114574609551764
test,sigma_T,40606,0.07878301809231893,0.04460451813488178,-2.006094617232521,0.9017386593114318,0.3301848613680956
test,delta_yN,40606,0.08216527190415766,0.037792382261197986,-3.1369694465194167,0.962345466187263,0.21121129767446045
test,delta_yF,40606,0.09784924487394524,0.04487523992431638,-2.878561058508518,0.994089543417229,0.5863959130140288
test,delta_yT,40606,0.22536999987581519,0.16167232864966846,-0.9559964270789724,0.9239767522041078,0.869753781359859
