model_id,model_seed,seed_slot,horizon_months,threshold_ug_l,evaluation_cohort,origin_count,successful_origin_count,terminal_status,decision_threshold,positive_count,positive_rate,pr_auc,brier,recall,precision,f2,alert_rate,calibration_curve_json
A1,1729,1729,3,33,location_holdout,4488,609,success,0.14285714285714279,173,0.28407224958949095,0.55431617996533278,0.15988768765804848,1,0.35091277890466532,0.72995780590717296,0.80952380952380953,"[{""bin"":0,""count"":106,""lower"":0.0,""mean_probability"":0.0022713689831044908,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":116,""lower"":0.1,""mean_probability"":0.17982538394472855,""observed_rate"":0.0603448275862069,""upper"":0.2},{""bin"":2,""count"":101,""lower"":0.2,""mean_probability"":0.2643442128242495,""observed_rate"":0.19801980198019803,""upper"":0.30000000000000004},{""bin"":3,""count"":55,""lower"":0.30000000000000004,""mean_probability"":0.3745113728758872,""observed_rate"":0.509090909090909,""upper"":0.4},{""bin"":4,""count"":129,""lower"":0.4,""mean_probability"":0.4310678597944408,""observed_rate"":0.4108527131782946,""upper"":0.5},{""bin"":5,""count"":80,""lower"":0.5,""mean_probability"":0.5,""observed_rate"":0.625,""upper"":0.6000000000000001},{""bin"":7,""count"":2,""lower"":0.7000000000000001,""mean_probability"":0.7157468443717715,""observed_rate"":0.5,""upper"":0.8},{""bin"":9,""count"":20,""lower"":0.9,""mean_probability"":1.0,""observed_rate"":0.7,""upper"":1.0}]"
A1,1729,1729,3,50,location_holdout,4488,609,success,0.14285714285714279,63,0.10344827586206896,0.22705283028063503,0.14076243327374588,1,0.12778904665314403,0.42281879194630873,0.80952380952380953,"[{""bin"":0,""count"":106,""lower"":0.0,""mean_probability"":0.0022713689831044908,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":116,""lower"":0.1,""mean_probability"":0.17982538394472855,""observed_rate"":0.017241379310344827,""upper"":0.2},{""bin"":2,""count"":101,""lower"":0.2,""mean_probability"":0.2643442128242495,""observed_rate"":0.06930693069306931,""upper"":0.30000000000000004},{""bin"":3,""count"":55,""lower"":0.30000000000000004,""mean_probability"":0.3745113728758872,""observed_rate"":0.18181818181818182,""upper"":0.4},{""bin"":4,""count"":129,""lower"":0.4,""mean_probability"":0.4310678597944408,""observed_rate"":0.13953488372093023,""upper"":0.5},{""bin"":5,""count"":80,""lower"":0.5,""mean_probability"":0.5,""observed_rate"":0.225,""upper"":0.6000000000000001},{""bin"":7,""count"":2,""lower"":0.7000000000000001,""mean_probability"":0.7157468443717715,""observed_rate"":0.5,""upper"":0.8},{""bin"":9,""count"":20,""lower"":0.9,""mean_probability"":1.0,""observed_rate"":0.35,""upper"":1.0}]"
A1,314159,314159,1,25,location_holdout,4488,635,success,0.14275499719418711,254,0.40000000000000002,0.7233408895741209,0.17010955197550706,0.92913385826771655,0.59595959595959591,0.8356940509915014,0.62362204724409454,"[{""bin"":0,""count"":199,""lower"":0.0,""mean_probability"":0.03350783498085975,""observed_rate"":0.04522613065326633,""upper"":0.1},{""bin"":1,""count"":76,""lower"":0.1,""mean_probability"":0.1450103603386585,""observed_rate"":0.2236842105263158,""upper"":0.2},{""bin"":2,""count"":56,""lower"":0.2,""mean_probability"":0.24972973781353794,""observed_rate"":0.5178571428571429,""upper"":0.30000000000000004},{""bin"":3,""count"":51,""lower"":0.30000000000000004,""mean_probability"":0.347450110350633,""observed_rate"":0.5098039215686274,""upper"":0.4},{""bin"":4,""count"":76,""lower"":0.4,""mean_probability"":0.45724179108156654,""observed_rate"":0.5526315789473685,""upper"":0.5},{""bin"":5,""count"":54,""lower"":0.5,""mean_probability"":0.547733184549251,""observed_rate"":0.7037037037037037,""upper"":0.6000000000000001},{""bin"":6,""count"":49,""lower"":0.6000000000000001,""mean_probability"":0.6543334896768854,""observed_rate"":0.7551020408163265,""upper"":0.7000000000000001},{""bin"":7,""count"":38,""lower"":0.7000000000000001,""mean_probability"":0.7441360181460918,""observed_rate"":0.6842105263157895,""upper"":0.8},{""bin"":8,""count"":34,""lower"":0.8,""mean_probability"":0.8443382404727167,""observed_rate"":0.8235294117647058,""upper"":0.9},{""bin"":9,""count"":2,""lower"":0.9,""mean_probability"":0.9093773917441559,""observed_rate"":1.0,""upper"":1.0}]"
A1,314159,314159,1,30,location_holdout,4488,635,success,0.14275499719418711,207,0.32598425196850395,0.61699036320437528,0.16275462376242433,0.9468599033816425,0.49494949494949497,0.80065359477124187,0.62362204724409454,"[{""bin"":0,""count"":199,""lower"":0.0,""mean_probability"":0.03350783498085975,""observed_rate"":0.03015075376884422,""upper"":0.1},{""bin"":1,""count"":76,""lower"":0.1,""mean_probability"":0.1450103603386585,""observed_rate"":0.14473684210526316,""upper"":0.2},{""bin"":2,""count"":56,""lower"":0.2,""mean_probability"":0.24972973781353794,""observed_rate"":0.3392857142857143,""upper"":0.30000000000000004},{""bin"":3,""count"":51,""lower"":0.30000000000000004,""mean_probability"":0.347450110350633,""observed_rate"":0.5098039215686274,""upper"":0.4},{""bin"":4,""count"":76,""lower"":0.4,""mean_probability"":0.45724179108156654,""observed_rate"":0.47368421052631576,""upper"":0.5},{""bin"":5,""count"":54,""lower"":0.5,""mean_probability"":0.547733184549251,""observed_rate"":0.5740740740740741,""upper"":0.6000000000000001},{""bin"":6,""count"":49,""lower"":0.6000000000000001,""mean_probability"":0.6543334896768854,""observed_rate"":0.673469387755102,""upper"":0.7000000000000001},{""bin"":7,""count"":38,""lower"":0.7000000000000001,""mean_probability"":0.7441360181460918,""observed_rate"":0.5,""upper"":0.8},{""bin"":8,""count"":34,""lower"":0.8,""mean_probability"":0.8443382404727167,""observed_rate"":0.7058823529411765,""upper"":0.9},{""bin"":9,""count"":2,""lower"":0.9,""mean_probability"":0.9093773917441559,""observed_rate"":1.0,""upper"":1.0}]"
A1,314159,314159,1,33,location_holdout,4488,635,success,0.14275499719418711,179,0.28188976377952757,0.56602617910488462,0.16004383635642472,0.94972067039106145,0.42929292929292928,0.76438848920863312,0.62362204724409454,"[{""bin"":0,""count"":199,""lower"":0.0,""mean_probability"":0.03350783498085975,""observed_rate"":0.02512562814070352,""upper"":0.1},{""bin"":1,""count"":76,""lower"":0.1,""mean_probability"":0.1450103603386585,""observed_rate"":0.13157894736842105,""upper"":0.2},{""bin"":2,""count"":56,""lower"":0.2,""mean_probability"":0.24972973781353794,""observed_rate"":0.2857142857142857,""upper"":0.30000000000000004},{""bin"":3,""count"":51,""lower"":0.30000000000000004,""mean_probability"":0.347450110350633,""observed_rate"":0.4117647058823529,""upper"":0.4},{""bin"":4,""count"":76,""lower"":0.4,""mean_probability"":0.45724179108156654,""observed_rate"":0.39473684210526316,""upper"":0.5},{""bin"":5,""count"":54,""lower"":0.5,""mean_probability"":0.547733184549251,""observed_rate"":0.5,""upper"":0.6000000000000001},{""bin"":6,""count"":49,""lower"":0.6000000000000001,""mean_probability"":0.6543334896768854,""observed_rate"":0.5714285714285714,""upper"":0.7000000000000001},{""bin"":7,""count"":38,""lower"":0.7000000000000001,""mean_probability"":0.7441360181460918,""observed_rate"":0.4473684210526316,""upper"":0.8},{""bin"":8,""count"":34,""lower"":0.8,""mean_probability"":0.8443382404727167,""observed_rate"":0.6764705882352942,""upper"":0.9},{""bin"":9,""count"":2,""lower"":0.9,""mean_probability"":0.9093773917441559,""observed_rate"":1.0,""upper"":1.0}]"
A1,314159,314159,1,50,location_holdout,4488,635,success,0.14275499719418711,67,0.10551181102362205,0.29877447611975649,0.16310071183867997,0.97014925373134331,0.16414141414141414,0.48945783132530118,0.62362204724409454,"[{""bin"":0,""count"":199,""lower"":0.0,""mean_probability"":0.03350783498085975,""observed_rate"":0.005025125628140704,""upper"":0.1},{""bin"":1,""count"":76,""lower"":0.1,""mean_probability"":0.1450103603386585,""observed_rate"":0.02631578947368421,""upper"":0.2},{""bin"":2,""count"":56,""lower"":0.2,""mean_probability"":0.24972973781353794,""observed_rate"":0.125,""upper"":0.30000000000000004},{""bin"":3,""count"":51,""lower"":0.30000000000000004,""mean_probability"":0.347450110350633,""observed_rate"":0.13725490196078433,""upper"":0.4},{""bin"":4,""count"":76,""lower"":0.4,""mean_probability"":0.45724179108156654,""observed_rate"":0.15789473684210525,""upper"":0.5},{""bin"":5,""count"":54,""lower"":0.5,""mean_probability"":0.547733184549251,""observed_rate"":0.12962962962962962,""upper"":0.6000000000000001},{""bin"":6,""count"":49,""lower"":0.6000000000000001,""mean_probability"":0.6543334896768854,""observed_rate"":0.16326530612244897,""upper"":0.7000000000000001},{""bin"":7,""count"":38,""lower"":0.7000000000000001,""mean_probability"":0.7441360181460918,""observed_rate"":0.21052631578947367,""upper"":0.8},{""bin"":8,""count"":34,""lower"":0.8,""mean_probability"":0.8443382404727167,""observed_rate"":0.38235294117647056,""upper"":0.9},{""bin"":9,""count"":2,""lower"":0.9,""mean_probability"":0.9093773917441559,""observed_rate"":1.0,""upper"":1.0}]"
A1,314159,314159,2,25,location_holdout,4488,625,success,0.20754716981132071,251,0.40160000000000001,0.71198997783609297,0.1885765943033654,0.99203187250996017,0.51446280991735538,0.83669354838709675,0.77439999999999998,"[{""bin"":0,""count"":141,""lower"":0.0,""mean_probability"":0.014539328012193865,""observed_rate"":0.014184397163120567,""upper"":0.1},{""bin"":2,""count"":296,""lower"":0.2,""mean_probability"":0.24814627939627937,""observed_rate"":0.3783783783783784,""upper"":0.30000000000000004},{""bin"":3,""count"":15,""lower"":0.30000000000000004,""mean_probability"":0.3449107363899306,""observed_rate"":0.6,""upper"":0.4},{""bin"":4,""count"":57,""lower"":0.4,""mean_probability"":0.401417194924593,""observed_rate"":0.7192982456140351,""upper"":0.5},{""bin"":5,""count"":57,""lower"":0.5,""mean_probability"":0.5560091531789665,""observed_rate"":0.6491228070175439,""upper"":0.6000000000000001},{""bin"":6,""count"":4,""lower"":0.6000000000000001,""mean_probability"":0.6233228298242492,""observed_rate"":0.75,""upper"":0.7000000000000001},{""bin"":7,""count"":8,""lower"":0.7000000000000001,""mean_probability"":0.7500062608096919,""observed_rate"":1.0,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8483237577722077,""observed_rate"":1.0,""upper"":0.9},{""bin"":9,""count"":43,""lower"":0.9,""mean_probability"":0.9859093255595944,""observed_rate"":0.813953488372093,""upper"":1.0}]"
A1,314159,314159,2,30,location_holdout,4488,625,success,0.20754716981132071,206,0.3296,0.61545448903010036,0.17546250833954097,0.99029126213592233,0.42148760330578511,0.77981651376146788,0.77439999999999998,"[{""bin"":0,""count"":141,""lower"":0.0,""mean_probability"":0.014539328012193865,""observed_rate"":0.014184397163120567,""upper"":0.1},{""bin"":2,""count"":296,""lower"":0.2,""mean_probability"":0.24814627939627937,""observed_rate"":0.2939189189189189,""upper"":0.30000000000000004},{""bin"":3,""count"":15,""lower"":0.30000000000000004,""mean_probability"":0.3449107363899306,""observed_rate"":0.3333333333333333,""upper"":0.4},{""bin"":4,""count"":57,""lower"":0.4,""mean_probability"":0.401417194924593,""observed_rate"":0.631578947368421,""upper"":0.5},{""bin"":5,""count"":57,""lower"":0.5,""mean_probability"":0.5560091531789665,""observed_rate"":0.5789473684210527,""upper"":0.6000000000000001},{""bin"":6,""count"":4,""lower"":0.6000000000000001,""mean_probability"":0.6233228298242492,""observed_rate"":0.75,""upper"":0.7000000000000001},{""bin"":7,""count"":8,""lower"":0.7000000000000001,""mean_probability"":0.7500062608096919,""observed_rate"":0.75,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8483237577722077,""observed_rate"":0.75,""upper"":0.9},{""bin"":9,""count"":43,""lower"":0.9,""mean_probability"":0.9859093255595944,""observed_rate"":0.7209302325581395,""upper"":1.0}]"
A1,314159,314159,2,33,location_holdout,4488,625,success,0.20754716981132071,177,0.28320000000000001,0.55459390997560609,0.16574421400443945,0.98870056497175141,0.36157024793388431,0.73406040268456374,0.77439999999999998,"[{""bin"":0,""count"":141,""lower"":0.0,""mean_probability"":0.014539328012193865,""observed_rate"":0.014184397163120567,""upper"":0.1},{""bin"":2,""count"":296,""lower"":0.2,""mean_probability"":0.24814627939627937,""observed_rate"":0.24662162162162163,""upper"":0.30000000000000004},{""bin"":3,""count"":15,""lower"":0.30000000000000004,""mean_probability"":0.3449107363899306,""observed_rate"":0.2,""upper"":0.4},{""bin"":4,""count"":57,""lower"":0.4,""mean_probability"":0.401417194924593,""observed_rate"":0.5263157894736842,""upper"":0.5},{""bin"":5,""count"":57,""lower"":0.5,""mean_probability"":0.5560091531789665,""observed_rate"":0.543859649122807,""upper"":0.6000000000000001},{""bin"":6,""count"":4,""lower"":0.6000000000000001,""mean_probability"":0.6233228298242492,""observed_rate"":0.0,""upper"":0.7000000000000001},{""bin"":7,""count"":8,""lower"":0.7000000000000001,""mean_probability"":0.7500062608096919,""observed_rate"":0.625,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8483237577722077,""observed_rate"":0.75,""upper"":0.9},{""bin"":9,""count"":43,""lower"":0.9,""mean_probability"":0.9859093255595944,""observed_rate"":0.6976744186046512,""upper"":1.0}]"
A1,314159,314159,2,50,location_holdout,4488,625,success,0.20754716981132071,66,0.1056,0.24813011077986341,0.15422327757616933,0.98484848484848486,0.13429752066115702,0.43449197860962568,0.77439999999999998,"[{""bin"":0,""count"":141,""lower"":0.0,""mean_probability"":0.014539328012193865,""observed_rate"":0.0070921985815602835,""upper"":0.1},{""bin"":2,""count"":296,""lower"":0.2,""mean_probability"":0.24814627939627937,""observed_rate"":0.09797297297297297,""upper"":0.30000000000000004},{""bin"":3,""count"":15,""lower"":0.30000000000000004,""mean_probability"":0.3449107363899306,""observed_rate"":0.0,""upper"":0.4},{""bin"":4,""count"":57,""lower"":0.4,""mean_probability"":0.401417194924593,""observed_rate"":0.14035087719298245,""upper"":0.5},{""bin"":5,""count"":57,""lower"":0.5,""mean_probability"":0.5560091531789665,""observed_rate"":0.19298245614035087,""upper"":0.6000000000000001},{""bin"":6,""count"":4,""lower"":0.6000000000000001,""mean_probability"":0.6233228298242492,""observed_rate"":0.0,""upper"":0.7000000000000001},{""bin"":7,""count"":8,""lower"":0.7000000000000001,""mean_probability"":0.7500062608096919,""observed_rate"":0.125,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8483237577722077,""observed_rate"":0.5,""upper"":0.9},{""bin"":9,""count"":43,""lower"":0.9,""mean_probability"":0.9859093255595944,""observed_rate"":0.32558139534883723,""upper"":1.0}]"
A1,314159,314159,3,25,location_holdout,4488,609,success,0.1818181818181818,245,0.40229885057471265,0.66791767045282358,0.18412612292643693,1,0.50308008213552358,0.83503749147920925,0.79967159277504107,"[{""bin"":0,""count"":122,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":28,""lower"":0.1,""mean_probability"":0.1818181818181818,""observed_rate"":0.17857142857142858,""upper"":0.2},{""bin"":2,""count"":233,""lower"":0.2,""mean_probability"":0.2450763082776572,""observed_rate"":0.36909871244635195,""upper"":0.30000000000000004},{""bin"":5,""count"":195,""lower"":0.5,""mean_probability"":0.5,""observed_rate"":0.6461538461538462,""upper"":0.6000000000000001},{""bin"":9,""count"":31,""lower"":0.9,""mean_probability"":1.0,""observed_rate"":0.9032258064516129,""upper"":1.0}]"
A1,314159,314159,3,30,location_holdout,4488,609,success,0.1818181818181818,201,0.33004926108374383,0.57597722233597481,0.17078331048317474,1,0.41273100616016428,0.77846630518977533,0.79967159277504107,"[{""bin"":0,""count"":122,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":28,""lower"":0.1,""mean_probability"":0.1818181818181818,""observed_rate"":0.14285714285714285,""upper"":0.2},{""bin"":2,""count"":233,""lower"":0.2,""mean_probability"":0.2450763082776572,""observed_rate"":0.27896995708154504,""upper"":0.30000000000000004},{""bin"":5,""count"":195,""lower"":0.5,""mean_probability"":0.5,""observed_rate"":0.5487179487179488,""upper"":0.6000000000000001},{""bin"":9,""count"":31,""lower"":0.9,""mean_probability"":1.0,""observed_rate"":0.8064516129032258,""upper"":1.0}]"
A1,314159,314159,3,33,location_holdout,4488,609,success,0.1818181818181818,173,0.28407224958949095,0.51381663862748894,0.16353235720523496,1,0.35523613963039014,0.73367260390161149,0.79967159277504107,"[{""bin"":0,""count"":122,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":28,""lower"":0.1,""mean_probability"":0.1818181818181818,""observed_rate"":0.14285714285714285,""upper"":0.2},{""bin"":2,""count"":233,""lower"":0.2,""mean_probability"":0.2450763082776572,""observed_rate"":0.24034334763948498,""upper"":0.30000000000000004},{""bin"":5,""count"":195,""lower"":0.5,""mean_probability"":0.5,""observed_rate"":0.4512820512820513,""upper"":0.6000000000000001},{""bin"":9,""count"":31,""lower"":0.9,""mean_probability"":1.0,""observed_rate"":0.8064516129032258,""upper"":1.0}]"
A1,314159,314159,3,50,location_holdout,4488,609,success,0.1818181818181818,63,0.10344827586206896,0.21590506567175305,0.15213795450648446,1,0.12936344969199179,0.42625169147496617,0.79967159277504107,"[{""bin"":0,""count"":122,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":28,""lower"":0.1,""mean_probability"":0.1818181818181818,""observed_rate"":0.03571428571428571,""upper"":0.2},{""bin"":2,""count"":233,""lower"":0.2,""mean_probability"":0.2450763082776572,""observed_rate"":0.0815450643776824,""upper"":0.30000000000000004},{""bin"":5,""count"":195,""lower"":0.5,""mean_probability"":0.5,""observed_rate"":0.15897435897435896,""upper"":0.6000000000000001},{""bin"":9,""count"":31,""lower"":0.9,""mean_probability"":1.0,""observed_rate"":0.3870967741935484,""upper"":1.0}]"
A1,20260612,20260612,1,25,location_holdout,4488,635,success,0.16417910447761189,254,0.40000000000000002,0.68025508998542161,0.18261446392551581,0.99606299212598426,0.51214574898785425,0.83774834437086088,0.77795275590551183,"[{""bin"":0,""count"":140,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.007142857142857143,""upper"":0.1},{""bin"":1,""count"":166,""lower"":0.1,""mean_probability"":0.16424932934859388,""observed_rate"":0.25903614457831325,""upper"":0.2},{""bin"":3,""count"":204,""lower"":0.30000000000000004,""mean_probability"":0.3844041782876701,""observed_rate"":0.553921568627451,""upper"":0.4},{""bin"":5,""count"":46,""lower"":0.5,""mean_probability"":0.5055566399804349,""observed_rate"":0.6956521739130435,""upper"":0.6000000000000001},{""bin"":6,""count"":7,""lower"":0.6000000000000001,""mean_probability"":0.6460570629187096,""observed_rate"":0.7142857142857143,""upper"":0.7000000000000001},{""bin"":7,""count"":5,""lower"":0.7000000000000001,""mean_probability"":0.7517869160830933,""observed_rate"":1.0,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8587549787155512,""observed_rate"":1.0,""upper"":0.9},{""bin"":9,""count"":63,""lower"":0.9,""mean_probability"":0.9967932662429301,""observed_rate"":0.8095238095238095,""upper"":1.0}]"
A1,20260612,20260612,1,30,location_holdout,4488,635,success,0.16417910447761189,207,0.32598425196850395,0.57381334748720014,0.17554283439360624,0.99516908212560384,0.41700404858299595,0.77912254160363081,0.77795275590551183,"[{""bin"":0,""count"":140,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.007142857142857143,""upper"":0.1},{""bin"":1,""count"":166,""lower"":0.1,""mean_probability"":0.16424932934859388,""observed_rate"":0.15060240963855423,""upper"":0.2},{""bin"":3,""count"":204,""lower"":0.30000000000000004,""mean_probability"":0.3844041782876701,""observed_rate"":0.5,""upper"":0.4},{""bin"":5,""count"":46,""lower"":0.5,""mean_probability"":0.5055566399804349,""observed_rate"":0.5434782608695652,""upper"":0.6000000000000001},{""bin"":6,""count"":7,""lower"":0.6000000000000001,""mean_probability"":0.6460570629187096,""observed_rate"":0.7142857142857143,""upper"":0.7000000000000001},{""bin"":7,""count"":5,""lower"":0.7000000000000001,""mean_probability"":0.7517869160830933,""observed_rate"":0.8,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8587549787155512,""observed_rate"":0.75,""upper"":0.9},{""bin"":9,""count"":63,""lower"":0.9,""mean_probability"":0.9967932662429301,""observed_rate"":0.6666666666666666,""upper"":1.0}]"
A1,20260612,20260612,1,33,location_holdout,4488,635,success,0.16417910447761189,179,0.28188976377952757,0.51204158269182098,0.1716708411663867,0.994413407821229,0.36032388663967613,0.73553719008264462,0.77795275590551183,"[{""bin"":0,""count"":140,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.007142857142857143,""upper"":0.1},{""bin"":1,""count"":166,""lower"":0.1,""mean_probability"":0.16424932934859388,""observed_rate"":0.1144578313253012,""upper"":0.2},{""bin"":3,""count"":204,""lower"":0.30000000000000004,""mean_probability"":0.3844041782876701,""observed_rate"":0.43137254901960786,""upper"":0.4},{""bin"":5,""count"":46,""lower"":0.5,""mean_probability"":0.5055566399804349,""observed_rate"":0.4782608695652174,""upper"":0.6000000000000001},{""bin"":6,""count"":7,""lower"":0.6000000000000001,""mean_probability"":0.6460570629187096,""observed_rate"":0.7142857142857143,""upper"":0.7000000000000001},{""bin"":7,""count"":5,""lower"":0.7000000000000001,""mean_probability"":0.7517869160830933,""observed_rate"":0.8,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8587549787155512,""observed_rate"":0.5,""upper"":0.9},{""bin"":9,""count"":63,""lower"":0.9,""mean_probability"":0.9967932662429301,""observed_rate"":0.6031746031746031,""upper"":1.0}]"
A1,20260612,20260612,1,50,location_holdout,4488,635,success,0.16417910447761189,67,0.10551181102362205,0.24061483304139264,0.16916264256142213,0.9850746268656716,0.13360323886639677,0.43307086614173229,0.77795275590551183,"[{""bin"":0,""count"":140,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.007142857142857143,""upper"":0.1},{""bin"":1,""count"":166,""lower"":0.1,""mean_probability"":0.16424932934859388,""observed_rate"":0.024096385542168676,""upper"":0.2},{""bin"":3,""count"":204,""lower"":0.30000000000000004,""mean_probability"":0.3844041782876701,""observed_rate"":0.1715686274509804,""upper"":0.4},{""bin"":5,""count"":46,""lower"":0.5,""mean_probability"":0.5055566399804349,""observed_rate"":0.08695652173913043,""upper"":0.6000000000000001},{""bin"":6,""count"":7,""lower"":0.6000000000000001,""mean_probability"":0.6460570629187096,""observed_rate"":0.14285714285714285,""upper"":0.7000000000000001},{""bin"":7,""count"":5,""lower"":0.7000000000000001,""mean_probability"":0.7517869160830933,""observed_rate"":0.0,""upper"":0.8},{""bin"":8,""count"":4,""lower"":0.8,""mean_probability"":0.8587549787155512,""observed_rate"":0.25,""upper"":0.9},{""bin"":9,""count"":63,""lower"":0.9,""mean_probability"":0.9967932662429301,""observed_rate"":0.3333333333333333,""upper"":1.0}]"
A1,20260612,20260612,2,25,location_holdout,4488,625,success,0.20270270270270269,251,0.40160000000000001,0.67043879259342365,0.1970248038778436,0.99601593625498008,0.50301810865191143,0.83277814790139904,0.79520000000000002,"[{""bin"":0,""count"":118,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":10,""lower"":0.1,""mean_probability"":0.10957368996467591,""observed_rate"":0.1,""upper"":0.2},{""bin"":2,""count"":208,""lower"":0.2,""mean_probability"":0.20445305722817636,""observed_rate"":0.2932692307692308,""upper"":0.30000000000000004},{""bin"":3,""count"":191,""lower"":0.30000000000000004,""mean_probability"":0.3338919227304074,""observed_rate"":0.5916230366492147,""upper"":0.4},{""bin"":4,""count"":8,""lower"":0.4,""mean_probability"":0.4624917450164827,""observed_rate"":0.625,""upper"":0.5},{""bin"":5,""count"":38,""lower"":0.5,""mean_probability"":0.5633772424024486,""observed_rate"":0.7105263157894737,""upper"":0.6000000000000001},{""bin"":7,""count"":2,""lower"":0.7000000000000001,""mean_probability"":0.7822103503310027,""observed_rate"":1.0,""upper"":0.8},{""bin"":9,""count"":50,""lower"":0.9,""mean_probability"":0.999578567253784,""observed_rate"":0.84,""upper"":1.0}]"
A1,20260612,20260612,2,30,location_holdout,4488,625,success,0.20270270270270269,206,0.3296,0.57534943444901276,0.18197946191293221,0.99514563106796117,0.41247484909456739,0.77592732778198337,0.79520000000000002,"[{""bin"":0,""count"":118,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":10,""lower"":0.1,""mean_probability"":0.10957368996467591,""observed_rate"":0.1,""upper"":0.2},{""bin"":2,""count"":208,""lower"":0.2,""mean_probability"":0.20445305722817636,""observed_rate"":0.20673076923076922,""upper"":0.30000000000000004},{""bin"":3,""count"":191,""lower"":0.30000000000000004,""mean_probability"":0.3338919227304074,""observed_rate"":0.5078534031413613,""upper"":0.4},{""bin"":4,""count"":8,""lower"":0.4,""mean_probability"":0.4624917450164827,""observed_rate"":0.5,""upper"":0.5},{""bin"":5,""count"":38,""lower"":0.5,""mean_probability"":0.5633772424024486,""observed_rate"":0.6052631578947368,""upper"":0.6000000000000001},{""bin"":7,""count"":2,""lower"":0.7000000000000001,""mean_probability"":0.7822103503310027,""observed_rate"":1.0,""upper"":0.8},{""bin"":9,""count"":50,""lower"":0.9,""mean_probability"":0.999578567253784,""observed_rate"":0.72,""upper"":1.0}]"
A1,20260612,20260612,2,33,location_holdout,4488,625,success,0.20270270270270269,177,0.28320000000000001,0.51809549705632729,0.17117329777019571,0.99435028248587576,0.35412474849094566,0.73029045643153523,0.79520000000000002,"[{""bin"":0,""count"":118,""lower"":0.0,""mean_probability"":0.0,""observed_rate"":0.0,""upper"":0.1},{""bin"":1,""count"":10,""lower"":0.1,""mean_probability"":0.10957368996467591,""observed_rate"":0.1,""upper"":0.2},{""bin"":2,""count"":208,""lower"":0.2,""mean_probability"":0.20445305722817636,""observed_rate"":0.17307692307692307,""upper"":0.30000000000000004},{""bin"":3,""count"":191,""lower"":0.30000000000000004,""mean_probability"":0.3338919227304074,""observed_rate"":0.42408376963350786,""upper"":0.4},{""bin"":4,""count"":8,""lower"":0.4,""mean_probability"":0.4624917450164827,""observed_rate"":0.375,""upper"":0.5},{""bin"":5,""count"":38,""lower"":0.5,""mean_probability"":0.5633772424024486,""observed_rate"":0.5526315789473685,""upper"":0.6000000000000001},{""bin"":7,""count"":2,""lower"":0.7000000000000001,""mean_probability"":0.7822103503310027,""observed_rate"":0.5,""upper"":0.8},{""bin"":9,""count"":50,""lower"":0.9,""mean_probability"":0.999578567253784,""observed_rate"":0.68,""upper"":1.0}]"
