profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,13,-1.6735647357449186,-1.6622737693035696,-1.6622737693035696,13,0,1f19b305e609898a46a788ee0535220e551a5ebf86fb6cad3427fe18bfa9a216
v2_primary,14,-1.696724786410547,-1.6652597226495818,-1.6652597226495818,14,0,9558c67d03e4af007c0dab07ea17bfa8c102efc2b27186bcecb2b10468cb5466
v2_primary,15,-1.709472821958298,-1.7228458969611822,-1.7228458969611822,15,0,ff80e3ae765ae1b518cfeb42f438e6019e0e0ca5d5c7a66f5b062f7f8bccc5b4
v2_primary,16,-1.7442819815186035,-1.7379660606384277,-1.7379660606384277,16,0,a1b1eb9d968c0f8171a4cb966c7079f23275611c0fb7534ec9adbb568c065d26
v2_primary,17,-1.7677437357631822,-1.779469215963769,-1.779469215963769,17,0,1d64ef94e13492e5165275a0ce29c2385125f529b13dcd5b2124c00b30ded92a
v2_primary,18,-1.7867644564483542,-1.79938510928567,-1.79938510928567,18,0,2b1a5e5e5995df2dd4c553aae42b60898f7ed34c9320aabd18b6089f555529b3
v2_primary,19,-1.802138615791016,-1.7950017236349152,-1.79938510928567,18,1,a3401f66f85c566a7fae41a6fdf6998ae327bc75853e65fa746a13338351ea6a
v2_primary,20,-1.8088611239261942,-1.8227647796390563,-1.8227647796390563,20,0,7a63fef178fd84e4034f08a19fe7be7957abf0a0d9c942a4d184706b2b3a7972
v2_primary,21,-1.814086808704941,-1.8241933368322418,-1.8241933368322418,21,0,be5efdff88d63edd8bda67230ce3bb9585594f289353efd5160cfd68d9c9c4c4
v2_primary,22,-1.8219849535631822,-1.82009312487024,-1.8241933368322418,21,1,ede518839270dc20fbcc7521c7eebc1720c16153aaca379fca378fd1fe70f6c5
v2_primary,23,-1.8195065717537977,-1.7901879567799606,-1.8241933368322418,21,2,fc774e161b2211c6f70049cc4037ac8f883cb2445d059e91c4cfc650a4a40c6e
v2_primary,24,-1.8268097230314622,-1.8071504671742598,-1.8241933368322418,21,3,384fb9fe7bb82b4002a86493ca98ecc0888c5f0653ebfae305e8090350cc7b46
v2_primary,25,-1.8324686388011406,-1.8297996708727258,-1.8297996708727258,25,0,1f836590e29459d962bba4d7ec3e4e7155c30ba15c662b59965bc2ccd3fb1cbf
v2_primary,26,-1.8328767304686353,-1.8264352430508832,-1.8297996708727258,25,1,0c3fa7da4b2696ff0b7f026a8163a5374e38b68df7d8d353d49e181ee5f93204
v2_primary,27,-1.8232650147299503,-1.8426885614244957,-1.8426885614244957,27,0,63cacbcae1a541ac2aa90c4f190626f3a0624a49710f426f5f49b6dfba506456
v2_primary,28,-1.8458450333420071,-1.842623584852444,-1.8426885614244957,27,1,ef4957f87727b5c70483a2de1e304708a74f4c2a05fea3c93b4860bf41659057
v2_primary,29,-1.8490775127841363,-1.8238284869456853,-1.8426885614244957,27,2,0551694c934af9d8d54f31d2ae6d8176d70fdb5eb4b329b39406abdf6fd9f88d
v2_primary,30,-1.84540980393372,-1.8397144173073956,-1.8426885614244957,27,3,35db1260cce2a2e79498940c25690af4d7426105592b31cece7883dc73821bfe
v2_primary,31,-1.8520006815150318,-1.7846216620422723,-1.8426885614244957,27,4,775539cfb1a7382d93db0f5fe87b7431e4f44310bd282136e1dfc14f74cb1e3e
v2_primary,32,-1.8484662712893967,-1.8263257188121165,-1.8426885614244957,27,5,c560f7bd986d0c057bd68591af4688bb3a3bba458dd45dbd8c517cb73543dc49
v2_primary,33,-1.8578525031769015,-1.8352443843375978,-1.8426885614244957,27,6,f47257ab0dfc04f030c2130ed8a3efe9d167b89563598e4fa0a0ecd7dc95015f
v2_primary,34,-1.8635395514797752,-1.8439857049251165,-1.8439857049251165,34,0,60fcade3eecc5f4d9f5dd751bbd9de8a1563cb52ad76e8605d6f6b6bacca03d8
v2_primary,35,-1.8646158730430569,-1.8424407722443108,-1.8439857049251165,34,1,d15152d3247a8edb87541373d401700e42af0e1a6f79c612420f6306f3d03975
v2_primary,36,-1.8647830555933076,-1.8382864946455468,-1.8439857049251165,34,2,d9806e366db3b13a11915f674ab3d393c8b60da06b9a761cc1d4d9d62e01e665
v2_primary,37,-1.869609291822694,-1.8505404877850389,-1.8505404877850389,37,0,26db03d563c57b6d689089c2777f5da20759019c32d46c09c57c8c7f5921d301
v2_primary,38,-1.8736583386801153,-1.8360336699823694,-1.8505404877850389,37,1,0c652bbe23d6072a8c32c541ca7d60414889a13757c889e87e510255a843067b
v2_primary,39,-1.8731068216272726,-1.8408375255704865,-1.8505404877850389,37,2,464120eeaa17a8e0c588de90a89fb7c20ed26a3f43e84ad71a9cccc515cc7ef9
v2_primary,40,-1.8741074366701556,-1.8335416786313996,-1.8505404877850389,37,3,943269d494e247715212c2b38b7f7593814484ad95e0b65cfff6e385e7b78f26
v2_primary,41,-1.877911376341177,-1.83345581039669,-1.8505404877850389,37,4,fb93a48e442dcd517c5a22874e40cf448cce34eb7dc7010fbd206f8f48a6ca93
v2_primary,42,-1.8814768148954726,-1.848215830607677,-1.8505404877850389,37,5,9c01aa6324004df7545d2df02477cc477484a052a5e8050b1520c0878d9d2646
v2_primary,43,-1.8751022966129014,-1.8300144982150222,-1.8505404877850389,37,6,8a50c355762d8e87f04a711778e54dbb3b09eb7ba95135da797d9e8572e518b1
v2_primary,44,-1.880293574024504,-1.8374185975142352,-1.8505404877850389,37,7,333cd785fefa73d7a63b6de1045c5d4beeabbe1af45a01c9bea03936c0b284f1
v2_primary,45,-1.8784003083964247,-1.8455777055635227,-1.8505404877850389,37,8,df8c8f9c15cf553b0813ff9053152e22f1d00b9758b9e44001c72c955745c19b
v2_primary,46,-1.8872547812250233,-1.8436431162000642,-1.8505404877850389,37,9,a5831583163b678d846b4263a2358c201b93d4ce47e19dae7dc065d37c3790bb
v2_primary,47,-1.8848014662096664,-1.8534226689751692,-1.8534226689751692,47,0,830788727cbaa29566e5c1d64d4d827230a15354887efd7b0f3825e2a2891ad6
v2_primary,48,-1.8938021300067822,-1.8495400045800396,-1.8534226689751692,47,1,2882d408272e05c8ccbb04d0ff5dfc933e660bb4b00dac9a18c8b3f424952dcf
v2_primary,49,-1.887963581362541,-1.848961055748106,-1.8534226689751692,47,2,9db30667d45e35ab1e68f60f48c8dca1f4da6609ac17681b732b3ef148f9341d
v2_primary,50,-1.8898871686850778,-1.853254454342399,-1.8534226689751692,47,3,74e204d68b83b9a215f28a01a3eaf66262d8a2d388fc76a751fa83edb4f7f6eb
v2_primary,51,-1.8968137444490005,-1.8553581951171394,-1.8553581951171394,51,0,2f36a34972f5ff1ea483b38a462bb3b9bacf2c660b28fdb74e1e297e5ad7de6d
v2_primary,52,-1.898939042209539,-1.8621615021247564,-1.8621615021247564,52,0,7c8e84d641a6fa89e42e85fc79efe315c01958889ab276282f9dd367d7b64163
v2_primary,53,-1.8995056020759846,-1.83617489638291,-1.8621615021247564,52,1,dbd3f1dfc281801158f4b2f19d0a1f0a9f82129668abe5b429fc7f2213a358b8
v2_primary,54,-1.8991461900170135,-1.849808486427848,-1.8621615021247564,52,2,f0fa558e6dd7fd3c28c23edf21ef9c1a6cabbfcd8f73c047ea09043694b52a20
v2_primary,55,-1.903351590581844,-1.8460428292357076,-1.8621615021247564,52,3,2518ca821992cfb4deeb1bba34f1cc7ba31c686231dacf238a3a79f27f4e0f72
v2_primary,56,-1.9102398176864872,-1.8653288094077523,-1.8653288094077523,56,0,59bb5713804fce92ed32fe0cbfb382a06fa0d42640fdc8f87cd51c0faff94f1d
v2_primary,57,-1.9128691425575501,-1.8436140422745952,-1.8653288094077523,56,1,15d001a332c9e296b78658a1ea9315dd4ef90f6ab38219ba57501eebf63c4988
v2_primary,58,-1.907291782280636,-1.8601968194556049,-1.8653288094077523,56,2,69c6386039c2225ab14f2ac5038918bc5379ae558923f4471608dcf1d147e2d1
v2_primary,59,-1.914966823117503,-1.8607870584397803,-1.8653288094077523,56,3,d5247da9abd016d421e229436419e3b7f8d90f30ef9b14c5cdd2763226c38eda
v2_primary,60,-1.9102399075192558,-1.8667358479161902,-1.8667358479161902,60,0,db72a929114e998fab309c32f1f2217f3d1b36788f8c2e9a4464c87f0bd1a8a7
legacy_diagnostic,1,0.11716609376976411,0.08646474778652191,0.08646474778652191,1,0,22f01054fcf94cc8e1835dc04309b8692de9350194be25506ca99832d56b9d0d
legacy_diagnostic,2,0.055315465901274494,0.026060547679662704,0.026060547679662704,2,0,a6bcb8f70680a4c9e6b34ace71241e5981dcab5497a2d9c49cb272920f4374c1
legacy_diagnostic,3,-0.013533990343620269,-0.053414732217788696,-0.053414732217788696,3,0,13572600c1df7e025f795ff0517fa99e50df6db0c07ce1c9aa74674f3d7bef6a
legacy_diagnostic,4,-0.11422027569871317,-0.18988977372646332,-0.18988977372646332,4,0,66fe21ef7c22794113538becf03fb22f9500bd7a5b457a49124e3d3171af1439
legacy_diagnostic,5,-0.301945077237234,-0.4694080054759979,-0.4694080054759979,5,0,0934243d6dd0b146f0bfeff18aa830c6b59c9b2e10f3bdda7ad3adf8e9ad1aa0
legacy_diagnostic,6,-0.6409127168128457,-0.8253558874130249,-0.8253558874130249,6,0,043dfc2b08b882f3ef5a2d94988d8f0a6bca580aa9c604abc46d79bd6af55351
legacy_diagnostic,7,-0.9108696140943338,-0.9446649551391602,-0.9446649551391602,7,0,92eef766bd1523b45a0beb5ffcbc3595be13ffe1685a259fef937bf2a181210e
legacy_diagnostic,8,-1.0119861939987682,-1.0569802522659302,-1.0569802522659302,8,0,81245d46486009adbad7911b82df001b797d68fefccaca157965e18b916ad753
legacy_diagnostic,9,-1.1069042720630689,-1.1673970222473145,-1.1673970222473145,9,0,fcc94716f5e64eba4b37c05fc1f26f1e14f8b7627bce95c6684c22f94f682e19
legacy_diagnostic,10,-1.1758337165721826,-1.2293065786361694,-1.2293065786361694,10,0,329c030f59fadbb359bce13ab7a62b68f063759f2832550242eb1fe97806baa9
legacy_diagnostic,11,-1.2180194103668065,-1.2645525932312012,-1.2645525932312012,11,0,6d9a857f36eef6122f9eb47a6ea28bbdcba1e0770b58ef3714dd28fbc0207e76
legacy_diagnostic,12,-1.2497736684801848,-1.287795901298523,-1.287795901298523,12,0,6060e4b5a75b29aada7d2a20cb1f499de45b62e534d19608a3ec3ef7acdb7ef6
legacy_diagnostic,13,-1.2825099646268896,-1.3066824674606323,-1.3066824674606323,13,0,0e073be74a249ae2a6790a0ab4542eeb9f7b1018f734ee67ef3b82dfa78729b2
legacy_diagnostic,14,-1.3128796552553659,-1.3175338506698608,-1.3175338506698608,14,0,6828823745deaee02d2a01348fbc06125d44322ebfd15051bd03d12e1d3b63fa
legacy_diagnostic,15,-1.336339879026906,-1.325456976890564,-1.325456976890564,15,0,100a3261999c36f4e07736a1dfa61a90aadbde2010f4ec270cf7c5549c8acd49
legacy_diagnostic,16,-1.3550116541654245,-1.3324886560440063,-1.3324886560440063,16,0,ecba1d676bac7b0d3fee132cb791cdbe16f010576e625e327d31787dc3d0707c
legacy_diagnostic,17,-1.3686440055960274,-1.3365049362182617,-1.3365049362182617,17,0,4cf5de2c20dcc310c768ad7e8a9806633af1c4a9c211235b8ba360b0bba534ec
legacy_diagnostic,18,-1.3801255188755175,-1.3486897945404053,-1.3486897945404053,18,0,46907aa9d845b69d88685e5757a31a5e3fecb8a68234247f248a3b237208f312
legacy_diagnostic,19,-1.3945312626609943,-1.3634198904037476,-1.3634198904037476,19,0,c93d122dc118deff4b49ac0b6c8ddb7a5c603cc16a3dd93ef9bba7ea554be344
legacy_diagnostic,20,-1.4085032175428,-1.3834238052368164,-1.3834238052368164,20,0,8593d18989d1165ab13908459867f02c88702c53614c5cde633200137fec34b4
