record_type,profile,selected,best_epoch,probabilistic_validation_loss,epochs_ran,time_role,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
profile_selection,v2_primary,True,60,-1.8667358479161902,60,model_selection,all,1016,,,,,
profile_selection,legacy_diagnostic,False,20,-1.3834238052368164,20,model_selection,all,1016,,,,,
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,all,7909,0.1275265917055493,0.08442331518994052,-1.663335703089878,0.9178994394571585,0.41257284429197566
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,yN,7909,0.1246671757894713,0.08579468760271564,-1.6053704717454995,0.9092173473258314,0.4090660752139572
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,yF,7909,0.15656073455801495,0.10615947596537569,-1.3758784385890481,0.8982172208875964,0.49986525325893316
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,yT,7909,0.18140483848938965,0.12135618612337902,-1.3015288708559374,0.9039069414590972,0.5787317727214694
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,sigma_N,7909,0.07917355815435721,0.041944537185088226,-2.0811154332620965,0.9386774560627134,0.2548849655925014
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,sigma_F,7909,0.060289399492641935,0.039132530129442684,-2.321407042708465,0.9145277531925654,0.20282247362222453
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,sigma_T,7909,0.08676291579793319,0.047794473956517224,-1.9801759602885163,0.9697812618535845,0.2799303501200052
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,delta_yN,7909,0.1240912765129737,0.08770324083869173,-1.6093240241845228,0.9122518649639652,0.4101825183073057
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,delta_yF,7909,0.15241223524139486,0.10535372957023903,-1.3998719496467138,0.9093437855607536,0.4967451598403396
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,training,delta_yT,7909,0.1823771913137669,0.12457097533801546,-1.295349136528105,0.9051713238083197,0.5809270299510447
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,all,1016,0.12775696643708667,0.08545598437258367,-1.5920724743620303,0.9171041119860018,0.41237070595915654
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,yN,1016,0.12286319952849792,0.08742147731030081,-1.5956090491587722,0.9153543307086615,0.4217064324326403
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,yF,1016,0.13222933968083156,0.09744515005997785,-1.5232289832408035,0.9261811023622047,0.4938525252454863
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,yT,1016,0.18487131419375544,0.12519545442476046,-1.2046768909364234,0.8730314960629921,0.56505945160633
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,sigma_N,1016,0.118083725722142,0.0546972807936781,-1.495588587963675,0.9232283464566929,0.26620342224601684
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,sigma_F,1016,0.059911403092841514,0.04158765312254898,-2.312181367648868,0.9291338582677166,0.20318255837508073
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,sigma_T,1016,0.0914986268200594,0.04672978806683398,-1.8773132083922859,0.9586614173228346,0.2753174398827741
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,delta_yN,1016,0.12277357437454263,0.08883473253625584,-1.5967214389110174,0.9163385826771654,0.42273929926354115
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,delta_yF,1016,0.13163826608608814,0.09853759525329109,-1.5270860326571727,0.9320866141732284,0.4925264073169138
selected_profile_metric,v2_primary,True,60,-1.8667358479161902,60,model_selection,delta_yT,1016,0.18594324843502136,0.12865472778560608,-1.1962467103492556,0.8799212598425197,0.5707488172636257
