epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.9106007463909596,-2.126653021490347,0.11718441020253516,0.06507241477555309,0.8128561821862607,balanced,3.962814447004348,-2.126653021490347,0.8128561821862607
2,-2.658830548389517,-2.661326963793693,0.1148408669029592,0.062090728012443114,0.7854558176820958,balanced,3.7497644499962917,-2.661326963793693,0.7854558176820958
3,-2.8679681483377197,-2.834163113806968,0.11421344882465448,0.062095549054655516,0.7834463689200079,balanced,3.842175698999199,-2.834163113806968,0.7834463689200079
4,-3.0393746746890713,-2.974878001813517,0.11431702895000921,0.06128513135169042,0.7784085173215639,balanced,3.782918390003033,-2.974878001813517,0.7784085173215639
5,-2.8975018157872543,-2.9926191471806316,0.11409825701677205,0.06141016700438931,0.7785259656443055,balanced,3.687609615000838,-2.974878001813517,0.7784085173215639
6,-3.1228302333900304,-3.073443608795246,0.11395640655556998,0.061260762037165385,0.777073541716493,balanced,3.8594385769974906,-3.073443608795246,0.777073541716493
7,-3.1440007082840786,-3.1032202156269437,0.11410081963155339,0.061770410765096734,0.7809235197189068,balanced,3.744382830998802,-3.073443608795246,0.777073541716493
8,-3.14981202806605,-2.8499412173366254,0.11475408905043799,0.062466934600616884,0.7876685547014434,balanced,3.840705980997882,-3.073443608795246,0.777073541716493
9,-3.160751964195025,-3.10455899661471,0.1143139658977983,0.06203569634416636,0.783376463778603,balanced,3.817694824996579,-3.073443608795246,0.777073541716493
10,-2.9968073278181198,-3.12769771323061,0.11415293223917236,0.061463675017395976,0.7790587387370814,balanced,3.7811223209937452,-3.073443608795246,0.777073541716493
11,-3.296787240382168,-3.1477492222607126,0.1145440169110879,0.06156007555984869,0.7809705561040939,balanced,3.8267289599971264,-3.073443608795246,0.777073541716493
12,-3.202245703162907,-3.0949624029210305,0.11432813050909546,0.06230506499334416,0.7852090633405044,balanced,3.8163894199969945,-3.073443608795246,0.777073541716493
13,-3.27745363287591,-2.886459465014812,0.11637047420322322,0.06450112162781131,0.8064189457596351,balanced,3.718758365997928,-3.073443608795246,0.777073541716493
14,-3.1582725553478217,-3.1654633504635683,0.11428460875917172,0.061800867532382085,0.781723508289743,balanced,3.803006138005003,-3.073443608795246,0.777073541716493
15,-3.249824462349124,-3.183377034720402,0.1137362240913635,0.061500770454071145,0.7779489253567959,balanced,3.808436387000256,-3.073443608795246,0.777073541716493
16,-3.2826558751424617,-3.168793229965387,0.11367758969905327,0.061884051350529067,0.7803001508024134,balanced,3.7301456069981214,-3.073443608795246,0.777073541716493
17,-3.0636408911767883,-3.173701051964292,0.11350824538040352,0.061966444503880586,0.7802956067191007,balanced,3.711330974001612,-3.073443608795246,0.777073541716493
18,-3.3427087242644977,-3.22895342122824,0.11337684940299655,0.06152980493906182,0.776972195182856,balanced,3.898213147993374,-3.22895342122824,0.776972195182856
19,-3.3010479459487265,-3.2002971219656913,0.11341593544741456,0.06173394855005935,0.7784532944768466,balanced,3.858801226000651,-3.22895342122824,0.776972195182856
20,-3.3869916090913583,-3.2567284601744513,0.11347657007985663,0.0611258435597405,0.7746174941818644,balanced,3.8498174589985865,-3.2567284601744513,0.7746174941818644
