epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.7470396261085193,-1.6982469699058083,0.14059913681474343,0.07399032468113514,0.9222702273620078,balanced,2.6601757659955183,-1.6982469699058083,0.9222702273620078
2,-2.3110648590040044,-1.9304632335164533,0.11659522089729503,0.06360778149444334,0.7792824727008034,balanced,2.4297354750015074,-1.9304632335164533,0.7792824727008034
3,-2.4893298193516715,-2.033923122494321,0.1123274849527123,0.06067772123025786,0.7468877932540847,balanced,2.376220181999088,-2.033923122494321,0.7468877932540847
4,-2.6998583399243707,-2.448595045809673,0.11367225704122125,0.062339188313361014,0.7618431062620177,balanced,2.4459729000009247,-2.033923122494321,0.7468877932540847
5,-2.9256958073254684,-2.726577633259581,0.11442706044116717,0.06262353842488844,0.7660684071287428,balanced,2.5467554999995627,-2.033923122494321,0.7468877932540847
6,-3.118389731854413,-2.9471551185930798,0.11549332792070653,0.06268212310859449,0.7698306172830391,balanced,2.464391182998952,-2.033923122494321,0.7468877932540847
7,-3.235866795278795,-3.1260856456061856,0.11575449860259157,0.06302990995993185,0.7728966114387382,balanced,2.390867880996666,-2.033923122494321,0.7468877932540847
8,-3.2455044605285197,-3.0952109038039106,0.11550163660497999,0.06388722328162853,0.7776075282990855,balanced,2.3158446419984102,-2.033923122494321,0.7468877932540847
9,-3.3106865615255123,-3.129763581626805,0.1159202793737867,0.06371633367332685,0.7778376632343391,balanced,2.362333281998872,-2.033923122494321,0.7468877932540847
10,-3.1811185294785984,-2.878789453496323,0.11724294732391491,0.0650349026475746,0.7905174660674588,balanced,2.387446966000425,-2.033923122494321,0.7468877932540847
11,-2.6634399974802805,-2.7568975905076294,0.11409061944250361,0.06308076496441099,0.767940823988855,balanced,2.3156010450038593,-2.033923122494321,0.7468877932540847
12,-3.3307451334867184,-3.1925817989162057,0.1136094835361549,0.0626132207125431,0.7634062220195147,balanced,2.374054335996334,-2.033923122494321,0.7468877932540847
13,-3.427054330478645,-3.246708153318235,0.11465140559594358,0.062296952691696626,0.764680291775167,balanced,2.36706348000007,-2.033923122494321,0.7468877932540847
14,-3.068553410716446,-3.1789571244422925,0.11384656929792672,0.06081132980715287,0.7525702201559827,balanced,2.6114252430052147,-2.033923122494321,0.7468877932540847
15,-3.415735836321687,-3.2960814608062554,0.11506607042972801,0.06208475952601616,0.764632155271302,balanced,2.6591042619984364,-2.033923122494321,0.7468877932540847
16,-3.1470558697618,-2.72303802258843,0.11654575663746848,0.06519395269182052,0.7893267889906672,balanced,2.4073272649984574,-2.033923122494321,0.7468877932540847
17,-2.803368953389229,-2.9899905563809503,0.11381171375756116,0.06247947908958208,0.7631881567217597,balanced,2.6653434449981432,-2.033923122494321,0.7468877932540847
18,-3.3332005943751932,-2.9342435672639717,0.11445920798926516,0.062357412820229774,0.7644589052662678,balanced,2.4737294999940787,-2.033923122494321,0.7468877932540847
19,-3.239598208017255,-3.1834603027268273,0.11247205724844307,0.06115744779770135,0.7504321470924118,balanced,2.4433404119990882,-2.033923122494321,0.7468877932540847
20,-3.2202051076383,-3.095627568509357,0.11283984144851493,0.06012554383734022,0.7449632417292603,balanced,2.713257531999261,-3.095627568509357,0.7449632417292603
