split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,1065877,0.11180032876078833,0.05778721250449945,-2.6887172924380285,0.943188462542009,0.3049719484344176
train,yN,1065877,0.0649165211132132,0.017795895643740324,-3.829386827443825,0.9797622052075428,0.13050813821940183
train,yF,1065877,0.10421178617269045,0.04386113311440505,-2.801047060920797,0.9485700507657074,0.2324963684831602
train,yT,1065877,0.23576865863536564,0.15415675621694852,-1.012740078593016,0.8922277148301352,0.7466127388548973
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,-3.7451584164577385,0.983834907780166,0.13278080203050896
train,sigma_F,1065877,0.0526721944225515,0.017786391700334907,-3.078794989952542,0.9670909495185654,0.13491416686217655
train,sigma_T,1065877,0.08302422173491923,0.04644737485301577,-2.069184406867716,0.8819075747013961,0.25150778327258255
train,delta_yN,1065877,0.06668647751815279,0.019356060015013082,-3.835451610647934,0.9796167850511832,0.12751397219758281
train,delta_yF,1065877,0.10558627490510669,0.047103820186438536,-2.7995797825583546,0.9532000409052827,0.23978602844024519
train,delta_yT,1065877,0.23172215716394248,0.1618378788515287,-1.0271124585003288,0.9024859341181019,0.7486275375492032
validation,all,116097,0.12023881401297697,0.06394604123690278,-2.5576386088728706,0.943637169301915,0.3578926055349561
validation,yN,116097,0.07854223661592126,0.0308105574786374,-3.4089891209346024,0.9674927000697693,0.20438458824915087
validation,yF,116097,0.1040687755345139,0.045440663001978375,-2.9786701041882004,0.9690775816773904,0.3128601656854063
validation,yT,116097,0.23566671872587477,0.15682537780339562,-0.9912982279146829,0.8903761509772001,0.760303026888682
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,-3.112395753675402,0.9691981704953616,0.20400558220382886
validation,sigma_F,116097,0.057025204245074276,0.01908649869202013,-3.1763760541501243,0.9745299189470874,0.17370719761479086
validation,sigma_T,116097,0.09976111871977617,0.053702245022741964,-1.9591650826346314,0.8824259024781002,0.28973302531747763
validation,delta_yN,116097,0.07996810795817992,0.03279673480746865,-3.411323870093038,0.9668466885449236,0.19896032465676136
validation,delta_yF,116097,0.10714475505414628,0.04899274295075239,-2.9769308022736376,0.9720147807436885,0.3172761613228476
validation,delta_yT,116097,0.2326103336989042,0.16481113025579164,-1.0035984639915194,0.9007726297837153,0.7598033778756598
test,all,86069,0.12676430741569972,0.06851142187210041,-2.359645127097458,0.9420000232371701,0.398145707309573
test,yN,86069,0.09745685366246172,0.042253088173547546,-2.963899004581126,0.9510509010212737,0.2538502392932129
test,yF,86069,0.11391378608901047,0.05405271226167609,-2.7410023818500098,0.9662596289023923,0.38040825461616656
test,yT,86069,0.22361534580141235,0.14988194741438104,-1.0088316571457785,0.9010909851398297,0.7716207024825881
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,-2.8140122283186337,0.9510857567765397,0.2523150434557066
test,sigma_F,86069,0.06324966798985414,0.022740030884541906,-3.026338807276334,0.9722432002230769,0.20745172657840463
test,sigma_T,86069,0.09332594898058917,0.05056940474480996,-1.9590045551469843,0.905610614739337,0.31398570376486606
test,delta_yN,86069,0.09915518180635396,0.04478055995719156,-2.971800345245646,0.9504815903519269,0.2473842587741535
test,delta_yF,86069,0.11781755520228811,0.058394915813625145,-2.736687706078838,0.9693036981956338,0.38442717467320686
test,delta_yT,86069,0.22249522826929682,0.15955301979815834,-1.0152294582337735,0.9108738337845217,0.7718682621478519
