epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-2.1471785881304903,-2.47024698463198,0.12379048987295455,0.0655399604673774,0.8002948673608283,balanced,5.482975115999579,-2.47024698463198,0.8002948673608283
2,-2.7151878070757127,-2.608441438686386,0.122981750238569,0.0648227002879902,0.7932286033915488,balanced,5.778119554001023,-2.608441438686386,0.7932286033915488
3,-2.8037861065776624,-2.6829529328240573,0.12206773320974243,0.06487434085609432,0.7907244083733247,balanced,5.983631877999869,-2.6829529328240573,0.7907244083733247
4,-2.8808414589641083,-2.7338144108289195,0.12190967772933746,0.06498631856526821,0.790946503848254,balanced,5.857718286002637,-2.6829529328240573,0.7907244083733247
5,-2.930317727196916,-2.774673974481047,0.12193936209686686,0.06505879756636784,0.7914992828618157,balanced,5.921484092003084,-2.6829529328240573,0.7907244083733247
6,-2.971725788590502,-2.830357552935227,0.12151621911947132,0.0649048924423174,0.7892095213283232,balanced,5.965244122002332,-2.830357552935227,0.7892095213283232
7,-2.9825040819782545,-2.8053609151218457,0.12196665427835512,0.0645584669231064,0.7884029867819873,balanced,5.895694918996014,-2.8053609151218457,0.7884029867819873
8,-2.988671289568586,-2.9085438594048667,0.12121810779790637,0.06450890756966851,0.7857681955329586,balanced,5.9434906499955105,-2.9085438594048667,0.7857681955329586
9,-3.0472679007554953,-2.9023991385458037,0.12105012030501107,0.06497828180738542,0.7882316758101056,balanced,5.9172071180000785,-2.9085438594048667,0.7857681955329586
10,-3.0736916352474264,-2.942162276023855,0.12119724448095733,0.06476910157667531,0.7873577354741945,balanced,5.769317001999298,-2.9085438594048667,0.7857681955329586
11,-3.0343797576103264,-2.955836750566125,0.12066914398684557,0.06451585654987198,0.7841111571241044,balanced,5.879757890004839,-2.955836750566125,0.7841111571241044
12,-3.101565488006454,-2.847870386108781,0.12101482366480683,0.06565288948133786,0.7924111400670997,balanced,5.958099370000127,-2.955836750566125,0.7841111571241044
13,-3.0881478280965027,-2.979506674667745,0.12040331867585714,0.06457916639622398,0.7836898701948456,balanced,5.861985945004562,-2.979506674667745,0.7836898701948456
14,-3.119833610449851,-2.97851025711136,0.12118161153934566,0.0645922975662155,0.7861852505588958,balanced,5.992184032998921,-2.979506674667745,0.7836898701948456
15,-3.129551934967453,-3.014494798241497,0.12040020132577729,0.06456511373212531,0.7835908692390593,balanced,5.871960152995598,-3.014494798241497,0.7835908692390593
16,-3.1631061404233747,-3.040551858011883,0.12050131771228867,0.06455234555159274,0.7838230506143945,balanced,5.947581984000863,-3.014494798241497,0.7835908692390593
17,-3.1707392038776705,-3.054070091922582,0.12023881401297697,0.06394604123690278,0.7791549565681456,balanced,5.908736895995389,-3.054070091922582,0.7791549565681456
18,-3.1870013647670787,-2.964479326344459,0.12136634944326549,0.06390713554299916,0.78240179906174,balanced,5.9935104890028015,-3.054070091922582,0.7791549565681456
19,-3.2004709256526582,-3.081045030592615,0.12038104544173406,0.06411774089227593,0.7806873139652453,balanced,6.051994975998241,-3.054070091922582,0.7791549565681456
20,-3.1938601855278566,-3.06026930558254,0.12007832681403413,0.0640998353951038,0.7796353661073601,balanced,5.864623679997749,-3.054070091922582,0.7791549565681456
