split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10381075569056754,0.054962576248696396,-2.9518257788162914,0.9471101224566587,0.3001227058434807
train,yN,602390,0.048044058708867673,0.01024518962534865,-4.3367474133157105,0.9866382244061156,0.07769099804376645
train,yF,602390,0.08938877494358388,0.032541868422646024,-3.204642472982498,0.9631252178821029,0.23907937355239714
train,yT,602390,0.2455490382501824,0.16471824842940075,-0.9136346230269187,0.8887846743803848,0.7951605743477609
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.265869183805443,0.989860389448696,0.08617721226042047
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.3348434359269103,0.9808778366174737,0.15258236321168256
train,sigma_T,602390,0.07586439425603685,0.04411728746908159,-2.1066993396368754,0.8637776191503843,0.24064881634068272
train,delta_yN,602390,0.04955842256189177,0.013176229836430634,-4.243102864139882,0.9873420873520476,0.07978107711586056
train,delta_yF,602390,0.08822357535104969,0.03447616506923818,-3.2292125261345044,0.9648101728116336,0.23572881159038883
train,delta_yT,602390,0.24061649745925223,0.1741376135884735,-0.9316801503778828,0.89877488006109,0.7942551261283667
validation,all,54637,0.11382421181153377,0.06135737241667589,-2.7758374302018165,0.9521345933667253,0.4025082217951796
validation,yN,54637,0.0653326763131748,0.024469726210507827,-3.7914737422349725,0.9706059995973425,0.16016059999905627
validation,yF,54637,0.08692452120991022,0.034824357150464426,-3.339726880919037,0.9938686238263448,0.45333544160736877
validation,yT,54637,0.24574298445162482,0.16539748946384203,-0.9025618353147821,0.8943939088895804,0.8329816767583665
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.606817627288256,0.9772315463879788,0.17004714301981858
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.430867594196984,0.9944543075205446,0.27966105888429954
validation,sigma_T,54637,0.0986767163791374,0.05123978335583745,-1.9330295995831008,0.868019840035141,0.2919363764758986
validation,delta_yN,54637,0.06705045939379982,0.028082165123832183,-3.707103162388097,0.9727474056042609,0.1641003921335359
validation,delta_yF,54637,0.09104013543080175,0.03907412587849063,-3.356415186466474,0.9946556362904259,0.4403820618386259
validation,delta_yT,54637,0.24337663078991562,0.17621434301081743,-0.9145412434246424,0.90323407214891,0.829969245439646
test,all,40606,0.11571051534813488,0.062363088707337595,-2.6141952239663393,0.9558576455586749,0.4485358054752455
test,yN,40606,0.0820110231825759,0.033578583849290786,-3.4472973766288386,0.9566566517263458,0.1969607054984658
test,yF,40606,0.09619052272278623,0.042039504035003124,-3.0581237976347784,0.9941141703196572,0.5610436781142161
test,yT,40606,0.2268379809586968,0.15223567511526545,-0.9678381612804297,0.913461064867261,0.8376657030990263
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.327011397746504,0.9662118898684924,0.20862121161161334
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.266132995999283,0.9929074521006748,0.34159006403331327
test,sigma_T,40606,0.07983995577909928,0.04390112294391218,-2.0208947302372957,0.9028961237255578,0.3104245093270064
test,delta_yN,40606,0.08449709027493774,0.03755340311719016,-3.3855082379393595,0.9589223267497414,0.20276609040396393
test,delta_yF,40606,0.09803464759384437,0.0452698502923176,-3.076112571422827,0.9956164113677781,0.5414818812255078
test,delta_yT,40606,0.22432688911633253,0.16218275216649403,-0.9788377468077377,0.9219327193025662,0.836268405964097
