target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
yN,0.5,54637,0.02446973032109775,0.06533267057110635,balanced,1.0167089403572258
yF,0.5,54637,0.03482435528935338,0.08692453506454913,balanced,1.0110990525403851
yT,0.65,54637,0.16539748220267259,0.24574299325914792,balanced,1.031203953950624
sigma_N,0.0,54637,0.018734541780125603,0.080362056763173,balanced,1.0007025123832407
sigma_F,0.0,54637,0.014179847843378156,0.04591174202721033,balanced,1.001578469815874
sigma_T,0.0,54637,0.05123977427937563,0.09867668073618413,balanced,1.0194906246164066
delta_yN,0.8,54637,0.02808216509765008,0.06705045119720386,balanced,1.0048087360821314
delta_yF,1.0,54637,0.039074136986247156,0.09104014386282397,balanced,1.0
delta_yT,1.0,54637,0.17621446756780118,0.24337661472485383,balanced,1.0060349603002052
