split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,40606,0.11571051534813488,0.062363088707337595,40606,0.15473810443367164,0.07531701847694604,-0.03902758908553676,-0.012953929769608442,0.25221705557512436,0.1719920680818445
test,delta_yF,40606,0.09803464759384437,0.0452698502923176,40606,0.16777462421827066,0.07038734669140273,-0.0697399766244263,-0.02511749639908513,0.4156765479247702,0.3568467569776009
test,delta_yN,40606,0.08449709027493774,0.03755340311719016,40606,0.14831957360711379,0.057629119215715514,-0.06382248333217605,-0.020075716098525355,0.43030384850779374,0.348360626914643
test,delta_yT,40606,0.22432688911633253,0.16218275216649403,40606,0.40105226373797886,0.2411846125598784,-0.17672537462164634,-0.07900186039338436,0.44065422539818166,0.32755763128864923
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,40606,0.05466339010592568,0.01801817549234225,8.492208693200443e-09,-2.46084817627501e-08,-1.5535459247486118e-07,1.3657588013397215e-06
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,40606,0.0949931537164456,0.02648876644938315,-2.3809638885485818e-08,-1.0486678574117558e-08,2.506458408208822e-07,3.958915411994115e-07
test,sigma_T,40606,0.07983995577909928,0.04390112294391218,40606,0.07983995880527321,0.04390111030396885,-3.0261739364378926e-09,1.2639943328118797e-08,3.790299972246506e-08,-2.8791853419197216e-07
test,yF,40606,0.09619052272278623,0.042039504035003124,40606,0.10395423135036153,0.041857986446218735,-0.0077637086275752915,0.0001815175887843884,0.0746839116284639,-0.0043365102862176945
test,yN,40606,0.0820110231825759,0.033578583849290786,40606,0.09003857954387051,0.033984027573094606,-0.00802755636129461,-0.0004054437238038208,0.08915685256210927,0.011930420046057563
test,yT,40606,0.2268379809586968,0.15223567511526545,40606,0.2520071648178048,0.14440202156051013,-0.025169183859107963,0.007833653554755321,0.09987487410250692,-0.054248918887002645
train,all,602390,0.10381075569056754,0.054962576248696396,602390,0.14220075557814615,0.06731407917521219,-0.038389999887578616,-0.012351502926515795,0.2699704353292375,0.18349063194292534
