epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.7992496832921987,-2.19181487566905,0.11942155433282846,0.06478319301003772,0.8182169697089006,balanced,3.3928309429975343,-2.19181487566905,0.8182169697089006
2,-2.724811134742241,-2.7201260120057866,0.11703782541003974,0.06258138989571085,0.7958582141789521,balanced,3.2505666300057783,-2.7201260120057866,0.7958582141789521
3,-3.010759626111435,-2.8592166132015544,0.11676245206036118,0.0625649728133912,0.7948533533683503,balanced,3.6986905850062612,-2.8592166132015544,0.7948533533683503
4,-3.1098302171276186,-2.9152563111002765,0.11620108403953984,0.06273951876306344,0.7941844639612927,balanced,3.670778668994899,-2.9152563111002765,0.7941844639612927
5,-3.0916458391047312,-2.964014146902102,0.11588244853080584,0.062478934231029376,0.7914194691492206,balanced,3.756744311998773,-2.964014146902102,0.7914194691492206
6,-3.081834527776881,-2.9731377768460248,0.11652451166692163,0.06222525900979763,0.7918261125315998,balanced,3.3184733249945566,-2.964014146902102,0.7914194691492206
7,-3.213234594864493,-3.0729137320494666,0.11530425289254792,0.06290031634086067,0.7923328998063008,balanced,3.531618326000171,-2.964014146902102,0.7914194691492206
8,-3.25792102542052,-3.1181943090933752,0.11545211010815712,0.06313098312580388,0.7943438141508248,balanced,3.2576318720020936,-2.964014146902102,0.7914194691492206
9,-3.3008468507776443,-3.162362648589978,0.1159169650123199,0.06291180157370865,0.7944026467753041,balanced,3.4357060770053067,-2.964014146902102,0.7914194691492206
10,-3.254508380210404,-3.165090166606275,0.11523463531117131,0.0627896296477458,0.7913722873067248,balanced,3.703575669998827,-3.165090166606275,0.7913722873067248
11,-3.33285020174944,-3.1798092805879112,0.11525398384226043,0.06211056162335755,0.7869315123960776,balanced,3.763021567996475,-3.1798092805879112,0.7869315123960776
12,-3.3088042269981734,-3.247988541500612,0.11469670287225993,0.061756583478307446,0.7827706325413056,balanced,3.515636470001482,-3.247988541500612,0.7827706325413056
13,-3.3487447257179586,-3.2114241423704533,0.11435997134560114,0.06194244510608441,0.782907688383584,balanced,3.3950362440009485,-3.247988541500612,0.7827706325413056
14,-3.33254158473149,-3.114116501703002,0.1158126011506746,0.06225026543351764,0.789675625601864,balanced,3.7737020120039233,-3.247988541500612,0.7827706325413056
15,-3.3405244932724196,-3.2519504060869515,0.11459965283496036,0.061365151126882976,0.7798587962111281,balanced,3.7740577770018717,-3.2519504060869515,0.7798587962111281
16,-3.2355919796496853,-3.242906214002351,0.11412459903255082,0.06139800775358344,0.7785310315229639,balanced,3.675828598003136,-3.242906214002351,0.7785310315229639
17,-3.3834723747113595,-3.1654881626607025,0.11474437665467398,0.061472669428875165,0.7810427675445266,balanced,3.661535749997711,-3.242906214002351,0.7785310315229639
18,-3.3815718881150505,-3.2499314103736654,0.1142901216097349,0.0612771817919988,0.7782682459840042,balanced,3.6841462459997274,-3.2499314103736654,0.7782682459840042
19,-3.3883862115450296,-3.215443841063143,0.11398346925885988,0.061902734568150604,0.7814192988271387,balanced,3.669777728995541,-3.2499314103736654,0.7782682459840042
20,-3.385745561284969,-3.2923916114433283,0.11382421181153377,0.06135737241667589,0.7772841625579358,balanced,3.7680476579989772,-3.2923916114433283,0.7772841625579358
