reference,evaluation_cohort,evaluation_role,model_id,model_seed,seed_slot,horizon_months,attempted_row_count,ordinal_success_row_count,reference_available_row_count,evaluation_row_count,site_count,status,input_ineligible_row_count,target_unavailable_row_count,model_unavailable_row_count,numerical_failure_row_count,infrastructure_failure_row_count,not_applicable_row_count,rows,macro_f1,quadratic_weighted_kappa,ordinal_mae,severe_error_rate,recall_oligotrophic,recall_mesotrophic,recall_eutrophic,recall_hypereutrophic
tsi_sd_h,location_holdout,test,A0,20260612,20260612,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260612,20260612,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260613,20260613,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260613,20260613,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260613,20260613,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260614,20260614,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260614,20260614,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A0,20260614,20260614,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,1729,1729,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,1729,1729,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,1729,1729,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,314159,314159,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,314159,314159,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,314159,314159,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260612,20260612,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260612,20260612,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260612,20260612,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260613,20260613,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260613,20260613,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260613,20260613,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260614,20260614,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260614,20260614,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,A1,20260614,20260614,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,1729,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,1729,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,1729,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,314159,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,314159,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,314159,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260612,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260612,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260612,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260613,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260613,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260613,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260614,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260614,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B0,1729,20260614,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,B1,1729,1729,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.18503045020385217,0.11122262017659357,1.1405797101449275,0.3536231884057971,0.27272727272727271,0.33333333333333331,0.28827037773359843,0.13286713286713286
tsi_sd_h,location_holdout,test,B1,1729,1729,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.15849783766917025,0.094484324860751756,1.3356353591160222,0.45027624309392267,0.69999999999999996,0.41935483870967744,0.1900990099009901,0.11797752808988764
tsi_sd_h,location_holdout,test,B1,1729,1729,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.19646980435746128,0.14050889439315484,1.223342939481268,0.39193083573487031,0.8125,0.32692307692307693,0.19047619047619047,0.20279720279720279
tsi_sd_h,location_holdout,test,B1,314159,314159,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.17829236243939139,0.11196639724134561,1.2695652173913043,0.46086956521739131,0.72727272727272729,0.090909090909090912,0.28827037773359843,0.13286713286713286
tsi_sd_h,location_holdout,test,B1,314159,314159,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.13100748220864089,0.091787556091353362,1.3715469613259668,0.45580110497237569,0.69999999999999996,0.29032258064516131,0.16633663366336635,0.0898876404494382
tsi_sd_h,location_holdout,test,B1,314159,314159,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.19737700572264016,0.14082554135256553,1.2204610951008645,0.39048991354466861,0.8125,0.32692307692307693,0.19254658385093168,0.20279720279720279
tsi_sd_h,location_holdout,test,B1,20260612,20260612,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.18689782363031796,0.11057948682115215,1.1391304347826088,0.35652173913043478,0.27272727272727271,0.33333333333333331,0.29423459244532801,0.13286713286713286
tsi_sd_h,location_holdout,test,B1,20260612,20260612,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.12217400198227985,0.086865744241710563,1.3950276243093922,0.46408839779005523,0.69999999999999996,0.29032258064516131,0.14257425742574256,0.0898876404494382
tsi_sd_h,location_holdout,test,B1,20260612,20260612,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.20185017191548124,0.13955782916556092,1.2118155619596542,0.39337175792507206,0.8125,0.32692307692307693,0.21532091097308489,0.18181818181818182
tsi_sd_h,location_holdout,test,B1,20260613,20260613,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.18408870494895546,0.10576463603585351,1.1565217391304348,0.36376811594202896,0.27272727272727271,0.33333333333333331,0.28429423459244535,0.13286713286713286
tsi_sd_h,location_holdout,test,B1,20260613,20260613,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.13260647919537102,0.081646096143417335,1.3383977900552486,0.42403314917127072,0.69999999999999996,0.5161290322580645,0.14851485148514851,0.084269662921348312
tsi_sd_h,location_holdout,test,B1,20260613,20260613,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.20661014743231906,0.13939251351576554,1.2046109510086456,0.39337175792507206,0.8125,0.32692307692307693,0.22567287784679088,0.18181818181818182
tsi_sd_h,location_holdout,test,B1,20260614,20260614,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.18837367883086273,0.11261905846967146,1.1405797101449275,0.35942028985507246,0.36363636363636365,0.30303030303030304,0.29821073558648109,0.13286713286713286
tsi_sd_h,location_holdout,test,B1,20260614,20260614,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.14790161657192696,0.093054107699244826,1.2928176795580111,0.40883977900552487,0.69999999999999996,0.45161290322580644,0.19207920792079208,0.0898876404494382
tsi_sd_h,location_holdout,test,B1,20260614,20260614,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.19728374093825798,0.13959258567635813,1.217579250720461,0.39337175792507206,0.8125,0.28846153846153844,0.21118012422360249,0.18181818181818182
tsi_sd_h,location_holdout,test,B2,1729,1729,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.27169679302000005,0.28559544392707226,0.85072463768115947,0.22173913043478261,0.54545454545454541,0.090909090909090912,0.34194831013916499,0.57342657342657344
tsi_sd_h,location_holdout,test,B2,1729,1729,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.28403838895154887,0.3456577109522635,0.61878453038674031,0.10082872928176796,0.10000000000000001,0.064516129032258063,0.53861386138613865,0.4157303370786517
tsi_sd_h,location_holdout,test,B2,1729,1729,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.32011508145063661,0.36105363205751417,0.70461095100864557,0.15994236311239193,0.625,0.19230769230769232,0.50517598343685299,0.36363636363636365
tsi_sd_h,location_holdout,test,B2,314159,314159,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.27169679302000005,0.28559544392707226,0.85072463768115947,0.22173913043478261,0.54545454545454541,0.090909090909090912,0.34194831013916499,0.57342657342657344
tsi_sd_h,location_holdout,test,B2,314159,314159,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.28403838895154887,0.3456577109522635,0.61878453038674031,0.10082872928176796,0.10000000000000001,0.064516129032258063,0.53861386138613865,0.4157303370786517
tsi_sd_h,location_holdout,test,B2,314159,314159,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.32011508145063661,0.36105363205751417,0.70461095100864557,0.15994236311239193,0.625,0.19230769230769232,0.50517598343685299,0.36363636363636365
tsi_sd_h,location_holdout,test,B2,20260612,20260612,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.27169679302000005,0.28559544392707226,0.85072463768115947,0.22173913043478261,0.54545454545454541,0.090909090909090912,0.34194831013916499,0.57342657342657344
tsi_sd_h,location_holdout,test,B2,20260612,20260612,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.28403838895154887,0.3456577109522635,0.61878453038674031,0.10082872928176796,0.10000000000000001,0.064516129032258063,0.53861386138613865,0.4157303370786517
tsi_sd_h,location_holdout,test,B2,20260612,20260612,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.32011508145063661,0.36105363205751417,0.70461095100864557,0.15994236311239193,0.625,0.19230769230769232,0.50517598343685299,0.36363636363636365
tsi_sd_h,location_holdout,test,B2,20260613,20260613,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.27169679302000005,0.28559544392707226,0.85072463768115947,0.22173913043478261,0.54545454545454541,0.090909090909090912,0.34194831013916499,0.57342657342657344
tsi_sd_h,location_holdout,test,B2,20260613,20260613,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.28403838895154887,0.3456577109522635,0.61878453038674031,0.10082872928176796,0.10000000000000001,0.064516129032258063,0.53861386138613865,0.4157303370786517
tsi_sd_h,location_holdout,test,B2,20260613,20260613,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.32011508145063661,0.36105363205751417,0.70461095100864557,0.15994236311239193,0.625,0.19230769230769232,0.50517598343685299,0.36363636363636365
tsi_sd_h,location_holdout,test,B2,20260614,20260614,1,4488,827,1010,690,38,available,0,3661,0,0,0,0,690,0.27169679302000005,0.28559544392707226,0.85072463768115947,0.22173913043478261,0.54545454545454541,0.090909090909090912,0.34194831013916499,0.57342657342657344
tsi_sd_h,location_holdout,test,B2,20260614,20260614,2,4488,858,985,724,37,available,0,3630,0,0,0,0,724,0.28403838895154887,0.3456577109522635,0.61878453038674031,0.10082872928176796,0.10000000000000001,0.064516129032258063,0.53861386138613865,0.4157303370786517
tsi_sd_h,location_holdout,test,B2,20260614,20260614,3,4488,819,954,694,43,available,0,3669,0,0,0,0,694,0.32011508145063661,0.36105363205751417,0.70461095100864557,0.15994236311239193,0.625,0.19230769230769232,0.50517598343685299,0.36363636363636365
tsi_sd_h,location_holdout,test,F0,1729,1729,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,1729,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,1729,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,314159,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,314159,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,314159,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260612,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260612,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260612,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260613,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260613,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260613,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260614,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260614,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F0,1729,20260614,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,1729,1729,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,1729,1729,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,1729,1729,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,314159,314159,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,314159,314159,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,314159,314159,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260612,20260612,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260612,20260612,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260612,20260612,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260613,20260613,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260613,20260613,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260613,20260613,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260614,20260614,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260614,20260614,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,F1,20260614,20260614,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,1729,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,1729,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,1729,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,314159,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,314159,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,314159,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260612,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260612,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260612,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260613,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260613,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260613,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260614,1,4488,0,1010,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260614,2,4488,0,985,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,M0,1729,20260614,3,4488,0,954,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,1729,1729,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,1729,1729,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,1729,1729,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,314159,314159,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,314159,314159,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,314159,314159,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260612,20260612,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260612,20260612,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260612,20260612,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260613,20260613,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260613,20260613,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260613,20260613,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260614,20260614,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260614,20260614,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P0,20260614,20260614,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,1729,1729,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,1729,1729,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,1729,1729,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,314159,314159,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,314159,314159,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,314159,314159,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260612,20260612,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260612,20260612,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260612,20260612,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260613,20260613,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260613,20260613,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260613,20260613,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260614,20260614,1,4488,0,1010,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260614,20260614,2,4488,0,985,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_sd_h,location_holdout,test,P1,20260614,20260614,3,4488,0,954,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,1729,1729,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,1729,1729,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,1729,1729,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,314159,314159,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,314159,314159,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,314159,314159,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260612,20260612,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260612,20260612,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260612,20260612,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260613,20260613,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260613,20260613,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260613,20260613,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260614,20260614,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260614,20260614,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A0,20260614,20260614,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,1729,1729,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,1729,1729,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,1729,1729,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,314159,314159,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,314159,314159,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,314159,314159,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260612,20260612,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260612,20260612,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260612,20260612,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260613,20260613,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260613,20260613,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260613,20260613,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260614,20260614,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,A1,20260614,20260614,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
