split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,17420,0.1116025190001399,0.06001757364945838,17420,0.1502124247613828,0.07370182161410603,-0.0386099057612429,-0.01368424796464765,0.25703536723127907,0.1856704171614203
test,delta_yF,17420,0.0923194122919884,0.046419376347012965,17420,0.1630622050559579,0.06900768979213148,-0.0707427927639695,-0.022588313445118517,0.4338392991784501,0.3273303817757151
test,delta_yN,17420,0.08538072917730531,0.043505063587981445,17420,0.14935259401327203,0.06141122394188189,-0.06397186483596672,-0.017906160353900448,0.4283277786945029,0.29157797556431064
test,delta_yT,17420,0.20807133676466952,0.1458870871332565,17420,0.385113285932532,0.23094663542988667,-0.1770419491678625,-0.08505954829663018,0.4597139481676529,0.36830823769438936
test,sigma_F,17420,0.05149793990389392,0.0174741983687426,17420,0.05149794458534569,0.017474223848094387,-4.681451774846135e-09,-2.5479351788149085e-08,9.090560434092147e-08,1.4581106439773393e-06
test,sigma_N,17420,0.09624982392778761,0.027819940608623518,17420,0.09624982610397069,0.027819951371538407,-2.1761830809596816e-09,-1.0762914889189679e-08,2.260973519691279e-08,3.8687755939792297e-07
test,sigma_T,17420,0.07651730907793822,0.042616839140619395,17420,0.0765173030200839,0.04261684134199844,6.0578543153999576e-09,-2.201379044330931e-09,-7.91697312411798e-08,5.165514324876761e-08
test,yF,17420,0.09676349600843702,0.04140182028681758,17420,0.09907832230036724,0.04070776553874907,-0.002314826291930222,0.0006940547480685094,0.02336360001042975,-0.0170496891411996
test,yN,17420,0.09068556100542187,0.036437968134743204,17420,0.0906855726973068,0.03643796115919285,-1.1691884932440999e-08,6.975550352616988e-09,1.28927728906411e-07,-1.9143635183488146e-07
test,yT,17420,0.20693706284381716,0.13859586923732822,17420,0.24035476914360895,0.13689410210348102,-0.033417706299791794,0.001701767133847204,0.13903492083331676,-0.012431266999076438
train,all,378557,0.09751845840313854,0.05193716998798407,378557,0.13554656028138215,0.06451877807387668,-0.03802810187824361,-0.012581608085892614,0.28055379494175864,0.19500691831897607
train,delta_yF,378557,0.08293453564643995,0.036204380971276304,378557,0.14689128304428692,0.04906364164059999,-0.06395674739784697,-0.012859260669323684,0.43540192496354163,0.2620934818397722
train,delta_yN,378557,0.04132756457845373,0.015654982313592365,378557,0.07282056873303237,0.01164747379480895,-0.03149300415457865,0.0040075085187834154,0.4324740207678851,-0.3440667555371091
train,delta_yT,378557,0.23042730973218803,0.1614705580287924,378557,0.43686240294733136,0.26703906107607217,-0.20643509321514333,-0.10556850304727977,0.4725403051908575,0.395329816626363
train,sigma_F,378557,0.045884957322062866,0.012699038479860513,378557,0.04588496612695152,0.01269906253216614,-8.80488865151463e-09,-2.4052305626354187e-08,1.9189049038750168e-07,1.894022142613347e-06
train,sigma_N,378557,0.04122226286682951,0.005243056400966277,378557,0.04122226605749145,0.005243058703222287,-3.1906619429866723e-09,-2.302256009965864e-09,7.740142035221335e-08,4.3910551841636636e-07
train,sigma_T,378557,0.07196341188734515,0.042937229599788934,378557,0.07196340219499839,0.0429372295715666,9.692346758516379e-09,2.822233419186304e-11,-1.34684387659343e-07,-6.57292854556972e-10
train,yF,378557,0.08711174847980395,0.029691038164035663,378557,0.08936965373702793,0.02849713672224933,-0.0022579052572239827,0.001193901441786334,0.025264786902586822,-0.04189548772646297
train,yN,378557,0.04348357380265744,0.0066630639348378385,378557,0.04348358174627022,0.006663063825571275,-7.943612781446951e-09,1.0926656367898913e-10,1.8268073747462882e-07,-1.6398846917787235e-08
train,yT,378557,0.2333107613124662,0.15687118199870634,378557,0.2714209179450492,0.15687927479863337,-0.03811015663258299,-8.092799927028604e-06,0.14040979936667455,5.158616354783853e-05
validation,all,22087,0.11494397215460804,0.061715980605020565,22087,0.15747906055505026,0.07774307428064922,-0.04253508840044222,-0.016027093675628656,0.27009996281742576,0.2061546166514013
validation,delta_yF,22087,0.08600237590345332,0.04023753630060875,22087,0.1499019871545891,0.05795078672068996,-0.06389961125113579,-0.017713250420081213,0.42627594512965444,0.3056602234833356
