target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,22087,0.05795078758591734,0.14990199007073307,balanced,1.599891159869462
delta_yF,0.1,22087,0.05494860521819899,0.1405316341359438,balanced,1.5076789743130454
delta_yF,0.2,22087,0.052042913084988277,0.13151981750010758,balanced,1.4187640621624737
delta_yF,0.35,22087,0.04796664588625286,0.11885199972073292,balanced,1.293880784397709
delta_yF,0.5,22087,0.04441252424884589,0.10752281932899725,balanced,1.183342992073023
delta_yF,0.65,22087,0.041597595565449785,0.09799764569938657,balanced,1.0925843470782688
delta_yF,0.8,22087,0.039974675429176605,0.09084570409073062,balanced,1.0306057127735921
delta_yF,0.9,22087,0.039779952508626995,0.08769139232820368,balanced,1.0098196932129766
delta_yF,1.0,22087,0.040237529737540155,0.08600235877076125,balanced,1.00575135464043
delta_yN,0.0,22087,0.0415899370257126,0.12002908900066687,balanced,1.5527787314668657
delta_yN,0.1,22087,0.039718818490759,0.11266731604080286,balanced,1.4686148372354997
delta_yN,0.2,22087,0.03792561048854065,0.1055739922521238,balanced,1.387677689564454
delta_yN,0.35,22087,0.03543071843545078,0.09556759501116134,balanced,1.2740674700918877
delta_yN,0.5,22087,0.03324368139603671,0.08655471216882962,balanced,1.172717119247959
delta_yN,0.65,22087,0.03160195949311092,0.07887666371074575,balanced,1.0899838963598412
delta_yN,0.8,22087,0.03069283740206465,0.07295610890852555,balanced,1.0320008118530768
delta_yN,0.9,22087,0.030852393501237873,0.07021081073887635,balanced,1.0145811544707675
delta_yN,1.0,22087,0.031578822344691324,0.06856766689359292,balanced,1.014433089567781
delta_yT,0.0,22087,0.28917051291041534,0.46575587562889964,balanced,1.8106581805870445
delta_yT,0.1,22087,0.27075902189530326,0.4333046327233868,balanced,1.6896100187303689
delta_yT,0.2,22087,0.2528048620803881,0.4019304442684519,balanced,1.572127105635711
delta_yT,0.35,22087,0.22702625471722976,0.3575068253283041,balanced,1.4047299376211817
delta_yT,0.5,22087,0.2034897339016411,0.31742479955326924,balanced,1.2528769309752514
delta_yT,0.65,22087,0.18376051550049238,0.2835316681722466,balanced,1.1249802587342845
delta_yT,0.8,22087,0.17166609407232267,0.25827549828098567,balanced,1.0373460591371302
delta_yT,0.9,22087,0.16994726371272909,0.2475825172049257,balanced,1.010251564190033
delta_yT,1.0,22087,0.17207709415332337,0.24260828832336376,balanced,1.0062661510225737
sigma_F,0.0,22087,0.014611832157614633,0.048925152947599373,balanced,1.0010521005456163
sigma_F,0.1,22087,0.015080587468950607,0.04886611132789331,balanced,1.0164877084294421
sigma_F,0.2,22087,0.015555792873429375,0.04883079848833354,balanced,1.0323870421399914
sigma_F,0.35,22087,0.016285004112543137,0.04882242075656679,balanced,1.057254009520516
sigma_F,0.5,22087,0.01703319859579182,0.048867562560550686,balanced,1.0833186656412073
sigma_F,0.65,22087,0.017802969037517675,0.048966076025730436,balanced,1.1106682157764047
