split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,378557,0.09751845840313854,0.05193716998798407,-2.1054742910014435,0.9337431351157157,0.3173563870429764
train,yN,378557,0.04348357380265744,0.0066630639348378385,-2.726518408981355,0.9709660632348629,0.12136281013889327
train,yF,378557,0.08711174847980395,0.029691038164035663,-1.986881595646106,0.9307158499248462,0.2663125278046233
train,yT,378557,0.2333107613124662,0.15687118199870634,-0.956899579343711,0.8936329271417515,0.7739666201167155
train,sigma_N,378557,0.04122226286682951,0.005243056400966277,-2.772738729148667,0.9832786079771342,0.13190292047101518
train,sigma_F,378557,0.045884957322062866,0.012699038479860513,-2.602478232711846,0.9546778952707254,0.15545135866379292
train,sigma_T,378557,0.07196341188734515,0.042937229599788934,-2.1347448693998277,0.8694357784957087,0.23320320019817856
train,delta_yN,378557,0.04132756457845373,0.015654982313592365,-2.778377355812627,0.9716845811859245,0.1341270020502506
train,delta_yF,378557,0.08293453564643995,0.036204380971276304,-2.020690139262912,0.9312468135577997,0.2723763281017311
train,delta_yT,378557,0.23042730973218803,0.1614705580287924,-0.9699397087059379,0.8980496992526885,0.7675047158415873
validation,all,22087,0.11494397215460804,0.061715980605020565,-1.6688932627603665,0.9006856723160431,0.3188339742861435
validation,yN,22087,0.07188778212308661,0.024078630627094876,-1.6932947066671449,0.8814234617648391,0.12309355016216057
validation,yF,22087,0.089175511407971,0.03474260902871108,-1.9740238332184938,0.9161044958572916,0.2684266979904752
validation,yT,22087,0.24470375422864676,0.16701050053393257,-0.907720154999618,0.8795671662063658,0.7739366027138419
validation,sigma_N,22087,0.08526779586403486,0.01969647179767351,-1.2305252006801228,0.9540906415538553,0.13342472238247471
validation,sigma_F,22087,0.04892513176679256,0.014611799342271648,-2.5569410670816684,0.9519174174853986,0.1565959787241399
validation,sigma_T,22087,0.09735746827883504,0.05141038817364552,-1.735085383781502,0.841807398016933,0.23456272172394607
validation,delta_yN,22087,0.06856765929273662,0.031578803778115686,-2.0119096454857495,0.8828270023090505,0.13575706355853592
validation,delta_yF,22087,0.08600237590345332,0.04023753630060875,-1.993135687936484,0.9161044958572916,0.2744557925626853
validation,delta_yT,22087,0.24260827052591555,0.17207708586313145,-0.9174036849925153,0.8823289717933626,0.7692526387570319
test,all,17420,0.1116025190001399,0.06001757364945838,-1.4942693524190946,0.8956180635285114,0.3218979617621403
test,yN,17420,0.09068556100542187,0.036437968134743204,-0.7891934137530496,0.8272101033295063,0.12498608314347733
test,yF,17420,0.09676349600843702,0.04140182028681758,-1.878737748120874,0.9074626865671642,0.2726527725377395
test,yT,17420,0.20693706284381716,0.13859586923732822,-1.0595139933782112,0.9201492537313433,0.7773529157846585
test,sigma_N,17420,0.09624982392778761,0.027819940608623518,-0.764575587731415,0.9250861079219288,0.13610531602195977
test,sigma_F,17420,0.05149793990389392,0.0174741983687426,-2.4995651087448874,0.9416188289322618,0.15902845292907083
test,sigma_T,17420,0.07651730907793822,0.042616839140619395,-2.0772989721988018,0.8814580941446614,0.23775311633174648
test,delta_yN,17420,0.08538072917730531,0.043505063587981445,-1.403671940870318,0.8261194029850746,0.13814718025286354
test,delta_yF,17420,0.0923194122919884,0.046419376347012965,-1.9174320750887988,0.9080941446613089,0.2774370108077775
test,delta_yT,17420,0.20807133676466952,0.1458870871332565,-1.0584353318854944,0.9233639494833524,0.7736188080499695
