module,module_seed,epoch,loss
ANFIS-T-no-current,2133,25.0,0.0487256720662117
ANFIS-T-no-current,2133,26.0,0.04634219408035278
ANFIS-T-no-current,2133,27.0,0.04414235055446625
ANFIS-T-no-current,2133,28.0,0.042109414935112
ANFIS-T-no-current,2133,29.0,0.04022723436355591
ANFIS-T-no-current,2133,30.0,0.038480937480926514
ANFIS-T-no-current,2133,31.0,0.036857470870018005
ANFIS-T-no-current,2133,32.0,0.03534531965851784
ANFIS-T-no-current,2133,33.0,0.033933814615011215
ANFIS-T-no-current,2133,34.0,0.03261265903711319
ANFIS-T-no-current,2133,35.0,0.03137217089533806
ANFIS-T-no-current,2133,36.0,0.030203895643353462
ANFIS-T-no-current,2133,37.0,0.029100727289915085
ANFIS-T-no-current,2133,38.0,0.028056809678673744
ANFIS-T-no-current,2133,39.0,0.027067337185144424
ANFIS-T-no-current,2133,40.0,0.026128273457288742
ANFIS-T-no-current,2133,41.0,0.025236161425709724
ANFIS-T-no-current,2133,42.0,0.02438807673752308
ANFIS-T-no-current,2133,43.0,0.02358161099255085
ANFIS-T-no-current,2133,44.0,0.022815069183707237
ANFIS-T-no-current,2133,45.0,0.02208741195499897
ANFIS-T-no-current,2133,46.0,0.02139805629849434
ANFIS-T-no-current,2133,47.0,0.020746583119034767
ANFIS-T-no-current,2133,48.0,0.02013234794139862
ANFIS-T-no-current,2133,49.0,0.019554637372493744
ANFIS-T-no-current,2133,50.0,0.019012657925486565
ANFIS-T-no-current,2133,51.0,0.018505413085222244
ANFIS-T-no-current,2133,52.0,0.018031442537903786
ANFIS-T-no-current,2133,53.0,0.017588622868061066
ANFIS-T-no-current,2133,54.0,0.01717417687177658
ANFIS-T-no-current,2133,55.0,0.016784925013780594
ANFIS-T-no-current,2133,56.0,0.01641753874719143
ANFIS-T-no-current,2133,57.0,0.016068607568740845
ANFIS-T-no-current,2133,58.0,0.015734856948256493
ANFIS-T-no-current,2133,59.0,0.015413424000144005
ANFIS-T-no-current,2133,60.0,0.015102272853255272
