model_id,base_seed,horizon_months,time_role,rows,bloom_positive,brier,pr_auc,rmse,mae,prior_brier,prior_rmse,prior_mae,brier_ratio,rmse_ratio,mae_ratio,checkpoint_objective
A0,20260612,1,model_selection,658,136,0.17640381869563082,0.3251859680481752,0.3954169318583066,0.32726392359643913,0.17275044191851774,0.42116878641106636,0.3785976834087715,1.0211482919322215,0.938856213034682,0.8644107926119893,0.9475653569734797
A0,20260612,2,model_selection,658,136,0.17292711749475692,0.3182083228326656,0.4035303166182439,0.3327638708997722,0.17339375565616102,0.41791517106088927,0.3745057430548012,0.9973087948891917,0.9655794873248343,0.888541436468917,0.9475653569734797
A0,20260612,3,model_selection,658,132,0.17031998754627475,0.3121769188203995,0.410447720099527,0.3380440829162096,0.17244486927518093,0.4225695474376975,0.3784423143640759,0.9876779069285304,0.9713140063885989,0.8932512831823514,0.9475653569734797
