model_id,base_seed,horizon_months,time_role,rows,bloom_positive,brier,pr_auc,rmse,mae,prior_brier,prior_rmse,prior_mae,brier_ratio,rmse_ratio,mae_ratio,checkpoint_objective
A0,20260613,1,model_selection,658,136,0.16872814759000268,0.31360901607487646,0.3793102244594038,0.3121043537854636,0.17275044191851774,0.42116878641106636,0.3785976834087715,0.976716156069735,0.9006133329386665,0.8243694229065973,0.9183240787178283
A0,20260613,2,model_selection,658,136,0.17206159251697392,0.31302807078711037,0.3845002609969103,0.3160562146979234,0.17339375565616102,0.41791517106088927,0.3745057430548012,0.9923171216048358,0.9200437974549852,0.8439288864301209,0.9183240787178283
A0,20260613,3,model_selection,658,132,0.17591213340204342,0.2908116238184572,0.39349093756648135,0.32380859102944065,0.17244486927518093,0.4225695474376975,0.3784423143640759,1.0201065079027059,0.9311862152690892,0.8556352678837189,0.9183240787178283
