split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,378557,0.09597034445515598,0.052586350976819046,-2.1916042882216846,0.9331311621059268,0.2983784047304955
train,yN,378557,0.04076236619678352,0.008388408062852343,-2.970639063052571,0.9726012198955507,0.1071016093998657
train,yF,378557,0.08495420495920213,0.03048102218447996,-2.0693621457037334,0.9289723872494763,0.24659189423922825
train,yT,378557,0.2258059873397237,0.15450042461077165,-0.9910245640383664,0.8934532976539861,0.738527891319145
train,sigma_N,378557,0.04122226286682951,0.005243056400966277,-2.9397046883817404,0.9841107151631062,0.1145488163509387
train,sigma_F,378557,0.045884957322062866,0.012699038479860513,-2.6373163704334814,0.9559643593963393,0.14917277663260997
train,sigma_T,378557,0.07037502520566083,0.04382714464486116,-2.171881407968285,0.8691346349426903,0.22714929457220734
train,delta_yN,378557,0.0423213226855822,0.017919115198591695,-2.9099151529342118,0.9726117863360075,0.11268309327161834
train,delta_yF,378557,0.08676363013269532,0.043951962425760306,-2.04404628446527,0.9288799308954794,0.24766896948813397
train,delta_yT,378557,0.2256433433878637,0.15626698678322748,-0.990548917017502,0.8924521274207055,0.741961297300712
validation,all,22087,0.11251577033911975,0.06213028773856656,-1.7502568616942051,0.904453600156955,0.304089513105214
validation,yN,22087,0.06761125167710941,0.02492467289616028,-2.024816233526615,0.8826459003033459,0.11086202208591132
validation,yF,22087,0.08703815640437684,0.0353453724425435,-2.0801682062253106,0.918232444424322,0.25251001035146525
validation,yT,22087,0.23689837261616678,0.1651959239845554,-0.938988426582591,0.8854982568931951,0.747258947526755
validation,sigma_N,22087,0.08526779586403486,0.01969647179767351,-1.188528435612489,0.9555394575994929,0.11884183542991918
validation,sigma_F,22087,0.04892513176679256,0.014611799342271648,-2.6229434355121226,0.956580794132295,0.1531543953624799
validation,sigma_T,22087,0.0945266800342929,0.0525710361121644,-1.820222214974138,0.8504097432879069,0.23220046193612545
validation,delta_yN,22087,0.06865930435209724,0.03272299516755318,-2.0686644982767013,0.8857699099017522,0.11691085422336421
validation,delta_yF,22087,0.08816642934292437,0.04765923056578946,-2.0630979273282217,0.9175985874043555,0.2541443263496167
validation,delta_yT,22087,0.23554881099428263,0.16644508733838767,-0.9448823772096567,0.8878073074659302,0.7509227646812887
test,all,17420,0.10908598610526225,0.059587736811956026,-1.6054483539490298,0.9019772930220693,0.31156291618595344
test,yN,17420,0.0851083288883139,0.03672605101468232,-1.3225012725584817,0.8350746268656717,0.11602365294499184
test,yF,17420,0.09421880948216486,0.04203620438734508,-1.9876063385184952,0.911308840413318,0.25999660908012523
test,yT,17420,0.2001733806872959,0.13583046423718248,-1.091715055656214,0.9268082663605052,0.7590770138938719
test,sigma_N,17420,0.09624982392778761,0.027819940608623518,-0.8223598475844934,0.9285304247990815,0.12433501461480159
test,sigma_F,17420,0.05149793990389392,0.0174741983687426,-2.569584850219306,0.948622273249139,0.15761908652724957
test,sigma_T,17420,0.07478423669305452,0.043294106449516985,-2.133412067049817,0.8896096440872561,0.23743351127195303
test,delta_yN,17420,0.08533395978768105,0.043938355057165625,-1.4526049047879592,0.8371412169919633,0.12235375282821918
test,delta_yF,17420,0.09500541854035652,0.05307565266448239,-1.9786613350483908,0.9130309988518944,0.26201379997174584
test,delta_yT,17420,0.19940197703681195,0.13609465851986313,-1.0905895141181114,0.9276693455797933,0.7652138045406232
