split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,20000,0.15501984117126688,0.0894313044865926,20000,0.1602512180012054,0.08985026933544565,-0.005231376829938517,-0.0004189648488530512,0.03264484910123533,0.004662922570536701
test,delta_yF,20000,0.2385172365385929,0.14503777770996093,20000,0.2420286939195877,0.14411562083140014,-0.003511457380994787,0.000922156878560787,0.014508434203100908,-0.00639872952869982
test,delta_yN,20000,0.16060865920250886,0.09090156784057617,20000,0.16060867919357277,0.0909015991024673,-1.9991063915369978e-08,-3.1261891131340036e-08,1.244706326939894e-07,3.439091439535689e-07
test,delta_yT,20000,0.31016322853059086,0.2106228500366211,20000,0.35082766535282667,0.21637747938632965,-0.040664436822235805,-0.005754629349708551,0.11591000607474802,0.026595324827839356
test,sigma_F,20000,0.04908807422067973,0.021406218719482423,20000,0.04908808161567347,0.021406220018770253,-7.394993742360079e-09,-1.2992878301032462e-09,1.5064743821642667e-07,6.06967427674738e-08
test,sigma_N,20000,0.11176628744664202,0.048146953773498535,20000,0.11176628379574163,0.04814695638866519,3.6509003875639934e-09,-2.6151666526752493e-09,-3.266548965908353e-08,5.431634414363345e-08
test,sigma_T,20000,0.08372908715437884,0.04411043891906738,20000,0.0837290767173266,0.04411045580457967,1.0437052236356159e-08,-1.6885512287012627e-08,-1.2465266124445814e-07,3.8280067569058144e-07
test,yF,20000,0.1410456661444286,0.07787457809448242,20000,0.14104565857529983,0.07787456675544381,7.56912876820337e-09,1.133903861083585e-08,-5.3664386728801376e-08,-1.4560644229899612e-07
test,yN,20000,0.09354245877231454,0.04978587875366211,20000,0.09354245549669542,0.049785893383622166,3.275619123166429e-09,-1.4629960055911884e-08,-3.501745924642899e-08,2.938575379813237e-07
test,yT,20000,0.20671787253126553,0.11699547653198242,20000,0.20962436734412473,0.11593363234773278,-0.002906494812859206,0.0010618441842496357,0.013865252640633279,-0.00915906939812536
train,all,50000,0.13293850065644003,0.06920356842041016,50000,0.13738878420591666,0.06844279825909566,-0.00445028354947663,0.0007607701613144974,0.0323918984740894,-0.011115415802178943
train,delta_yF,50000,0.22685517094658672,0.13515234130859374,50000,0.23029339825852163,0.13336237840861082,-0.0034382273119349105,0.0017899628999829276,0.014929769320070748,-0.013421797971378673
train,delta_yN,50000,0.10923093605002934,0.042741581687927244,50000,0.10923093589884396,0.042741595909893515,1.5118538365666012e-10,-1.4221966271321662e-08,-1.3840894286273362e-09,3.3274298651140597e-07
train,delta_yT,50000,0.2834250918935085,0.177771171875,50000,0.31758861488405654,0.1745461695626378,-0.034163522990548034,0.0032250023123621963,0.1075716237593097,-0.01847650005980148
train,sigma_F,50000,0.04252718178255814,0.01827860876083374,50000,0.04252718878781509,0.01827861435613313,-7.0052569509093665e-09,-5.595299387012309e-09,1.6472419528742788e-07,3.0611179151743995e-07
train,sigma_N,50000,0.06434135420694195,0.018257228050231934,50000,0.06434135727142962,0.018257230808874286,-3.0644876636287677e-09,-2.7586423527459214e-09,4.76285828211699e-08,1.5109861849394098e-07
train,sigma_T,50000,0.07296933538622757,0.03375910621643066,50000,0.07296933363827729,0.03375911526766793,1.7479502845141326e-09,-9.051237266632928e-09,-2.3954587459699864e-08,2.6811239556688134e-07
train,yF,50000,0.13709159769734325,0.07388369857788087,50000,0.1370916089125517,0.07388369039207697,-1.1215208456372139e-08,8.185803895832677e-09,8.180813213393768e-08,-1.1079311079878725e-07
train,yN,50000,0.064106970485117,0.02344753625869751,50000,0.06410696867445723,0.023447535877227782,1.8106597748923647e-09,3.81469727334105e-10,-2.824435178158414e-08,-1.6269075323372803e-08
train,yT,50000,0.1958988674596478,0.0995408430480957,50000,0.19834965152729697,0.09770885374873876,-0.0024507840676491754,0.0018319892993569342,0.012355877859013518,-0.018749470790722297
validation,all,20000,0.14998390427790476,0.08548870135943096,20000,0.1548431251441629,0.08573908366293634,-0.004859220866258146,-0.00025038230350538093,0.03138157320019269,0.002920282009190836
validation,delta_yF,20000,0.23491493065138352,0.14269805755615234,20000,0.23837025208094617,0.1416749140009284,-0.0034553214295626467,0.0010231435552239265,0.01449560672692196,-0.00722176937560888
validation,delta_yN,20000,0.14685205126100284,0.07975648002624512,20000,0.14685205932354628,0.07975651793256402,-8.062543438436265e-09,-3.790631890321361e-08,5.490248809295053e-08,4.752754995555884e-07
validation,delta_yT,20000,0.30253035211799284,0.2030227005004883,20000,0.34021252337489655,0.20756412277594208,-0.03768217125690371,-0.004541422275453788,0.11076068242020565,0.02187961105569332
validation,sigma_F,20000,0.04677539265491778,0.020435525369644165,20000,0.04677539885653948,0.020435526761472943,-6.201621702284221e-09,-1.3918287772307636e-09,1.325829785290478e-07,6.810828971899934e-08
validation,sigma_N,20000,0.09909148697688556,0.040356632232666015,20000,0.09909150316961803,0.04035662374633785,-1.619273246045161e-08,8.486328167967017e-09,1.6341191668809385e-07,-2.1028340282645934e-07
validation,sigma_T,20000,0.08585467005465387,0.04460732707977295,20000,0.08585466011445708,0.044607353288521584,9.940196790680922e-09,-2.62087486366247e-08,-1.1577935056092652e-07,5.8754323456731e-07
validation,yF,20000,0.1392937516628773,0.07727716102600098,20000,0.13929375165189872,0.07727715088576079,1.0978579156883939e-11,1.0140240189193683e-08,-7.881602029299847e-11,-1.3121912587310643e-07
validation,yN,20000,0.08632293340339804,0.044252057075500485,20000,0.08632292844558674,0.04425206560492516,4.95781130038786e-09,-8.529424673497932e-09,-5.743330757729093e-08,1.927463623878526e-07
validation,yT,20000,0.2082195697180311,0.1169923713684082,20000,0.21081504927997688,0.11572747796997428,-0.0025954795619457793,0.0012648933984339278,0.012311642697285827,-0.01092993142702122
