policy_version,policy_name,target_event,rollout_horizon_months,calibration_split,selection_objective,fbeta_beta,min_recall,min_precision,score_column,selected_threshold,constraint_satisfied,calibration_rows,calibration_positive_rows,calibration_positive_rate,calibration_predicted_positive_rows,calibration_predicted_positive_rate,calibration_tn,calibration_fp,calibration_fn,calibration_tp,calibration_precision,calibration_recall,calibration_specificity,calibration_f1,calibration_macro_f1,calibration_fbeta,calibration_balanced_accuracy,calibration_mcc,calibration_gmean_pr,calibration_pr_distance
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,1,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.13529411764705881,True,3049,410,0.13447031813709412,906,0.297146605444408,2006,633,137,273,0.30132450331125826,0.6658536585365854,0.7601364153088291,0.4148936170212766,0.62693656175196,0.5361351139041634,0.7129950369227073,0.3180064426587432,0.4479263588320303,0.7744683513137544
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,1,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.1956521739130435,True,3049,410,0.13447031813709412,676,0.2217120367333552,2204,435,169,241,0.35650887573964496,0.5878048780487805,0.8351648351648352,0.4438305709023941,0.6616598983801676,0.520293609671848,0.7114848566068078,0.3473750939002944,0.4577746784472136,0.7641895351038487
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,1,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.25,True,3049,410,0.13447031813709412,584,0.19153820924893408,2278,361,187,223,0.3818493150684932,0.5439024390243903,0.8632057597574839,0.448692152917505,0.6706626908788152,0.5013489208633094,0.703554099390937,0.35294463675087706,0.4557288380227285,0.7682026128627727
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,1,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.13333333333333333,True,3049,410,0.13447031813709412,1176,0.38570022958347,1772,867,101,309,0.2627551020408163,0.7536585365853659,0.6714664645699129,0.3896595208070618,0.5875602568574316,0.5486505681818181,0.7125625005776394,0.29795845936792376,0.4450029501974342,0.7773121356084123
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,1,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.1956521739130435,True,3049,410,0.13447031813709412,676,0.2217120367333552,2204,435,169,241,0.35650887573964496,0.5878048780487805,0.8351648351648352,0.4438305709023941,0.6616598983801676,0.520293609671848,0.7114848566068078,0.3473750939002944,0.4577746784472136,0.7641895351038487
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,1,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.25,True,3049,410,0.13447031813709412,584,0.19153820924893408,2278,361,187,223,0.3818493150684932,0.5439024390243903,0.8632057597574839,0.448692152917505,0.6706626908788152,0.5013489208633094,0.703554099390937,0.35294463675087706,0.4557288380227285,0.7682026128627727
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,2,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.1875,True,3158,441,0.1396453451551615,795,0.25174160861304623,2206,511,157,284,0.3572327044025157,0.6439909297052154,0.8119249171880751,0.459546925566343,0.6640254312871086,0.554904259476358,0.7279579234466453,0.3641106455408687,0.4796400957272906,0.7347736075975108
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,2,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.23255813953488372,True,3158,441,0.1396453451551615,635,0.20107663077897403,2336,381,187,254,0.4,0.5759637188208617,0.8597718071402282,0.4721189591078067,0.6818610062714606,0.5293872446852855,0.717867762980545,0.3768266382270897,0.47998488260396777,0.7347154331822854
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,2,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.28205128205128205,True,3158,441,0.1396453451551615,549,0.17384420519316024,2402,315,207,234,0.4262295081967213,0.5306122448979592,0.8840633051159367,0.4727272727272727,0.6873587546512818,0.5058365758754864,0.7073377750069479,0.37927073346241036,0.4755655540364708,0.7413079265082153
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,2,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.13829787234042554,True,3158,441,0.1396453451551615,889,0.28150728309056366,2125,592,144,297,0.3340832395950506,0.673469387755102,0.7821126242178874,0.44661654135338347,0.6495016120324879,0.5597436863927628,0.7277910059864947,0.3511256480361481,0.4743362044260587,0.7416652698631983
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,2,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.23255813953488372,True,3158,441,0.1396453451551615,635,0.20107663077897403,2336,381,187,254,0.4,0.5759637188208617,0.8597718071402282,0.4721189591078067,0.6818610062714606,0.5293872446852855,0.717867762980545,0.3768266382270897,0.47998488260396777,0.7347154331822854
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,2,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.28205128205128205,True,3158,441,0.1396453451551615,549,0.17384420519316024,2402,315,207,234,0.4262295081967213,0.5306122448979592,0.8840633051159367,0.4727272727272727,0.6873587546512818,0.5058365758754864,0.7073377750069479,0.37927073346241036,0.4755655540364708,0.7413079265082153
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,3,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.14559386973180077,True,3184,457,0.14353015075376885,1134,0.35615577889447236,1912,815,138,319,0.281305114638448,0.6980306345733042,0.7011367803447012,0.4010056568196103,0.6007540320941258,0.5384875084402431,0.6995837074590027,0.29226196012487704,0.4431247992155166,0.779556178797305
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,3,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.14559386973180077,True,3184,457,0.14353015075376885,1134,0.35615577889447236,1912,815,138,319,0.281305114638448,0.6980306345733042,0.7011367803447012,0.4010056568196103,0.6007540320941258,0.5384875084402431,0.6995837074590027,0.29226196012487704,0.4431247992155166,0.779556178797305
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,3,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.25,True,3184,457,0.14353015075376885,568,0.17839195979899497,2382,345,234,223,0.3926056338028169,0.487964989059081,0.8734873487348734,0.4351219512195122,0.6633779323756179,0.4653589315525876,0.6807261688969772,0.3310233803785781,0.4376960175774108,0.7944229154029641
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,3,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.13017751479289943,True,3184,457,0.14353015075376885,1303,0.40923366834170855,1765,962,116,341,0.261703760552571,0.7461706783369803,0.6472313898056472,0.3875,0.5767795138888889,0.5445544554455445,0.6967010340713138,0.2805244387109557,0.44190007075678384,0.7807116380060721
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,3,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.20408163265306123,True,3184,457,0.14353015075376885,764,0.2399497487437186,2226,501,194,263,0.34424083769633507,0.5754923413566739,0.8162816281628162,0.4307944307944308,0.6478821580822747,0.5073302469135802,0.6958869847597451,0.321648761641373,0.4450932100992405,0.7811701678840808
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,3,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.25,True,3184,457,0.14353015075376885,568,0.17839195979899497,2382,345,234,223,0.3926056338028169,0.487964989059081,0.8734873487348734,0.4351219512195122,0.6633779323756179,0.4653589315525876,0.6807261688969772,0.3310233803785781,0.4376960175774108,0.7944229154029641
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,irc_alert,1,validation,balanced_accuracy,2.0,,,alert_probability_irc,0.53125,True,5069,2486,0.49043203787729334,2664,0.5255474452554745,1882,701,523,1963,0.7368618618618619,0.7896218825422365,0.7286101432442896,0.7623300970873786,0.7584705818235611,0.7784739847715737,0.759116012893263,0.5188148074067156,0.7627858484115583,0.33689854859865215
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,irc_alert,1,validation,closest_pr,2.0,,,alert_probability_irc,0.4921875,True,5069,2486,0.49043203787729334,2819,0.5561254685342276,1797,786,453,2033,0.7211777225966655,0.8177795655671762,0.6957026713124274,0.7664467483506127,0.7550421202957285,0.7964428425918672,0.7567411184398019,0.516653520096638,0.767961199984626,0.3330857984082616
pipe_grud_rollout_alert_policy_2b_v0,f1,irc_alert,1,validation,f1,2.0,,,alert_probability_irc,0.34375,True,5069,2486,0.49043203787729334,3329,0.6567370289998027,1495,1088,245,2241,0.6731751276659658,0.9014481094127111,0.5787843592721641,0.7707652622527945,0.7312072899281553,0.8441949822948844,0.7401162343424377,0.5056299178846908,0.7789945096970488,0.3413604726890428
pipe_grud_rollout_alert_policy_2b_v0,fbeta,irc_alert,1,validation,fbeta,2.0,,,alert_probability_irc,0.15625,True,5069,2486,0.49043203787729334,4110,0.8108108108108109,911,1672,48,2438,0.5931873479318734,0.9806918744971842,0.3526906697638405,0.7392359005457854,0.6268172726896064,0.8673687206489256,0.6666912721305124,0.4255253203790876,0.7627148957318995,0.4072705950509257
pipe_grud_rollout_alert_policy_2b_v0,fixed,irc_alert,1,validation,fixed,2.0,,,alert_probability_irc,0.5,True,5069,2486,0.49043203787729334,2792,0.5507989741566384,1809,774,468,2018,0.7227793696275072,0.8117457763475463,0.7003484320557491,0.7646835922697992,0.7545640183571218,0.7922424623115578,0.7560471042016477,0.5146635450142373,0.765971997220702,0.3350983894725702
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,irc_alert,1,validation,gmean_pr,2.0,,,alert_probability_irc,0.34375,True,5069,2486,0.49043203787729334,3329,0.6567370289998027,1495,1088,245,2241,0.6731751276659658,0.9014481094127111,0.5787843592721641,0.7707652622527945,0.7312072899281553,0.8441949822948844,0.7401162343424377,0.5056299178846908,0.7789945096970488,0.3413604726890428
pipe_grud_rollout_alert_policy_2b_v0,mcc,irc_alert,1,validation,mcc,2.0,,,alert_probability_irc,0.53125,True,5069,2486,0.49043203787729334,2664,0.5255474452554745,1882,701,523,1963,0.7368618618618619,0.7896218825422365,0.7286101432442896,0.7623300970873786,0.7584705818235611,0.7784739847715737,0.759116012893263,0.5188148074067156,0.7627858484115583,0.33689854859865215
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,irc_alert,2,validation,balanced_accuracy,2.0,,,alert_probability_irc,0.453125,True,5069,2489,0.4910238705859144,2687,0.5300848293549023,1736,844,646,1843,0.6858950502419054,0.7404580152671756,0.6728682170542636,0.7121329211746522,0.7059253884389989,0.7288618207703867,0.7066631161607195,0.41400974027885756,0.7126545359314714,0.40746038003907664
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,irc_alert,2,validation,closest_pr,2.0,,,alert_probability_irc,0.3671875,True,5069,2489,0.4910238705859144,3212,0.6336555533635826,1452,1128,405,2084,0.6488169364881694,0.8372840498192045,0.5627906976744186,0.7310998070513945,0.6927980441612618,0.7913122721749695,0.7000373737468115,0.4151162370608234,0.7370509291589721,0.38704783236803375
pipe_grud_rollout_alert_policy_2b_v0,f1,irc_alert,2,validation,f1,2.0,,,alert_probability_irc,0.3515625,True,5069,2489,0.4910238705859144,3299,0.6508187019135925,1398,1182,372,2117,0.6417096089724159,0.8505423865006027,0.541860465116279,0.7315134761575673,0.6871360484236113,0.7985665786495663,0.6962014258084408,0.41150646735292484,0.73878360989925,0.38821332091471866
pipe_grud_rollout_alert_policy_2b_v0,fbeta,irc_alert,2,validation,fbeta,2.0,,,alert_probability_irc,0.0546875,True,5069,2489,0.4910238705859144,4618,0.9110278161373052,436,2144,15,2474,0.5357297531398874,0.9939734833266372,0.16899224806201552,0.6962149992964682,0.49195441485773594,0.8487717853712088,0.5814828656943263,0.2861563292508479,0.7297267768488239,0.4643093591806698
pipe_grud_rollout_alert_policy_2b_v0,fixed,irc_alert,2,validation,fixed,2.0,,,alert_probability_irc,0.5,True,5069,2489,0.4910238705859144,2335,0.4606431248767015,1902,678,832,1657,0.7096359743040686,0.6657292085174769,0.7372093023255814,0.6869817578772802,0.7014133478885837,0.6740704580587421,0.7014692554215292,0.4041274781646447,0.687332085319008,0.4427733386922704
