calibration_version,target_event,rollout_horizon_months,calibration_split,selection_objective,fbeta_beta,min_recall,min_precision,score_column,selected_threshold,constraint_satisfied,calibration_rows,calibration_positive_rows,calibration_positive_rate,calibration_predicted_positive_rows,calibration_predicted_positive_rate,calibration_precision,calibration_recall,calibration_macro_f1,calibration_fbeta,calibration_specificity,calibrator_path,calibrator_method,calibrator_training_rows,calibrator_positive_rows
pipe_grud_rollout_alert_calibration_v0,bloom_h,1,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.14814814814814814,True,301,34,0.11295681063122924,151,0.5016611295681063,0.1986754966887417,0.8823529411764706,0.5122820662389007,0.5226480836236933,0.5468164794007491,models/pipe_grud/no_current_chla_wqp_focused/rollout_calibrators_stochastic_smoke/rollout_bloom_h1_irc_mean_isotonic.joblib,isotonic,301,34
pipe_grud_rollout_alert_calibration_v0,bloom_h,2,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.1282051282051282,True,327,41,0.12538226299694188,154,0.4709480122324159,0.18181818181818182,0.6829268292682927,0.4921736215853863,0.4402515723270441,0.5594405594405595,models/pipe_grud/no_current_chla_wqp_focused/rollout_calibrators_stochastic_smoke/rollout_bloom_h2_irc_mean_isotonic.joblib,isotonic,327,41
pipe_grud_rollout_alert_calibration_v0,bloom_h,3,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.2073170731707317,True,342,40,0.11695906432748537,100,0.29239766081871343,0.26,0.65,0.6048319327731093,0.5000000000000001,0.7549668874172185,models/pipe_grud/no_current_chla_wqp_focused/rollout_calibrators_stochastic_smoke/rollout_bloom_h3_irc_mean_isotonic.joblib,isotonic,342,40
pipe_grud_rollout_alert_calibration_v0,irc_alert,1,validation,fbeta,2.0,,,alert_probability_irc,0.34375,True,512,241,0.470703125,366,0.71484375,0.6174863387978142,0.9377593360995851,0.686471580560922,0.849624060150376,0.4833948339483395,,none,0,0
pipe_grud_rollout_alert_calibration_v0,irc_alert,2,validation,fbeta,2.0,,,alert_probability_irc,0.0859375,True,512,240,0.46875,511,0.998046875,0.46966731898238745,1.0,0.32323690512771736,0.8157715839564922,0.003676470588235294,,none,0,0
pipe_grud_rollout_alert_calibration_v0,irc_alert,3,validation,fbeta,2.0,,,alert_probability_irc,0.1328125,True,512,241,0.470703125,512,1.0,0.470703125,1.0,0.3200531208499336,0.8163956639566395,0.0,,none,0,0
