split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,7582,0.15246036202068436,0.10458688007268535,7582,0.2236263629038525,0.1512366878244787,-0.07116600088316813,-0.04664980775179334,0.31823618628437716,0.30845562953569755
test,delta_yF,7582,0.13711362280614808,0.09735971590171418,7582,0.24608149195352147,0.15749489580593304,-0.10896786914737339,-0.06013517990421886,0.44281212813824555,0.38182304001977374
test,delta_yN,7582,0.12709050615380446,0.08669113766955247,7582,0.22615674067945235,0.14067150211962665,-0.09906623452564789,-0.053980364450074175,0.4380423693232356,0.38373347576945205
test,delta_yT,7582,0.21288290157938944,0.14715591869389466,7582,0.3229995713504217,0.20612863905479326,-0.11011666977103224,-0.058972720360898595,0.3409189346928478,0.2860966852122981
test,sigma_F,7582,0.0748176677611355,0.04051207489842823,7582,0.07781026128912248,0.03990283965584512,-0.0029925935279869753,0.000609235242583113,0.03846013981198809,-0.015267967087998208
test,sigma_N,7582,0.1450513958042241,0.06344136384256091,7582,0.14505142419545847,0.0634413829377775,-2.839123436348956e-08,-1.909521658849389e-08,1.957321999488405e-07,3.00989917058117e-07
test,sigma_T,7582,0.1334746869143452,0.10594112041033657,7582,0.32978047827016216,0.2705616691708285,-0.19630579135581697,-0.16462054876049195,0.5952620130382602,0.6084400250227353
test,yF,7582,0.1365371684499658,0.09380374788703405,7582,0.14928618198080548,0.09288525936104668,-0.012749013530839681,0.0009184885259873737,0.08539982308931238,-0.009888420749488272
test,yN,7582,0.12439307039407542,0.08168451102419536,7582,0.13730567386941472,0.08346063929998372,-0.012912603475339304,-0.0017761282757883662,0.09404275228727914,0.021281028886016604
test,yT,7582,0.2807822383230713,0.22469233032645164,7582,0.3781654425463133,0.3065833630144737,-0.09738320422324198,-0.08189103268802206,0.25751481565192363,0.2671085341449399
train,all,112470,0.1401022432987274,0.09129981140332762,112470,0.20820630752654024,0.13271837849042087,-0.06810406422781284,-0.04141856708709325,0.32709894833100367,0.3120786100478367
train,delta_yF,112470,0.14709239649111197,0.1009116239862314,112470,0.2690446908816956,0.16470121192221143,-0.12195229439058361,-0.06378958793598004,0.4532789477871857,0.38730490924443184
train,delta_yN,112470,0.07234499319451265,0.03158196978137855,112470,0.13284843398878599,0.03877647611533545,-0.06050344079427333,-0.0071945063339569,0.4554320963947573,0.18553790995751657
train,delta_yT,112470,0.2308201498612023,0.15194963733492994,112470,0.3159502972414758,0.1858134709270292,-0.08513014738027347,-0.03386383359209927,0.2694415802850467,0.1822463862450421
train,sigma_F,112470,0.08076570859602736,0.04386775913138469,112470,0.0840393699850372,0.04262996196874621,-0.0032736613890098354,0.0012377971626384779,0.03895390207699909,-0.029035849563880875
train,sigma_N,112470,0.07475570751392759,0.01735868690553809,112470,0.07475571347823722,0.017358697039797224,-5.964309629513664e-09,-1.0134259133265378e-08,7.978399712886141e-08,5.838145057795053e-07
train,sigma_T,112470,0.13331828640649393,0.10064705711073735,112470,0.36969553586900156,0.31537950302871415,-0.23637724946250763,-0.2147324459179768,0.6393835643886863,0.6808700117027776
train,yF,112470,0.1480437425123291,0.09622435625303032,112470,0.16362810075375636,0.09563441246422676,-0.01558435824142726,0.0005899437888035597,0.09524255411899044,-0.006168739615818057
train,yN,112470,0.07150867128259955,0.02576682695846849,112470,0.07932923577696678,0.022173216372466987,-0.00782056449436723,0.003593610586001505,0.09858363587863944,-0.16206988312547102
train,yT,112470,0.302270533830342,0.25339038516824974,112470,0.3845653897639058,0.3119984565752605,-0.08229485593356378,-0.05860807140701074,0.21399444184014227,0.1878473119717926
validation,all,7079,0.1631807400779172,0.11156055245487267,7079,0.2230409379577483,0.14714868155408045,-0.0598601978798311,-0.03558812909920778,0.268382111499059,0.24185149824892138
validation,delta_yF,7079,0.14323874920556093,0.10245507018413562,7079,0.25977833842938336,0.17569407524665165,-0.11653958922382243,-0.07323900506251603,0.4486116507189143,0.41685529213035777
validation,delta_yN,7079,0.11804779895003782,0.07750668440149369,7079,0.20978476813216776,0.12698013286772372,-0.09173696918212994,-0.04947344846623003,0.4372908958019973,0.3896156615127103
validation,delta_yT,7079,0.247537559999828,0.17106807324522244,7079,0.349336562039056,0.22049770881843184,-0.10179900203922801,-0.049429635573209396,0.2914066636627827,0.22417301221897085
validation,sigma_F,7079,0.0822053028821964,0.04466137951385977,7079,0.08555212498242412,0.04435860657498935,-0.003346822100227728,0.0003027729388704187,0.03912026850198404,-0.0068255737104494785
validation,sigma_N,7079,0.14587030030826334,0.058681665865912544,7079,0.14587031419214444,0.05868165947422453,-1.3883881100351658e-08,6.39168801219725e-09,9.517962018004173e-08,-1.0892139161478127e-07
validation,sigma_T,7079,0.17518481105134717,0.13265949286449966,7079,0.3134775269664452,0.250397999991704,-0.13829271591509804,-0.11773850712720432,0.441156714656298,0.47020546142982433
validation,yF,7079,0.14354741104924795,0.10003451301411967,7079,0.1576798924212438,0.10259017613326242,-0.014132481371995853,-0.002555663119142751,0.08962767005345712,0.024911382507258783
validation,yN,7079,0.11505757600109455,0.07292821673724523,7079,0.12581649920581547,0.07366124217872132,-0.010758923204720924,-0.0007330254414760901,0.08551281646392865,0.009951304373846694
validation,yT,7079,0.2979371512536787,0.2440498762673654,7079,0.36007241525105443,0.2714765327010153,-0.062135263997375734,-0.027426656433649887,0.17256324385208172,0.10102772479364039
